item_code,cluster,mean_demand,std_demand,cv_demand,initial_inventory_boxes,qty_inv_items,num_compatible_slots,min_slot_type,total_boxes_assigned,total_items_assigned,total_weight_assigned,pods_used,slots_used,boxes_unplaced
14011034001,3,29.47619047619047,15.97378805299184,0.5419217271612741,12,0,1,0,12,120,33.599999999999994,6,6,0
14833010001,3,70.42857142857143,40.98728025689363,0.5819694965481853,12,0,1,0,20,480,110.0,2,2,0
14132015001,3,33.57142857142857,16.31738774611742,0.4860498477566891,12,0,1,0,12,144,49.67999999999999,6,6,0
14022019001,3,29.333333333333332,17.3733512407173,0.5922733377517262,12,0,1,0,12,120,19.919999999999998,6,6,0
14000022001,3,27.142857142857142,19.370817520914585,0.7136616981389584,11,0,1,0,12,120,11.879999999999999,2,2,0
14820028001,3,127.61904761904762,72.73271354107187,0.5699205165531751,11,0,1,0,12,576,140.88,3,3,0
14020053001,3,44.0,16.00312469488381,0.3637073794291774,11,0,1,0,12,192,34.44,3,3,0
10001022001,3,55.23809523809524,36.67411179824913,0.663927886002786,10,0,1,0,10,240,138.1,5,5,0
14131025001,3,19.47619047619047,15.58723531489484,0.8003225956302974,10,0,1,0,10,80,48.0,5,5,0
14001049001,3,19.095238095238095,16.096287652451924,0.8429477324226693,10,0,1,0,10,80,31.0,5,5,0
14132031001,3,21.61904761904762,11.37750495704656,0.5262722557224179,8,0,1,0,8,96,32.8,4,4,0
14003029001,3,32.476190476190474,20.373068123429636,0.627323212011763,8,0,1,0,8,144,41.36,4,4,0
14023248001,3,23.19047619047619,11.034577688425813,0.4758236785563492,8,0,1,0,12,144,25.32,2,2,0
14223003001,3,17.857142857142858,11.257378532703404,0.6304131978313906,8,0,1,0,8,80,31.12,2,2,0
14001093001,3,18.333333333333332,19.453363034018903,1.061092529128304,7,0,1,0,7,84,39.9,7,7,0
14001053001,3,20.428571428571427,19.62542083261255,0.960684935862153,7,0,1,0,7,84,38.919999999999995,7,7,0
14023047001,3,19.666666666666668,8.48724533245819,0.4315548474131283,7,0,1,0,8,96,36.0,4,4,0
14820014001,3,71.85714285714286,39.838782253334145,0.5544164528296998,6,0,1,0,8,384,136.48,2,2,0
14204059001,3,16.333333333333332,11.217545780309226,0.6867885171617895,6,0,1,0,8,96,23.12,2,2,0
14203017001,3,58.476190476190474,24.933148713347553,0.4263812076386796,6,0,1,0,6,240,36.36,6,6,0
14222068001,3,12.285714285714286,6.017830648521585,0.4898234248796638,5,0,1,0,6,60,16.799999999999997,1,1,0
14000033001,3,10.095238095238097,7.388536809847819,0.7318833632396425,4,0,1,0,4,48,10.4,1,1,0
14222072001,3,9.714285714285714,7.843104341667636,0.8073783881128449,4,0,1,0,6,60,16.799999999999997,1,1,0
14520065001,3,36.666666666666664,16.202880402364677,0.4418967382463094,2,0,1,0,2,192,12.4,1,1,0
12201083001,1,244.0,697.3882706211799,2.858148650086803,976,0,1,0,1050,1050,210.0,14,14,0
12201042001,1,203.42857142857144,220.01194772752032,1.081519405963934,814,0,1,0,825,825,165.0,11,11,0
12210024001,1,77.85714285714286,94.38712079213228,1.212311643201699,312,0,1,0,360,360,72.0,6,6,0
12200017001,1,73.71428571428571,73.61055824889718,0.9985928444617836,295,0,1,0,300,300,60.0,4,4,0
12201896001,1,59.04761904761905,69.0582914576347,1.1695355811373618,237,0,1,0,240,240,48.0,4,4,0
14510107001,1,36.142857142857146,23.199753693273795,0.6418904183909745,145,0,1,0,168,168,420.0,7,7,0
14510258001,1,32.0,15.414279094398154,0.4816962216999423,128,0,1,0,144,144,432.0,6,6,0
12220015001,1,31.142857142857142,17.292442610243686,0.5552619186775496,125,0,1,0,128,128,128.0,32,32,0
12201051001,1,29.047619047619047,22.339373738930533,0.7690604074058053,117,0,1,0,150,150,30.0,2,2,0
14510004001,1,24.285714285714285,17.49612201930147,0.720428553735943,98,0,1,0,120,120,360.0,5,5,0
12202007001,1,21.952380952380953,15.72410948345308,0.7162826445824614,88,0,1,0,88,88,88.0,22,22,0
10002992001,1,21.61904761904762,16.399622527595536,0.7585728481927451,87,0,1,0,88,88,551.76,11,11,0
14510041001,1,21.61904761904762,27.652262458027177,1.2790694088514771,87,0,1,0,96,96,192.0,4,4,0
10040003001,1,244.57142857142856,273.20698589687845,1.1170846385970497,82,0,1,0,82,984,1582.6000000000001,41,41,0
14510139001,1,17.047619047619047,6.484413546930751,0.3803706270545972,69,0,1,0,72,72,648.0,3,3,0
10040048001,1,131.85714285714286,343.2533008893411,2.6032211335052957,66,0,1,0,66,528,1122.0,33,33,0
14510007001,1,13.904761904761903,15.45931680865866,1.1118001814446297,56,0,1,0,72,72,108.0,3,3,0
12221009001,1,13.61904761904762,5.783391656080284,0.4246546320898111,55,0,1,0,100,100,20.0,2,2,0
14511056001,1,13.19047619047619,9.54787435830116,0.7238460704849254,53,0,1,0,72,72,180.0,3,3,0
14510033001,1,13.142857142857142,9.727721800533333,0.7401527456927535,53,0,1,0,72,72,216.0,3,3,0
14311112001,1,11.238095238095235,15.84898975299297,1.4102914610714086,45,0,1,0,48,48,62.400000000000006,4,4,0
10021012001,1,261.14285714285717,291.38398818642827,1.115803018219364,44,0,1,0,48,1152,420.96,8,8,0
14510109001,1,10.523809523809524,9.02008341213676,0.8571119984383346,43,0,1,0,48,48,134.39999999999998,2,2,0
14511052001,1,10.666666666666666,7.438637868140465,0.6973723001381686,43,0,1,0,48,48,48.0,2,2,0
10040032001,1,239.71428571428572,241.82662029998735,1.008811884445716,40,0,1,0,42,1008,386.4,7,7,0
14111039001,1,9.857142857142858,10.36477551269546,1.051498965056061,40,0,1,0,40,40,40.0,2,2,0
14130010001,1,9.904761904761903,8.030596253733355,0.8107813525403869,40,0,1,0,48,48,38.400000000000006,4,4,0
10040023001,1,188.95238095238096,105.27605434783172,0.5571565376271336,38,0,1,0,38,760,702.24,19,19,0
12220013001,1,8.619047619047619,5.093880549013596,0.5910027156314117,35,0,1,0,36,36,36.0,9,9,0
10034014001,1,206.0,142.12951839783318,0.6899491184360834,35,0,1,0,36,864,283.32,4,4,0
14510069001,1,8.666666666666666,5.369667897862338,0.6195770651379621,35,0,1,0,48,48,120.0,2,2,0
10031017001,1,205.71428571428572,113.22594351876378,0.5504038921051017,35,0,1,0,40,960,312.8,5,5,0
15020046001,1,201.0952380952381,179.22050796767226,0.8912220382005961,34,0,1,0,36,864,188.28000000000003,3,3,0
14510100001,1,8.095238095238095,7.822434160188003,0.9663006903761652,33,0,1,0,48,48,72.0,2,2,0
14021021001,1,7.761904761904762,7.771130946681839,1.0011886495725069,32,0,1,0,36,36,29.52,6,6,0
11103136001,1,45.142857142857146,23.0201774847322,0.509940640484574,31,0,1,0,32,192,396.8,16,16,0
14615017001,1,43.714285714285715,17.82454166912254,0.4077509532152215,30,0,1,0,32,192,394.88,8,8,0
15023012001,1,176.04761904761904,172.2058292249354,0.9781775530764522,30,0,1,0,36,864,243.0,3,3,0
14000135001,1,6.904761904761905,13.641498311786584,1.975665272741505,28,0,1,0,30,30,25.2,5,5,0
14510103001,1,6.476190476190476,4.273394992497741,0.659862462076857,26,0,1,0,48,48,288.0,2,2,0
14501053001,1,50.857142857142854,42.81388292865495,0.8418460126420917,26,0,1,0,28,224,65.24000000000001,7,7,0
10032064001,1,154.0,119.824872209404,0.7780835857753506,26,0,1,0,36,864,219.59999999999997,3,3,0
10040041001,1,146.28571428571428,116.32073884615023,0.7951613007061052,25,0,1,0,30,720,264.0,5,5,0
10040020001,1,138.61904761904762,81.31572799309872,0.586612946703907,24,0,1,0,24,576,363.6,12,12,0
10040037001,1,11.80952380952381,7.040021644988371,0.5961308650998217,24,0,1,0,24,48,301.20000000000005,8,8,0
10040033001,1,47.23809523809524,43.81084884124566,0.927447404905402,24,0,1,0,24,192,456.0,12,12,0
14510133001,1,5.619047619047619,5.162133187706323,0.9186847198460406,23,0,1,0,24,24,43.2,1,1,0
11103019001,1,21.238095238095237,19.791171673008044,0.931871311957778,22,0,1,0,22,88,343.2,11,11,0
14311043001,1,5.380952380952381,7.4597331753635165,1.3863220945365826,22,0,1,0,32,32,40.0,2,2,0
10040058001,1,126.57142857142856,114.61263954231724,0.905517468167292,22,0,1,0,22,528,355.74,11,11,0
10033065001,1,64.23809523809524,51.35163557463848,0.7993953647645723,22,0,1,0,22,264,351.34000000000003,11,11,0
10033019001,1,62.714285714285715,31.32114757977884,0.4994260434133299,21,0,1,0,22,264,359.70000000000005,11,11,0
10032011001,1,117.71428571428572,109.25069466925272,0.928100561510642,20,0,1,0,20,480,124.2,2,2,0
11103022001,1,27.80952380952381,21.604673215809232,0.7768803724862908,19,0,1,0,20,120,260.2,10,10,0
10040010001,1,110.28571428571428,81.24354919447012,0.7366643061674751,19,0,1,0,20,480,314.40000000000003,10,10,0
10040022001,1,89.52380952380952,86.39885360791487,0.9650935775352194,18,0,1,0,18,360,329.76,9,9,0
11103090001,1,26.047619047619047,14.448100880310156,0.5546802897376842,18,0,1,0,18,108,230.4,9,9,0
11100001001,1,17.19047619047619,24.91910722240877,1.449587954766161,18,0,1,0,18,72,337.5,9,9,0
10014009001,1,104.57142857142856,63.485881445067314,0.6071054236550153,18,0,1,0,20,480,241.6,5,5,0
14500024001,1,53.714285714285715,55.46272879794399,1.0325508020893828,18,0,1,0,20,240,64.80000000000001,5,5,0
10040018001,1,33.142857142857146,23.635324652489363,0.713134795549248,17,0,1,0,18,144,304.74,9,9,0
10031004001,1,97.71428571428572,74.04400236153018,0.7577602580858351,17,0,1,0,18,432,267.3,9,9,0
11111017001,1,16.80952380952381,10.428897581331633,0.6204160034219951,17,0,1,0,18,72,391.86,9,9,0
10034050001,1,100.0,121.55492585658553,1.2155492585658552,17,0,1,0,18,432,153.0,3,3,0
15023017001,1,98.0,126.70280186325796,1.2928857332985504,17,0,1,0,24,576,157.68,2,2,0
14500067001,1,93.33333333333331,88.84443332777431,0.951904642797582,16,0,1,0,18,432,66.96000000000001,6,6,0
10033056001,1,92.1904761904762,100.00380945124994,1.0847520653286409,16,0,1,0,16,384,232.8,4,4,0
10002040001,1,23.47619047619047,30.009363618076023,1.2782893224738263,16,0,1,0,16,96,209.6,8,8,0
10034039001,1,95.42857142857144,67.15993703732265,0.7037717953012852,16,0,1,0,18,432,142.20000000000002,2,2,0
10001005001,1,91.71428571428572,85.13115931146648,0.928221363209136,16,0,1,0,16,384,145.76,2,2,0
11103137001,1,23.0,46.156256347325225,2.0067937542315315,16,0,1,0,16,96,197.76,8,8,0
10041085001,1,92.1904761904762,99.37787432201348,1.0779624797325842,16,0,1,0,16,384,225.44,8,8,0
10014032001,1,91.42857142857144,108.49726790503594,1.1866888677113303,16,0,1,0,18,432,141.84,2,2,0
14620907001,1,23.0,12.489995996796797,0.5430433042085564,16,0,1,0,16,96,195.52,4,4,0
10022030001,1,95.42857142857144,59.21196790225049,0.6204846935864572,16,0,1,0,16,384,104.48,2,2,0
10035017001,1,86.0952380952381,55.3768044960205,0.643204034522362,15,0,1,0,16,384,233.6,8,8,0
10030018001,1,29.142857142857142,24.31724843456947,0.8344153874607172,15,0,1,0,16,128,283.52,8,8,0
10032055001,1,86.57142857142857,60.93978292426995,0.7039248852638443,15,0,1,0,18,432,156.6,2,2,0
15022017001,1,88.28571428571429,71.60247401950777,0.8110312591206381,15,0,1,0,24,576,127.19999999999999,2,2,0
14502054001,1,27.047619047619047,24.95290802787561,0.9225546982137108,14,0,1,0,16,128,38.24,4,4,0
11103050001,1,20.19047619047619,17.631276322544117,0.8732471763524209,14,0,1,0,14,84,183.67999999999998,7,7,0
15021003001,1,83.42857142857143,117.12923265716866,1.4039462818496242,14,0,1,0,24,576,127.92,2,2,0
10030012001,1,27.761904761904763,22.65591481689663,0.8160792644165167,14,0,1,0,14,112,238.83999999999997,7,7,0
14103155001,1,3.1904761904761907,3.2652572275250784,1.0234388325078605,13,0,1,0,16,16,4.16,4,4,0
14805004001,1,76.85714285714286,65.2213812444092,0.8486053321763278,13,0,1,0,16,384,128.96,2,2,0
14504055001,1,93.57142857142856,59.54290170001075,0.6363363540459165,13,0,1,0,16,480,50.08,4,4,0
10033049001,1,25.52380952380953,26.4662408505988,1.0369236154152517,13,0,1,0,14,112,240.24,7,7,0
10021017001,1,77.33333333333333,56.21862087719098,0.7269649251360903,13,0,1,0,16,384,257.28,4,4,0
12201897001,1,2.761904761904762,2.488066757640597,0.9008517570767678,12,0,1,0,60,60,30.0,1,1,0
41522003001,1,2.761904761904762,4.36926494853267,1.5819752399859666,12,0,1,0,12,12,52.800000000000004,12,12,0
10014113001,1,71.71428571428571,43.327985017933685,0.6041750898915056,12,0,1,0,12,288,104.39999999999999,2,2,0
10032001001,1,34.857142857142854,48.73016079830408,1.397996416344789,12,0,1,0,12,144,195.84,6,6,0
10041002001,1,71.28571428571429,50.56791755366525,0.7093695849211556,12,0,1,0,12,288,164.16,3,3,0
11103070001,1,17.761904761904763,9.873726560446984,0.5558934524648435,12,0,1,0,12,72,153.96,6,6,0
14510148001,1,2.6666666666666665,2.3523038352503134,0.8821139382188675,11,0,1,0,24,24,52.800000000000004,1,1,0
14506056001,1,10.142857142857142,5.284748946598261,0.5210315862843355,11,0,1,0,12,48,112.80000000000001,2,2,0
14833024001,1,60.857142857142854,44.153466131534586,0.7255264387810848,11,0,1,0,20,480,101.6,2,2,0
10035006001,1,65.71428571428571,49.092914821940305,0.7470660951164829,11,0,1,0,12,288,80.76,1,1,0
10303002001,1,64.71428571428571,67.97289375710207,1.0503537666660363,11,0,1,0,16,384,141.92,2,2,0
11050004001,1,9.38095238095238,6.5610684379618425,0.6994032345035466,10,0,1,0,12,48,148.44,3,3,0
10012006001,1,58.0,49.16096012081131,0.8476027607036433,10,0,1,0,24,576,81.6,1,1,0
14830069001,1,55.0,33.384127965247195,0.6069841448226763,10,0,1,0,12,288,44.160000000000004,1,1,0
14204041001,1,24.761904761904763,10.940314263789508,0.4418203837299609,10,0,1,0,12,120,25.56,3,3,0
11103134001,1,9.285714285714286,10.479231160456656,1.1285325865107163,10,0,1,0,10,40,136.0,5,5,0
14505021001,1,70.42857142857143,37.294197174053,0.52953221139629,10,0,1,0,12,360,45.480000000000004,3,3,0
14104042001,1,11.904761904761903,5.70004177094135,0.4788035087590733,10,0,1,0,12,60,28.08,3,3,0
10024010001,1,54.0,66.27216610312357,1.227262335243029,9,0,1,0,12,288,106.80000000000001,2,2,0
14621041001,1,25.0,16.748134224444225,0.669925368977769,9,0,1,0,10,120,159.9,5,5,0
14504001001,1,61.904761904761905,40.38799916052386,0.6524215249007701,9,0,1,0,12,360,37.2,3,3,0
10020015001,1,52.0,48.719605909736174,0.9369154982641572,9,0,1,0,10,240,72.1,1,1,0
14615084001,1,12.428571428571429,9.447599846370656,0.7601517117769493,9,0,1,0,10,60,142.20000000000002,5,5,0
14001017001,1,22.285714285714285,11.988089327089856,0.5379270851899295,9,0,1,0,9,90,43.199999999999996,9,9,0
10022008001,1,46.095238095238095,58.12564387764213,1.2609902080893438,8,0,1,0,12,288,92.88,2,2,0
14011030001,1,23.0,51.128270066568845,2.222968263763863,8,0,1,0,8,96,36.0,8,8,0
10030019001,1,42.285714285714285,48.53982164897483,1.1479011876446752,8,0,1,0,8,192,124.8,4,4,0
12011033001,1,11.61904761904762,13.162356135875486,1.132825733005677,8,0,1,0,8,48,108.08,4,4,0
14000027001,1,8.761904761904763,8.34209063667353,0.9520864313594788,8,0,1,0,8,40,22.0,4,4,0
10030016001,1,47.42857142857143,48.137897158653935,1.0149556629836674,8,0,1,0,8,192,111.344,4,4,0
14121115001,1,17.61904761904762,17.439828526898395,0.9898281055807197,8,0,1,0,8,80,24.8,2,2,0
14504002001,1,56.666666666666664,70.43318346726444,1.2429385317752548,8,0,1,0,8,240,32.4,2,2,0
14111036001,1,10.523809523809524,10.161786494603431,0.9655996216591498,8,0,1,0,8,48,50.32,4,4,0
14020006001,1,10.761904761904765,5.85580704860365,0.5441236638083038,8,0,1,0,8,48,20.4,4,4,0
10002071001,1,43.80952380952381,23.029587594264576,0.5256753689995175,8,0,1,0,8,192,127.6,4,4,0
10030005001,1,23.0,19.362334569984064,0.841840633477568,8,0,1,0,8,96,154.96,4,4,0
14361106001,1,22.0,10.554619841567009,0.4797554473439549,8,0,1,0,8,96,41.52,4,4,0
14130001001,1,14.857142857142858,11.42928569196568,0.7692788446515362,8,0,1,0,8,64,32.88,4,4,0
10031012001,1,46.857142857142854,91.4080334075106,1.9507812007700431,8,0,1,0,8,192,136.0,4,4,0
10041032001,1,36.57142857142857,23.36786560336957,0.6389650750921367,7,0,1,0,8,192,102.56,4,4,0
12011168001,1,9.047619047619047,7.51981509397798,0.831137457755461,7,0,1,0,8,48,106.0,4,4,0
14805005001,1,36.57142857142857,16.853994863448335,0.4608514220474154,7,0,1,0,12,288,119.16,2,2,0
14001052001,1,20.714285714285715,15.063674376269748,0.7272118664406084,7,0,1,0,8,96,31.6,4,4,0
10002072001,1,9.19047619047619,10.452841946662389,1.1373558594814,7,0,1,0,8,48,106.4,2,2,0
14244021001,1,18.52380952380953,11.80092813137614,0.6370680996372723,7,0,1,0,7,84,22.61,7,7,0
14616006001,1,20.761904761904763,13.634165768043024,0.6566914704791365,7,0,1,0,8,96,93.12,2,2,0
14361101001,1,20.52380952380953,12.952293417071154,0.6310862221774808,7,0,1,0,8,96,35.36,4,4,0
14504008001,1,47.142857142857146,33.45038970518238,0.7095537210190201,7,0,1,0,8,240,26.48,2,2,0
11103375001,1,9.333333333333334,4.575295983139598,0.490210283907814,7,0,1,0,8,48,102.96,4,4,0
14131081001,1,15.952380952380953,12.026953855720036,0.7539284506570769,6,0,1,0,6,72,32.099999999999994,3,3,0
14361099001,1,17.0,11.216059914247962,0.6597682302498802,6,0,1,0,6,72,29.160000000000004,3,3,0
10020002001,1,35.857142857142854,30.052097621107436,0.8381063081583747,6,0,1,0,9,216,86.39999999999999,1,1,0
11040035001,1,15.80952380952381,8.237833742065007,0.5210677969378468,6,0,1,0,6,72,61.199999999999996,3,3,0
14244017001,1,12.761904761904765,13.692716172859065,1.0729367150374638,6,0,1,0,6,60,26.099999999999998,6,6,0
14130009001,1,10.095238095238097,7.980631315283034,0.7905342340610553,6,0,1,0,6,48,28.799999999999997,3,3,0
14000010001,1,7.380952380952381,6.7117523082738275,0.9093341837016152,6,0,1,0,6,30,17.46,3,3,0
11070007001,1,32.61904761904762,90.2731832774696,2.76749904938228,6,0,1,0,6,144,69.0,3,3,0
10002942001,1,31.142857142857142,24.928469095164495,0.8004554296612453,6,0,1,0,8,192,71.28,1,1,0
10021010001,1,33.142857142857146,26.17305047999891,0.7897041093103119,6,0,1,0,6,144,93.6,3,3,0
11050017001,1,5.238095238095238,3.448256978601825,0.658303605005803,6,0,1,0,8,32,99.6,2,2,0
14330010001,1,8.380952380952381,4.954555383444517,0.5911685400700843,6,0,1,0,6,36,97.32,3,3,0
10035003001,1,16.476190476190474,18.233537911275057,1.1066598154242089,6,0,1,0,6,72,117.72,3,3,0
14204061001,1,15.61904761904762,8.182152470323382,0.5238573227950946,6,0,1,0,6,72,9.06,6,6,0
11111011001,1,7.571428571428571,5.143650732421755,0.6793500967349488,6,0,1,0,6,36,66.30000000000001,3,3,0
14831022001,1,30.285714285714285,14.163837252463956,0.4676738715436212,6,0,1,0,12,288,44.808,1,1,0
10033003001,1,32.95238095238095,59.77162888066226,1.8138789111183635,6,0,1,0,6,144,95.69999999999999,3,3,0
10041006001,1,34.476190476190474,51.82240736169928,1.5031361251321615,6,0,1,0,8,192,102.8,2,2,0
14830002001,1,33.57142857142857,38.92630399687521,1.1595069275664958,6,0,1,0,12,288,43.44,1,1,0
14504028001,1,42.142857142857146,47.94714351688296,1.1377288292141718,6,0,1,0,8,240,26.56,2,2,0
14010094001,1,8.761904761904763,5.476356105155707,0.6250189033058143,6,0,1,0,6,36,15.419999999999998,1,1,0
14851063001,1,8.047619047619047,7.539736006493798,0.9368902729962708,6,0,1,0,6,36,58.86,3,3,0
14500006001,1,30.666666666666668,23.776739333502675,0.7753284565272611,6,0,1,0,8,192,28.48,2,2,0
14502020001,1,35.476190476190474,43.55757000524599,1.227797275315659,5,0,1,0,6,180,16.68,1,1,0
14851072001,1,6.190476190476191,5.4737468668093126,0.8842206477153505,5,0,1,0,6,36,58.67999999999999,3,3,0
14130016001,1,13.571428571428571,8.5707142559499,0.6315263135963084,5,0,1,0,6,72,26.82,3,3,0
14502047001,1,32.38095238095238,43.520657382990194,1.3440203015335208,5,0,1,0,8,240,24.72,2,2,0
14102009001,1,8.333333333333334,4.76794854558366,0.5721538254700391,5,0,1,0,5,40,35.98,5,5,0
14244020001,1,66.42857142857143,46.0473358931561,0.6931857016174037,5,0,1,0,6,360,16.799999999999997,3,3,0
14503002001,1,30.714285714285715,15.434192097880787,0.5025085799310024,5,0,1,0,8,240,25.04,2,2,0
10012907001,1,26.0,33.85262175962151,1.3020239138315968,5,0,1,0,12,288,64.08,1,1,0
14502002001,1,33.095238095238095,26.574244602443105,0.8029627865486405,5,0,1,0,8,240,24.96,2,2,0
10030045001,1,28.0,31.5974682530104,1.1284810090360855,5,0,1,0,6,144,85.44,3,3,0
14121136001,1,12.952380952380953,14.42038900472588,1.113338856982513,5,0,1,0,6,72,22.080000000000002,3,3,0
15021060001,1,29.428571428571427,26.89344051729237,0.9138547748594494,5,0,1,0,15,360,79.5,1,1,0
14022029001,1,7.0476190476190474,5.426566045633191,0.769985722691196,5,0,1,0,6,36,10.26,3,3,0
14023295001,1,6.333333333333333,5.597618541248889,0.8838345065129826,5,0,1,0,6,36,7.4399999999999995,3,3,0
11040006001,1,14.61904761904762,8.53508166613648,0.5838329478464693,5,0,1,0,6,72,64.38,3,3,0
14105102001,1,12.238095238095235,11.099120514278423,0.9069320264585484,5,0,1,0,6,72,26.52,3,3,0
14130017001,1,13.904761904761903,10.681314347517173,0.7681767167734953,5,0,1,0,6,72,26.82,3,3,0
14222142001,1,10.666666666666666,7.538788585265761,0.7067614298686651,5,0,1,0,6,60,51.17999999999999,3,3,0
12000178001,1,12.476190476190476,7.068373558457756,0.5665490256779118,5,0,1,0,8,96,83.6,2,2,0
15022015001,1,25.714285714285715,23.171410956484408,0.9011104260855048,5,0,1,0,8,192,50.32,1,1,0
11040010001,1,13.428571428571429,7.645727098003358,0.5693626562342926,5,0,1,0,8,96,68.8,2,2,0
14011006001,1,12.476190476190476,6.5316081298486335,0.5235258424687836,5,0,1,0,5,60,10.149999999999999,5,5,0
14501037001,1,14.666666666666666,11.896778275370746,0.8111439733207327,5,0,1,0,6,72,17.04,1,1,0
10002025001,1,14.761904761904765,13.122136875923683,0.8889189496593464,5,0,1,0,6,72,97.19999999999999,3,3,0
11103179001,1,0.9523809523809524,1.395571226279421,1.4653497875933923,4,0,1,0,108,108,21.6,1,1,0
14612075001,1,5.428571428571429,7.632636691022497,1.40601202203046,4,0,1,0,4,24,46.8,1,1,0
14132003001,1,8.095238095238095,7.582247436642792,0.9366305657029332,4,0,1,0,4,40,13.72,2,2,0
14001060001,1,11.142857142857142,14.947527268032376,1.3414447548234183,4,0,1,0,8,96,16.8,1,1,0
14100021001,1,7.666666666666667,7.247988226627672,0.9453897686905658,4,0,1,0,4,40,15.52,2,2,0
12000059001,1,5.666666666666667,6.980926395066298,1.2319281873646408,4,0,1,0,4,24,53.448,2,2,0
14100012001,1,9.476190476190476,8.600110741258206,0.9075493747056398,4,0,1,0,4,48,19.6,2,2,0
14111002001,1,5.333333333333333,3.9412350010286543,0.7389815626928727,4,0,1,0,4,24,9.48,1,1,0
15022009001,1,21.428571428571427,17.653813833196008,0.823844645549147,4,0,1,0,8,192,51.2,1,1,0
15021005001,1,20.0,18.81488772222678,0.9407443861113388,4,0,1,0,8,192,50.48,1,1,0
14222114001,1,7.857142857142857,4.114434521118476,0.523655302687806,4,0,1,0,6,60,17.4,1,1,0
11110085001,1,5.0,5.049752469181039,1.0099504938362078,4,0,1,0,4,24,48.12,1,1,0
14811007001,1,7.238095238095238,6.707494032086514,0.9266932544330052,4,0,1,0,4,32,46.96,1,1,0
14509008001,1,11.285714285714286,7.149425551349263,0.6334934032841119,4,0,1,0,4,48,24.8,2,2,0
14020014001,1,8.0,6.978538528947161,0.8723173161183951,4,0,1,0,4,40,4.76,2,2,0
14361100001,1,10.904761904761903,9.010575796833198,0.826297343814398,4,0,1,0,4,48,19.44,2,2,0
14112054001,1,8.380952380952381,5.669887040111033,0.6765206127405209,4,0,1,0,4,40,12.04,2,2,0
12102140001,1,9.047619047619047,4.54396512394396,0.5022277242253851,4,0,1,0,8,96,20.4,1,1,0
14506002001,1,6.142857142857143,4.040862708453657,0.6578148595157116,4,0,1,0,4,32,22.64,2,2,0
14103018001,1,8.80952380952381,7.941152609155975,0.9014281340122998,4,0,1,0,4,40,13.76,2,2,0
14242012001,1,8.523809523809524,5.8362577703443455,0.684700632275035,4,0,1,0,4,40,13.032,1,1,0
14133030001,1,9.952380952380953,5.103686809319225,0.51281063634308,4,0,1,0,4,48,10.6,2,2,0
31533008001,1,11.571428571428571,5.929345904662914,0.5124126090449432,4,0,1,0,6,90,47.22,1,1,0
14620062001,1,11.571428571428571,12.831879942438007,1.1089278962600748,4,0,1,0,4,48,62.2,2,2,0
14506084001,1,4.904761904761905,6.662617818130963,1.358397807580099,4,0,1,0,10,60,66.6,1,1,0
14014011001,1,10.238095238095235,10.00951927869047,0.9776739760581392,4,0,1,0,4,48,9.2,2,2,0
14621013001,1,8.142857142857142,10.403296180950123,1.27759777660791,3,0,1,0,4,48,64.0,2,2,0
14832012001,1,25.285714285714285,17.01218051027809,0.6727980992765347,3,0,1,0,4,192,59.84,1,1,0
14830045001,1,12.428571428571429,8.176621726430962,0.6578891044254798,3,0,1,0,10,240,53.9,1,1,0
11103237001,1,1.619047619047619,2.2243244025139517,1.3738474250821466,3,0,1,0,4,12,45.4,2,2,0
14804016001,1,18.0,19.98999749874922,1.1105554165971787,3,0,1,0,6,144,58.800000000000004,1,1,0
14502016001,1,19.285714285714285,27.216066683381815,1.4112034576568349,3,0,1,0,4,120,14.52,1,1,0
14601026001,1,8.619047619047619,5.258100326887939,0.6100558390311973,3,0,1,0,4,48,26.0,1,1,0
10011008001,1,7.476190476190476,5.173190965149534,0.6919554794149058,3,0,1,0,4,40,45.52,1,1,0
14506090001,1,7.476190476190476,5.163516704911951,0.6906614700837641,3,0,1,0,4,48,25.6,2,2,0
10052020001,1,7.714285714285714,5.693354522097295,0.7380274380496494,3,0,1,0,4,48,49.36,1,1,0
14023252001,1,4.619047619047619,3.721238912999143,0.8056290430204331,3,0,1,0,3,24,11.64,3,3,0
31533005001,1,6.571428571428571,4.728334046695819,0.7195290940624073,3,0,1,0,6,72,74.28,1,1,0
14000041001,1,7.476190476190476,7.110689471626839,0.9511113305997684,3,0,1,0,4,48,13.84,2,2,0
14011011001,1,6.428571428571429,5.065288032989127,0.7879336940205308,3,0,1,0,4,48,6.36,2,2,0
14010072001,1,7.190476190476191,6.360967281939498,0.8846378339121156,3,0,1,0,3,36,11.43,3,3,0
14222046001,1,6.476190476190476,4.86435039464724,0.7511129285852356,3,0,1,0,4,40,14.76,1,1,0
14630016001,1,8.333333333333334,6.762642481555071,0.8115170977866084,3,0,1,0,8,96,55.6,1,1,0
14010079001,1,7.714285714285714,4.95119033306999,0.6418209691016653,3,0,1,0,4,48,4.64,1,1,0
14833003001,1,14.0,10.578279633286312,0.7555914023775937,3,0,1,0,12,288,43.2,1,1,0
14132157001,1,7.142857142857143,10.88708277862217,1.5241915890071038,3,0,1,0,4,48,16.52,2,2,0
14100001001,1,7.095238095238095,4.836370146140201,0.6816360608653975,3,0,1,0,4,48,26.0,2,2,0
