pod_id,item_id,qty,order_id,processed_time,task_type
90,32,9,945,11438,1
90,-1,-1,-999,11439,2
64,176,2,947,11439,1
64,1,6,947,11439,1
389,395,6,851,11440,1
349,78,2,773,11461,1
349,68,9,773,11461,1
112,4,4,762,11465,1
112,4,2,851,11465,1
112,84,3,939,11465,1
112,-1,-1,-999,11465,2
365,4,6,829,11468,1
365,-1,-1,-999,11468,2
324,4,4,851,11478,1
324,-1,-1,-999,11479,2
411,98,6,632,11479,1
29,202,5,914,11494,1
131,407,4,905,11498,1
184,96,9,733,11525,1
401,24,8,926,11525,1
232,8,10,948,11535,1
232,21,6,948,11535,1
402,82,4,932,11537,1
67,4,2,829,11544,1
67,-1,-1,-999,11544,2
8,45,8,926,11550,1
8,1,1,926,11550,1
386,23,6,948,11561,1
137,30,4,773,11563,1
161,111,2,848,11569,1
288,37,9,934,11586,1
341,82,10,848,11596,1
255,96,12,882,11599,1
52,2,4,946,11601,1
52,38,9,946,11601,1
156,14,5,957,11618,1
342,287,6,946,11623,1
342,13,2,946,11623,1
9,127,2,825,11628,1
345,482,7,882,11638,1
193,305,7,946,11643,1
323,0,9,943,11663,1
53,98,12,715,11684,1
180,77,12,833,11694,1
388,41,12,959,11715,1
147,77,10,943,11721,1
397,143,8,961,11722,1
223,24,12,954,11736,1
337,53,5,833,11737,1
337,-1,-1,-999,11737,2
258,1,8,959,11738,1
289,45,4,833,11750,1
412,2,7,961,11751,1
132,73,10,929,11763,1
392,123,11,950,11779,1
6,132,6,926,11781,1
281,36,11,967,11785,1
281,1,8,967,11785,1
188,103,7,969,11810,1
57,129,4,946,11819,1
57,149,11,956,11819,1
106,41,9,967,11823,1
106,6,6,739,11823,1
106,-1,-1,-999,11823,2
368,211,10,958,11826,1
368,21,9,958,11826,1
22,103,6,976,11828,1
21,88,12,923,11835,1
260,111,9,965,11853,1
240,225,3,961,11855,1
240,6,4,820,11855,1
240,-1,-1,-999,11855,2
88,32,6,966,11864,1
88,2,12,956,11864,1
118,0,6,967,11868,1
118,24,6,739,11868,1
118,240,6,739,11868,1
224,44,1,965,11873,1
224,414,4,901,11873,1
309,98,10,820,11882,1
303,150,12,739,11899,1
194,232,6,971,11899,1
33,12,7,956,11902,1
33,22,8,974,11902,1
330,71,4,978,11907,1
136,10,6,950,11924,1
136,429,4,958,11924,1
275,26,10,964,11926,1
327,6,4,980,11940,1
327,-1,-1,-999,11940,2
360,427,1,959,11946,1
360,21,6,739,11946,1
172,26,9,979,11953,1
172,11,6,979,11953,1
405,28,6,929,11964,1
405,45,4,973,11964,1
98,116,3,984,11964,1
407,25,8,985,11977,1
407,107,4,985,11977,1
414,41,8,984,12000,1
414,321,6,984,12000,1
138,0,10,871,12004,1
313,12,3,956,12012,1
313,4,4,956,12012,1
313,-1,-1,-999,12013,2
402,82,8,901,12022,1
326,71,12,987,12023,1
149,227,5,950,12026,1
149,11,4,977,12026,1
145,48,1,985,12031,1
145,107,9,871,12031,1
7,44,5,992,12038,1
47,471,2,956,12040,1
47,28,1,929,12040,1
225,51,2,955,12047,1
197,128,3,974,12055,1
197,-1,-1,-999,12055,2
235,23,8,972,12060,1
235,43,6,972,12060,1
74,85,2,956,12064,1
336,425,7,988,12085,1
336,18,3,988,12085,1
259,48,8,982,12086,1
35,1,2,950,12105,1
35,84,6,977,12105,1
299,6,10,982,12113,1
299,-1,-1,-999,12113,2
4,36,6,999,12120,1
181,121,3,871,12123,1
181,-1,-1,-999,12123,2
55,248,6,958,12125,1
55,34,2,998,12125,1
389,66,8,972,12145,1
204,121,3,871,12147,1
204,-1,-1,-999,12147,2
186,124,7,972,12163,1
186,-1,-1,-999,12163,2
370,58,7,975,12165,1
354,15,3,999,12167,1
184,96,6,972,12178,1
387,33,2,944,12182,1
358,421,7,975,12186,1
2,20,5,1001,12186,1
0,38,2,1004,12194,1
248,121,1,871,12195,1
248,-1,-1,-999,12196,2
76,160,8,960,12198,1
76,-1,-1,-999,12198,2
154,189,4,958,12209,1
323,0,10,1005,12213,1
131,32,9,996,12233,1
13,4,6,684,12264,1
13,-1,-1,-999,12265,2
292,43,7,1002,12270,1
27,101,5,1003,12275,1
384,3,3,1007,12286,1
267,426,8,962,12290,1
267,46,8,962,12290,1
148,409,5,684,12299,1
102,446,8,996,12312,1
90,4,2,958,12316,1
90,12,2,958,12316,1
90,-1,-1,-999,12316,2
252,102,8,991,12323,1
252,8,4,1015,12323,1
30,23,6,991,12350,1
30,15,4,991,12350,1
390,40,8,1000,12358,1
287,50,10,962,12360,1
287,40,7,846,12360,1
321,158,12,1007,12382,1
199,79,6,981,12390,1
199,79,6,927,12390,1
199,-1,-1,-999,12390,2
349,24,3,846,12394,1
349,3,2,846,12394,1
349,68,8,1012,12394,1
158,79,2,927,12398,1
158,-1,-1,-999,12399,2
250,6,10,991,12408,1
250,-1,-1,-999,12409,2
261,103,8,1014,12412,1
357,301,8,846,12429,1
357,210,6,846,12429,1
246,63,10,790,12435,1
376,4,3,684,12439,1
376,200,7,1014,12439,1
376,-1,-1,-999,12439,2
416,497,3,949,12450,1
44,31,4,846,12461,1
44,46,8,1017,12461,1
8,1,7,1019,12471,1
8,246,7,1019,12471,1
266,259,9,963,12480,1
112,84,4,1008,12481,1
162,11,2,1011,12493,1
409,15,6,997,12498,1
22,103,5,1012,12499,1
22,13,10,1020,12499,1
138,137,2,1018,12500,1
288,286,6,991,12518,1
174,130,8,997,12520,1
275,58,8,996,12525,1
275,8,2,1012,12525,1
87,30,8,1011,12539,1
87,16,3,1018,12539,1
20,145,8,963,12554,1
392,104,6,790,12561,1
268,21,10,1030,12564,1
374,51,6,846,12569,1
374,24,1,846,12569,1
134,105,7,940,12583,1
146,194,6,951,12591,1
257,458,8,1028,12597,1
400,2,4,951,12602,1
137,30,6,963,12610,1
367,214,6,846,12611,1
367,10,3,1026,12611,1
322,36,8,1038,12622,1
352,78,5,1016,12625,1
282,35,8,1035,12627,1
282,19,8,1035,12627,1
369,199,4,679,12633,1
402,82,4,962,12651,1
1,7,8,1044,12656,1
269,243,6,990,12659,1
269,243,10,995,12659,1
290,163,5,846,12665,1
0,341,4,991,12665,1
143,0,5,1046,12668,1
49,183,6,989,12677,1
273,1,2,1010,12695,1
273,224,6,1029,12695,1
142,0,1,1014,12704,1
142,0,4,989,12704,1
256,1,4,1047,12708,1
293,59,5,1045,12712,1
418,14,9,1045,12736,1
386,23,12,1037,12746,1
248,79,6,679,12754,1
248,-1,-1,-999,12754,2
287,2,8,1059,12755,1
251,183,4,821,12760,1
175,4,4,940,12774,1
175,-1,-1,-999,12774,2
336,26,2,1050,12775,1
336,23,9,1050,12775,1
58,56,10,791,12781,1
84,157,2,1050,12784,1
184,16,8,1056,12799,1
184,47,6,1056,12799,1
132,403,9,1022,12800,1
30,28,8,1034,12803,1
5,466,3,1041,12808,1
89,122,11,1053,12810,1
384,17,5,1039,12826,1
156,314,10,1054,12839,1
156,14,5,1034,12839,1
371,195,8,791,12850,1
371,51,8,791,12850,1
161,36,6,1034,12855,1
196,493,6,986,12859,1
226,476,7,1060,12870,1
130,318,9,1042,12877,1
194,232,4,1034,12888,1
284,22,10,1036,12889,1
284,12,1,1036,12889,1
404,12,7,1057,12890,1
160,60,2,1075,12895,1
289,45,2,1074,12896,1
64,319,4,986,12902,1
385,16,1,1051,12902,1
319,60,6,937,12913,1
125,389,5,1051,12927,1
125,16,3,1051,12927,1
389,66,2,1051,12933,1
2,20,9,1075,12935,1
308,183,4,1009,12936,1
412,174,4,1051,12959,1
312,302,9,1013,12965,1
393,47,7,1068,12982,1
168,278,3,1068,12993,1
3,25,6,1067,12997,1
201,108,6,1031,13001,1
115,1,9,1025,13014,1
115,29,11,1025,13014,1
36,454,12,1058,13017,1
417,392,3,1027,13020,1
207,69,4,1032,13034,1
229,93,8,1048,13040,1
224,70,4,1067,13047,1
387,349,9,1025,13050,1
387,13,6,1025,13050,1
129,3,9,1048,13064,1
200,69,3,1058,13075,1
170,153,10,1031,13082,1
158,79,9,1078,13087,1
158,-1,-1,-999,13087,2
13,4,4,1052,13103,1
13,-1,-1,-999,13103,2
318,183,11,1023,13104,1
92,69,12,1070,13120,1
17,191,6,1062,13122,1
56,1,10,1065,13127,1
56,5,10,1083,13127,1
147,142,7,1025,13153,1
403,30,5,1023,13153,1
403,3,7,1023,13153,1
238,328,8,1070,13166,1
238,29,7,1070,13166,1
135,29,12,1087,13170,1
313,4,6,1081,13177,1
313,-1,-1,-999,13177,2
149,11,4,1070,13179,1
163,7,4,1023,13180,1
163,310,6,970,13180,1
388,41,4,1025,13200,1
1,7,8,1093,13202,1
258,1,4,1070,13206,1
258,1,6,1079,13206,1
400,10,10,1072,13213,1
400,2,8,1072,13213,1
281,164,8,1069,13225,1
136,10,6,1055,13230,1
136,49,9,1055,13230,1
67,4,2,1081,13239,1
67,-1,-1,-999,13240,2
376,76,1,1071,13240,1
376,-1,-1,-999,13240,2
362,395,4,1095,13248,1
271,422,8,1087,13255,1
271,1,10,1063,13255,1
192,185,7,993,13276,1
290,14,9,1088,13284,1
256,493,6,993,13293,1
197,20,6,1094,13300,1
171,306,9,1063,13318,1
171,389,10,1024,13318,1
171,3,8,1024,13318,1
175,4,5,1100,13323,1
175,-1,-1,-999,13323,2
132,13,10,1086,13325,1
419,47,2,970,13341,1
419,452,3,1069,13341,1
37,10,8,1077,13343,1
37,33,12,1077,13343,1
248,6,8,1072,13352,1
248,6,2,1024,13352,1
248,248,4,1024,13352,1
248,-1,-1,-999,13352,2
155,5,3,1077,13357,1
405,45,6,1086,13371,1
405,492,8,1064,13371,1
311,45,4,1024,13381,1
311,247,8,1024,13381,1
63,277,7,1098,13400,1
63,15,2,1098,13400,1
299,6,8,1024,13404,1
299,-1,-1,-999,13404,2
303,22,4,1033,13406,1
303,182,11,1033,13406,1
184,14,10,1086,13409,1
131,32,6,1098,13418,1
257,7,2,1090,13419,1
134,243,6,1006,13421,1
99,155,6,1064,13439,1
406,11,12,1092,13452,1
389,141,8,1103,13454,1
64,38,10,1101,13457,1
64,1,4,1101,13457,1
35,1,6,1103,13472,1
415,153,5,1006,13473,1
231,36,8,1066,13474,1
148,19,2,1085,13481,1
337,53,9,1073,13499,1
337,-1,-1,-999,13499,2
235,39,4,1024,13502,1
235,34,4,1110,13502,1
133,7,8,1106,13514,1
91,365,4,1033,13530,1
91,487,10,994,13530,1
193,358,7,1092,13538,1
127,39,4,818,13552,1
127,33,4,818,13552,1
345,72,4,1072,13554,1
385,351,11,1109,13560,1
385,9,10,1105,13560,1
260,41,2,1112,13567,1
137,156,7,818,13572,1
49,183,4,1105,13578,1
16,112,10,866,13578,1
26,263,5,1092,13581,1
327,6,8,1084,13610,1
327,-1,-1,-999,13610,2
239,1,9,1111,13616,1
239,24,6,1111,13616,1
224,26,2,1111,13625,1
5,29,6,1084,13628,1
66,52,12,1082,13637,1
368,211,7,1040,13643,1
83,89,10,866,13652,1
386,25,4,866,13665,1
143,483,11,952,13667,1
293,13,2,1077,13669,1
293,30,10,1115,13669,1
141,16,7,1113,13675,1
141,324,9,1113,13675,1
362,128,8,1088,13693,1
362,-1,-1,-999,13693,2
140,22,10,952,13694,1
384,34,4,1118,13704,1
320,393,4,994,13709,1
118,47,5,1113,13714,1
118,0,6,1121,13714,1
190,8,4,968,13714,1
190,8,5,928,13714,1
190,16,7,928,13714,1
387,33,6,1108,13727,1
124,438,7,983,13732,1
124,45,8,983,13732,1
392,104,6,1108,13745,1
296,112,2,994,13754,1
161,111,2,1117,13764,1
252,63,8,952,13768,1
252,24,6,983,13768,1
396,400,9,928,13774,1
396,117,8,1125,13774,1
13,4,6,1113,13776,1
13,-1,-1,-999,13776,2
388,49,8,1130,13791,1
30,15,6,1113,13794,1
188,473,10,983,13801,1
188,7,3,983,13801,1
330,71,4,1130,13821,1
142,159,9,983,13826,1
51,48,3,1113,13834,1
51,126,8,1127,13834,1
110,130,6,952,13843,1
110,-1,-1,-999,13844,2
348,121,3,928,13847,1
348,175,8,1125,13847,1
348,-1,-1,-999,13848,2
304,64,6,1091,13852,1
156,186,8,928,13868,1
306,102,12,886,13874,1
97,8,11,1149,13888,1
232,92,7,1076,13895,1
247,46,8,1127,13896,1
247,22,10,1143,13896,1
46,118,8,928,13897,1
46,36,4,1132,13897,1
390,139,8,1043,13897,1
390,-1,-1,-999,13897,2
324,4,2,1113,13910,1
324,179,2,1127,13910,1
324,-1,-1,-999,13910,2
18,225,6,968,13919,1
18,38,3,1131,13919,1
1,35,12,1142,13923,1
359,483,11,1139,13924,1
353,312,8,1134,13929,1
283,104,7,968,13956,1
257,7,7,1152,13958,1
53,98,8,1124,13958,1
79,42,8,886,13973,1
79,21,12,1144,13973,1
264,262,6,928,13981,1
282,140,8,1089,14001,1
158,4,6,1124,14012,1
158,-1,-1,-999,14012,2
273,137,4,866,14021,1
273,1,2,928,14021,1
127,2,10,1151,14025,1
127,187,2,1151,14025,1
127,98,1,1151,14025,1
129,3,7,1160,14030,1
278,0,1,1128,14034,1
278,213,7,1116,14034,1
15,253,5,1132,14035,1
164,134,8,1151,14047,1
160,75,1,1151,14054,1
160,-1,-1,-999,14054,2
292,43,5,1162,14055,1
261,103,12,1144,14061,1
289,386,4,866,14061,1
175,4,6,1124,14071,1
175,-1,-1,-999,14071,2
96,5,5,1156,14072,1
380,11,4,1136,14088,1
380,43,6,1144,14088,1
40,3,8,1145,14096,1
40,33,9,1145,14096,1
128,463,8,1150,14118,1
418,144,10,1122,14120,1
64,230,11,1123,14122,1
321,19,6,1154,14136,1
392,104,10,1089,14146,1
0,27,5,1144,14150,1
201,108,3,1091,14152,1
400,2,7,1163,14156,1
226,274,3,1116,14164,1
275,58,6,886,14168,1
308,92,4,1150,14170,1
171,306,4,1126,14181,1
196,130,5,1076,14184,1
196,-1,-1,-999,14184,2
68,253,7,1148,14187,1
302,144,4,1126,14196,1
385,9,8,1169,14206,1
384,34,1,1168,14233,1
38,161,11,1102,14235,1
204,121,3,928,14240,1
204,-1,-1,-999,14240,2
267,46,4,1169,14249,1
268,446,9,1135,14257,1
8,1,6,1104,14260,1
195,300,4,1177,14260,1
387,441,3,1171,14271,1
2,20,9,1102,14273,1
181,121,3,928,14275,1
181,-1,-1,-999,14275,2
190,110,4,1182,14286,1
6,1,10,1161,14298,1
168,215,6,1177,14301,1
46,144,2,1114,14319,1
46,36,8,1170,14319,1
259,101,10,1104,14325,1
107,45,8,1165,14332,1
107,32,12,1165,14332,1
243,134,2,886,14341,1
22,10,6,1135,14344,1
22,10,6,1179,14344,1
22,26,4,1179,14344,1
7,214,12,1153,14348,1
7,3,8,1153,14348,1
323,53,2,866,14355,1
323,-1,-1,-999,14355,2
248,121,1,928,14365,1
248,-1,-1,-999,14365,2
412,2,6,1133,14376,1
349,68,2,1102,14382,1
286,176,6,1176,14387,1
276,151,1,714,14394,1
327,6,9,1099,14401,1
327,-1,-1,-999,14401,2
13,4,3,1176,14407,1
13,-1,-1,-999,14407,2
293,30,6,1180,14411,1
293,2,8,1180,14411,1
367,214,6,1133,14428,1
367,174,11,1178,14428,1
67,464,6,1135,14429,1
138,33,8,1187,14448,1
325,177,7,1188,14449,1
386,272,12,1173,14457,1
417,138,8,1119,14471,1
224,26,4,1184,14475,1
389,34,11,1192,14475,1
142,0,6,1183,14487,1
139,1,5,1184,14498,1
414,248,8,1185,14502,1
101,352,12,1119,14503,1
129,144,5,1192,14513,1
312,70,6,1191,14519,1
154,108,1,1183,14522,1
263,42,10,1194,14530,1
56,1,8,1164,14561,1
56,481,8,1164,14561,1
128,10,12,1200,14561,1
330,114,6,1164,14579,1
306,102,10,1061,14597,1
306,-1,-1,-999,14597,2
160,75,10,1129,14606,1
160,-1,-1,-999,14606,2
82,2,3,1196,14607,1
82,40,9,1199,14607,1
130,10,3,1061,14608,1
143,0,5,1174,14622,1
271,1,4,1133,14636,1
271,323,8,1196,14636,1
21,234,11,1061,14638,1
348,76,6,1174,14639,1
348,-1,-1,-999,14639,2
226,212,6,1199,14652,1
158,4,6,1061,14655,1
158,-1,-1,-999,14656,2
376,76,6,1129,14657,1
376,-1,-1,-999,14657,2
123,155,8,1194,14661,1
123,49,4,1140,14661,1
261,145,2,1177,14664,1
390,207,10,1096,14682,1
32,291,9,1200,14686,1
324,4,3,1061,14693,1
324,-1,-1,-999,14693,2
156,186,6,1205,14698,1
140,154,10,1193,14713,1
132,164,9,1147,14717,1
64,37,8,1211,14736,1
2,20,4,1209,14741,1
86,255,8,1140,14746,1
86,171,5,1175,14746,1
74,14,9,1155,14762,1
74,-1,-1,-999,14762,2
163,113,2,1204,14773,1
6,1,5,1155,14778,1
106,6,5,1147,14795,1
106,18,6,1210,14795,1
106,-1,-1,-999,14795,2
257,126,9,1193,14810,1
57,23,4,1210,14828,1
57,9,9,1157,14828,1
237,107,2,1193,14841,1
237,1,3,1207,14841,1
237,91,7,1207,14841,1
59,143,5,1201,14849,1
244,19,8,1157,14855,1
244,23,2,1214,14855,1
244,-1,-1,-999,14855,2
12,49,8,1167,14862,1
12,166,10,1167,14862,1
186,124,8,1175,14863,1
186,-1,-1,-999,14864,2
98,350,3,1167,14873,1
177,268,11,1120,14885,1
177,29,6,1120,14885,1
177,169,6,1120,14885,1
206,42,6,1140,14887,1
206,1,2,1212,14887,1
258,1,2,1213,14894,1
382,156,9,1167,14896,1
388,49,2,1206,14914,1
388,83,4,1206,14914,1
391,404,7,1215,14923,1
270,149,8,1198,14929,1
172,11,8,1120,14935,1
172,385,8,1120,14935,1
322,238,4,1195,14945,1
358,166,5,1190,14951,1
8,168,9,883,14959,1
333,239,6,1215,14983,1
157,265,5,1096,14999,1
157,17,2,1198,14999,1
53,98,7,953,14999,1
53,98,9,1120,14999,1
13,4,6,1096,15020,1
13,-1,-1,-999,15020,2
313,4,5,1218,15028,1
313,-1,-1,-999,15028,2
14,92,5,1147,15035,1
144,119,6,1120,15037,1
144,150,9,953,15037,1
137,24,2,1166,15038,1
144,-1,-1,-999,15038,2
175,4,6,1096,15053,1
175,-1,-1,-999,15053,2
5,22,9,1233,15056,1
146,47,12,1230,15059,1
146,8,12,1220,15059,1
285,110,2,1120,15059,1
285,173,6,883,15059,1
19,22,4,1157,15066,1
300,45,4,1230,15075,1
300,10,2,1220,15075,1
419,256,8,1233,15079,1
234,50,7,883,15086,1
234,0,3,1229,15086,1
223,113,11,1141,15092,1
229,261,8,1208,15095,1
128,39,9,1231,15102,1
3,20,8,1235,15115,1
166,116,9,1141,15117,1
355,179,7,1223,15119,1
355,29,9,1223,15119,1
400,113,1,1141,15123,1
31,172,6,1223,15137,1
31,-1,-1,-999,15137,2
33,22,4,1241,15161,1
0,158,8,1231,15166,1
1,7,8,1241,15189,1
56,5,11,1226,15202,1
36,135,3,1233,15206,1
51,81,8,883,15206,1
51,-1,-1,-999,15206,2
248,121,3,809,15210,1
248,6,2,1231,15210,1
248,-1,-1,-999,15210,2
44,102,6,1227,15229,1
44,-1,-1,-999,15229,2
232,92,6,1253,15234,1
181,121,3,809,15239,1
181,29,8,1251,15239,1
181,-1,-1,-999,15239,2
120,15,5,1120,15244,1
120,11,10,1246,15244,1
318,47,9,1226,15255,1
318,471,2,1226,15255,1
299,6,8,1244,15261,1
299,-1,-1,-999,15261,2
380,11,5,1227,15267,1
380,43,10,1227,15267,1
16,208,6,953,15268,1
158,4,6,1226,15274,1
158,-1,-1,-999,15274,2
271,323,11,1249,15288,1
271,1,11,1253,15288,1
96,5,8,1245,15289,1
67,4,6,1226,15291,1
67,-1,-1,-999,15291,2
260,111,2,1213,15293,1
292,422,12,1234,15320,1
312,302,2,1244,15334,1
417,12,5,1259,15336,1
393,322,4,1265,15347,1
240,31,6,1262,15351,1
240,241,6,1203,15351,1
183,6,2,1224,15361,1
183,-1,-1,-999,15362,2
291,241,4,1203,15364,1
192,50,1,883,15385,1
293,2,5,1269,15386,1
103,150,1,953,15391,1
103,-1,-1,-999,15392,2
396,80,10,1232,15399,1
354,15,5,1237,15415,1
296,466,6,1266,15428,1
52,15,4,1232,15428,1
138,0,2,1227,15437,1
138,43,10,1276,15437,1
386,31,2,1226,15438,1
375,178,8,1138,15451,1
267,35,7,1275,15457,1
243,134,4,1234,15482,1
243,15,2,1266,15482,1
384,17,3,1278,15492,1
53,98,4,1266,15495,1
93,120,2,1146,15507,1
275,26,2,1256,15510,1
275,40,6,1261,15510,1
275,40,10,1252,15510,1
394,90,8,1228,15531,1
297,12,3,1280,15533,1
98,256,2,1138,15537,1
385,334,6,1287,15537,1
142,0,5,1282,15553,1
23,67,10,1239,15558,1
23,-1,-1,-999,15558,2
159,491,1,1287,15559,1
39,2,6,1296,15573,1
191,47,1,1285,15580,1
191,27,3,1285,15580,1
135,295,8,1287,15582,1
132,9,6,1268,15591,1
204,121,2,809,15600,1
204,-1,-1,-999,15600,2
348,62,6,1228,15602,1
348,121,3,1239,15602,1
348,-1,-1,-999,15602,2
111,28,2,1289,15607,1
111,182,4,1274,15607,1
111,-1,-1,-999,15607,2
229,261,2,1274,15622,1
408,198,8,1239,15629,1
416,344,4,1261,15642,1
131,344,11,1225,15648,1
168,298,4,1239,15656,1
7,73,11,1300,15663,1
109,66,8,1248,15671,1
320,451,10,1172,15675,1
376,76,9,1221,15680,1
376,-1,-1,-999,15681,2
5,29,6,1292,15684,1
259,48,8,1308,15697,1
13,4,6,1257,15698,1
13,-1,-1,-999,15698,2
216,182,9,1186,15704,1
216,-1,-1,-999,15704,2
387,32,4,1272,15710,1
1,5,8,1293,15726,1
352,226,6,1301,15734,1
50,182,7,1293,15746,1
50,-1,-1,-999,15746,2
58,155,12,1222,15751,1
309,98,6,1254,15764,1
257,7,4,1254,15777,1
54,36,7,1222,15777,1
280,162,3,1021,15779,1
153,72,8,1255,15800,1
28,29,6,1299,15807,1
28,48,8,1288,15807,1
141,32,8,1316,15815,1
400,2,5,1222,15815,1
390,40,4,1288,15821,1
46,298,4,1316,15847,1
118,47,6,1240,15857,1
118,66,8,1240,15857,1
138,35,7,1315,15863,1
413,162,7,1189,15868,1
148,118,8,1264,15871,1
219,13,8,1294,15874,1
219,89,9,1294,15874,1
160,143,4,1222,15887,1
321,216,8,1279,15893,1
8,1,10,1298,15895,1
388,8,12,1305,15896,1
248,121,1,1239,15906,1
248,-1,-1,-999,15906,2
187,75,12,1080,15924,1
187,-1,-1,-999,15924,2
283,26,6,1321,15937,1
283,30,8,1321,15937,1
227,216,7,1277,15937,1
323,0,7,1294,15955,1
323,95,5,1319,15955,1
256,148,6,1236,15964,1
51,86,8,1049,15973,1
128,39,8,1322,15978,1
162,57,9,1236,15989,1
233,19,9,1283,15994,1
233,-1,-1,-999,15994,2
337,53,9,1216,16002,1
337,-1,-1,-999,16002,2
23,162,10,1049,16016,1
123,4,1,1310,16021,1
123,49,9,1310,16021,1
123,-1,-1,-999,16021,2
17,149,1,1049,16022,1
333,239,10,1302,16029,1
149,11,10,1295,16030,1
149,48,6,1295,16030,1
115,396,4,1313,16036,1
158,4,6,1310,16043,1
158,-1,-1,-999,16043,2
392,43,2,1281,16050,1
130,10,2,1323,16051,1
130,0,3,1323,16051,1
169,81,3,1310,16054,1
169,-1,-1,-999,16054,2
277,10,4,1295,16063,1
277,268,9,1328,16063,1
275,26,10,1281,16078,1
381,136,6,1281,16096,1
133,16,6,1247,16098,1
290,163,8,1197,16111,1
347,58,7,1290,16120,1
175,4,2,1310,16134,1
175,4,4,1247,16134,1
175,-1,-1,-999,16134,2
262,45,6,1290,16156,1
386,31,5,1332,16177,1
418,94,11,1309,16181,1
363,15,10,1327,16183,1
92,245,8,1080,16184,1
274,213,7,1309,16202,1
142,0,8,1327,16205,1
417,430,6,1309,16219,1
384,3,8,1331,16222,1
139,95,6,1328,16223,1
198,125,11,1340,16239,1
271,47,5,1303,16243,1
271,1,2,1343,16243,1
49,426,7,1336,16249,1
49,183,4,1336,16249,1
313,4,6,1247,16257,1
313,-1,-1,-999,16257,2
157,190,8,1270,16271,1
249,36,6,1339,16295,1
332,195,5,1270,16300,1
332,138,6,1270,16300,1
294,51,4,1217,16309,1
294,51,10,1271,16309,1
406,0,2,1323,16309,1
406,11,12,1342,16309,1
131,32,1,1329,16315,1
2,20,10,1330,16336,1
3,20,12,1324,16341,1
195,41,9,1345,16341,1
195,42,6,1345,16341,1
237,91,6,1329,16347,1
237,1,5,1334,16347,1
22,26,8,1271,16358,1
397,88,6,1334,16365,1
110,130,6,1303,16369,1
110,-1,-1,-999,16369,2
303,87,6,1334,16383,1
267,46,8,1324,16383,1
267,35,9,1324,16383,1
42,0,8,1286,16386,1
42,112,10,1286,16386,1
239,7,8,1348,16405,1
239,384,4,1326,16405,1
0,447,10,1334,16409,1
280,162,4,1323,16415,1
280,1,8,1349,16415,1
183,11,4,1341,16418,1
183,22,6,1341,16418,1
145,107,6,1243,16427,1
95,163,7,1324,16435,1
137,30,6,1271,16454,1
214,100,11,1291,16456,1
387,32,12,1355,16471,1
229,261,10,1333,16478,1
126,107,4,1271,16481,1
314,107,9,1304,16481,1
388,49,3,1338,16485,1
388,8,4,1345,16485,1
323,0,3,1341,16489,1
64,1,6,1353,16489,1
350,219,4,1360,16503,1
200,69,9,1361,16514,1
260,41,12,1354,16518,1
227,250,4,1361,16527,1
407,107,4,1312,16537,1
1,7,5,1359,16541,1
80,32,5,1345,16547,1
80,25,6,1286,16547,1
282,19,3,1352,16552,1
282,49,6,1352,16552,1
282,-1,-1,-999,16552,2
166,74,4,1286,16561,1
390,391,2,1286,16570,1
150,340,12,1368,16586,1
258,388,6,1364,16588,1
44,46,10,1367,16588,1
180,77,8,1311,16624,1
132,13,12,1366,16628,1
225,406,7,1317,16644,1
386,23,6,1374,16646,1
204,133,6,1366,16646,1
204,-1,-1,-999,16646,2
364,196,8,1344,16654,1
364,40,8,1344,16654,1
295,230,8,1368,16661,1
295,49,6,1365,16661,1
327,4,2,1370,16668,1
327,6,6,1370,16668,1
327,-1,-1,-999,16669,2
366,50,12,1158,16675,1
366,-1,-1,-999,16675,2
136,185,8,1344,16677,1
147,77,4,1366,16681,1
138,35,3,1374,16685,1
6,132,9,1365,16686,1
360,170,6,1202,16693,1
94,44,4,1335,16706,1
94,8,7,1335,16706,1
218,34,4,1368,16728,1
218,31,8,1107,16728,1
257,122,8,1335,16732,1
257,369,2,1335,16732,1
74,85,6,1238,16745,1
74,-1,-1,-999,16745,2
256,223,6,1335,16750,1
298,170,10,1107,16755,1
114,410,4,1267,16764,1
287,50,6,1219,16770,1
287,50,9,1284,16770,1
287,-1,-1,-999,16771,2
29,202,5,1219,16786,1
122,30,3,1107,16802,1
122,388,8,1379,16802,1
169,14,8,1284,16808,1
169,-1,-1,-999,16808,2
13,126,5,1368,16818,1
345,14,11,1363,16821,1
345,-1,-1,-999,16821,2
46,140,2,1377,16829,1
219,3,8,1381,16854,1
219,39,6,1381,16854,1
149,418,9,1351,16854,1
201,10,8,1371,16858,1
201,55,5,1371,16858,1
384,91,2,1372,16862,1
393,198,6,1371,16876,1
38,325,8,1181,16885,1
385,345,12,1362,16896,1
352,2,5,1371,16897,1
35,108,10,1337,16924,1
31,99,9,1356,16924,1
42,112,6,1351,16925,1
42,0,7,1384,16925,1
15,12,2,1354,16933,1
15,-1,-1,-999,16933,2
181,121,3,1362,16934,1
181,29,12,1362,16934,1
181,-1,-1,-999,16934,2
272,398,7,1384,16945,1
412,23,6,1362,16961,1
412,28,4,1362,16961,1
159,0,1,1384,16987,1
159,34,6,1258,16987,1
159,269,9,1258,16987,1
68,13,10,1390,16995,1
68,17,12,1390,16995,1
111,28,5,1362,16999,1
111,105,10,1392,16999,1
121,26,7,1358,17006,1
121,8,10,1358,17006,1
121,12,6,1358,17006,1
121,-1,-1,-999,17006,2
