order_id,order_arrival,process_start_time,order_complete_time,station_id
106,960,1041,1181,picker-1
114,1020,1021,1187,picker-2
108,960,1030,1191,picker-1
18,420,1038,1193,picker-2
98,900,1112,1209,picker-1
5,360,1065,1211,picker-2
111,1020,1037,1223,picker-3
105,960,986,1239,picker-3
80,780,1074,1242,picker-2
4,360,1118,1257,picker-1
112,1020,1085,1275,picker-3
133,1140,1141,1283,picker-2
32,540,995,1291,picker-3
43,600,1127,1295,picker-1
109,960,1110,1311,picker-3
99,900,1154,1312,picker-2
129,1140,1182,1315,picker-1
131,1140,1192,1344,picker-1
140,1200,1210,1350,picker-1
85,840,1122,1355,picker-3
142,1200,1212,1356,picker-2
67,720,1146,1356,picker-1
141,1200,1224,1361,picker-3
55,660,1188,1362,picker-2
13,420,1194,1374,picker-2
0,360,1240,1409,picker-3
118,1080,1243,1412,picker-2
147,1260,1276,1422,picker-3
135,1140,1258,1433,picker-1
143,1260,1284,1433,picker-2
121,1080,1316,1445,picker-1
16,420,1312,1453,picker-3
136,1140,1351,1461,picker-1
77,780,1292,1465,picker-3
145,1260,1296,1471,picker-1
150,1320,1345,1481,picker-1
2,360,1313,1502,picker-2
96,900,1356,1514,picker-3
113,1020,1413,1525,picker-2
119,1080,1357,1531,picker-2
124,1080,1362,1532,picker-3
149,1320,1363,1541,picker-2
148,1320,1357,1549,picker-1
10,360,1423,1560,picker-3
50,660,1375,1561,picker-2
123,1080,1434,1576,picker-1
17,420,1410,1586,picker-3
152,1320,1434,1595,picker-2
52,660,1446,1604,picker-1
125,1080,1462,1610,picker-1
36,540,1454,1612,picker-3
48,660,1472,1629,picker-1
-73,0,1533,1662,picker-3
53,660,1482,1664,picker-1
161,1440,1503,1668,picker-2
-99,0,1515,1675,picker-3
132,1140,1466,1680,picker-3
168,1500,1532,1682,picker-2
134,1140,1526,1689,picker-2
-87,0,1550,1692,picker-1
174,1560,1562,1708,picker-2
110,960,1542,1717,picker-2
-57,0,1587,1719,picker-3
120,1080,1577,1721,picker-1
127,1080,1561,1725,picker-3
157,1380,1605,1749,picker-1
146,1260,1596,1771,picker-2
170,1560,1611,1799,picker-1
28,540,1630,1805,picker-1
180,1620,1663,1805,picker-3
167,1500,1665,1811,picker-1
29,540,1613,1811,picker-3
188,1680,1681,1823,picker-3
176,1620,1669,1824,picker-2
156,1380,1676,1829,picker-3
193,1680,1683,1833,picker-2
116,1020,1690,1839,picker-2
164,1500,1693,1844,picker-1
172,1560,1718,1850,picker-2
117,1080,1720,1920,picker-3
87,840,1772,1933,picker-2
126,1080,1722,1935,picker-1
191,1680,1709,1939,picker-2
169,1560,1812,1948,picker-3
185,1680,1806,1954,picker-3
200,1740,1800,1960,picker-1
7,360,1726,1965,picker-3
197,1740,1750,1969,picker-1
163,1500,1825,2007,picker-2
208,1800,1834,2029,picker-2
49,660,1824,2031,picker-3
195,1740,1840,2035,picker-2
213,1860,1921,2051,picker-3
160,1440,1851,2051,picker-2
210,1860,1940,2059,picker-2
107,960,1830,2067,picker-3
220,1920,1934,2079,picker-2
154,1380,1806,2092,picker-1
103,960,1812,2122,picker-1
219,1920,1961,2134,picker-1
186,1680,1949,2135,picker-3
83,840,1970,2140,picker-1
215,1920,1955,2145,picker-3
183,1620,1845,2150,picker-1
144,1260,1936,2150,picker-1
159,1440,1966,2152,picker-3
202,1740,2008,2156,picker-2
222,1980,2052,2176,picker-2
232,2040,2052,2179,picker-3
-69,0,2036,2182,picker-2
223,1980,2030,2188,picker-2
181,1620,2032,2193,picker-3
-77,0,2068,2208,picker-3
226,1980,2060,2229,picker-2
187,1680,2080,2241,picker-2
230,2040,2093,2248,picker-1
235,2100,2136,2254,picker-3
201,1740,2135,2262,picker-1
209,1800,2141,2272,picker-1
234,2100,2123,2278,picker-1
12,420,2146,2280,picker-3
68,720,2153,2299,picker-3
196,1740,2151,2300,picker-1
90,840,2151,2309,picker-1
205,1740,2157,2314,picker-2
204,1740,2177,2331,picker-2
216,1920,2180,2357,picker-3
229,2040,2183,2373,picker-2
199,1740,2189,2379,picker-2
228,2040,2194,2389,picker-3
255,2220,2242,2394,picker-2
257,2220,2230,2400,picker-2
254,2220,2249,2407,picker-1
207,1800,2263,2419,picker-1
130,1140,2255,2422,picker-3
153,1380,2273,2426,picker-1
244,2100,2279,2432,picker-1
260,2280,2300,2458,picker-3
261,2280,2281,2468,picker-3
247,2160,2332,2491,picker-2
276,2340,2358,2492,picker-3
194,1680,2310,2494,picker-1
256,2220,2301,2500,picker-1
221,1920,2209,2516,picker-3
242,2100,2380,2523,picker-2
211,1860,2374,2535,picker-2
275,2340,2390,2539,picker-3
262,2280,2315,2541,picker-2
246,2160,2401,2584,picker-2
249,2160,2420,2601,picker-1
281,2400,2459,2602,picker-3
280,2400,2492,2608,picker-2
272,2340,2423,2616,picker-3
274,2340,2408,2620,picker-1
285,2460,2469,2622,picker-3
279,2400,2433,2648,picker-1
269,2340,2395,2649,picker-2
258,2280,2493,2658,picker-3
290,2460,2495,2665,picker-1
297,2520,2536,2670,picker-2
165,1500,2517,2675,picker-3
224,1980,2524,2687,picker-2
92,840,2542,2697,picker-2
291,2520,2540,2701,picker-3
259,2280,2603,2709,picker-3
93,840,2585,2725,picker-2
241,2100,2501,2733,picker-1
89,840,2602,2739,picker-1
137,1200,2427,2744,picker-1
305,2580,2617,2745,picker-3
282,2400,2609,2747,picker-2
294,2520,2650,2757,picker-2
81,780,2623,2786,picker-3
299,2520,2621,2787,picker-1
283,2400,2649,2793,picker-1
292,2520,2666,2826,picker-1
304,2580,2671,2847,picker-2
-62,0,2659,2862,picker-3
323,2700,2710,2868,picker-3
225,1980,2698,2872,picker-2
277,2400,2702,2873,picker-3
302,2520,2688,2878,picker-2
301,2520,2676,2879,picker-3
104,960,2734,2879,picker-1
286,2460,2726,2884,picker-2
155,1380,2746,2897,picker-3
251,2160,2745,2905,picker-1
330,2760,2788,2916,picker-1
325,2700,2748,2935,picker-2
318,2700,2787,2938,picker-3
79,780,2740,2941,picker-1
95,840,2758,2947,picker-2
284,2400,2794,2947,picker-1
329,2760,2848,2958,picker-2
345,2820,2827,2962,picker-1
340,2820,2873,2979,picker-2
128,1080,2869,2994,picker-3
346,2820,2879,2996,picker-2
267,2340,2874,3000,picker-3
322,2700,2863,3006,picker-3
356,2880,2880,3012,picker-3
-7,0,2880,3015,picker-1
341,2820,2898,3018,picker-3
353,2880,2936,3035,picker-2
192,1680,2906,3046,picker-1
358,2880,2885,3051,picker-2
287,2460,2917,3072,picker-1
361,2940,2942,3077,picker-1
333,2760,2939,3080,picker-3
326,2700,2959,3084,picker-2
364,2940,2963,3097,picker-1
314,2640,2948,3110,picker-1
243,2100,2997,3124,picker-2
336,2760,2980,3130,picker-2
307,2580,3001,3130,picker-3
311,2640,2948,3136,picker-2
375,3000,3016,3150,picker-1
310,2580,3007,3166,picker-3
372,3000,3036,3170,picker-2
363,2940,2995,3172,picker-3
339,2820,3013,3177,picker-3
347,2880,3047,3212,picker-1
288,2460,3052,3225,picker-2
373,3000,3078,3237,picker-1
328,2760,3081,3242,picker-3
365,2940,3073,3248,picker-1
296,2520,3111,3254,picker-1
337,2820,3019,3282,picker-3
351,2880,3098,3282,picker-1
381,3060,3125,3292,picker-2
378,3060,3131,3297,picker-2
321,2700,3131,3299,picker-3
369,3000,3085,3303,picker-2
371,3000,3151,3309,picker-1
317,2700,3137,3313,picker-2
268,2340,3171,3319,picker-2
-66,0,3167,3335,picker-3
327,2700,3173,3351,picker-3
357,2880,3213,3356,picker-1
331,2760,3178,3369,picker-3
390,3180,3226,3377,picker-2
395,3180,3243,3382,picker-3
391,3180,3249,3382,picker-1
359,2880,3238,3390,picker-1
401,3240,3255,3398,picker-1
396,3180,3300,3401,picker-3
386,3120,3283,3408,picker-1
355,2880,3298,3410,picker-2
303,2520,3283,3418,picker-3
406,3240,3293,3420,picker-2
367,2940,3352,3451,picker-3
362,2940,3310,3453,picker-1
389,3180,3314,3460,picker-2
415,3300,3304,3465,picker-2
212,1860,3320,3471,picker-2
423,3360,3370,3491,picker-3
335,2760,3357,3492,picker-1
316,2700,3378,3506,picker-2
245,2100,3336,3507,picker-3
354,2880,3383,3520,picker-3
407,3240,3399,3523,picker-1
425,3360,3383,3539,picker-1
392,3180,3391,3545,picker-1
416,3300,3402,3546,picker-3
431,3360,3409,3550,picker-1
393,3180,3454,3566,picker-1
435,3420,3421,3570,picker-2
402,3240,3419,3572,picker-3
