pod_id,item_id,qty,order_id,processed_time,task_type
141,-1,-1,-999,12219,2
291,240,5,1705,12220,1
32,44,4,1772,12229,1
57,162,3,510,12230,1
160,22,10,1682,12247,1
113,132,7,1113,12250,1
228,126,7,510,12250,1
129,41,6,1735,12265,1
224,285,10,1646,12277,1
303,47,8,1601,12283,1
303,23,5,1601,12283,1
375,15,6,1743,12292,1
375,5,4,1743,12292,1
130,125,10,1742,12304,1
365,90,8,1749,12305,1
7,0,2,1800,12312,1
5,27,9,1740,12316,1
403,47,8,1688,12328,1
37,204,6,1514,12334,1
258,10,12,1802,12344,1
44,35,4,1752,12356,1
44,41,4,1784,12356,1
354,110,6,1801,12361,1
158,1,7,1708,12363,1
158,195,7,1708,12363,1
36,4,6,1694,12374,1
36,-1,-1,-999,12374,2
213,2,6,1708,12381,1
213,-1,-1,-999,12381,2
317,208,5,1758,12388,1
317,73,5,1758,12388,1
393,17,10,1757,12401,1
269,1,6,1755,12415,1
269,43,7,1755,12415,1
8,41,6,1773,12419,1
3,10,12,1758,12419,1
179,59,4,1763,12432,1
2,11,8,1775,12437,1
256,147,6,1756,12437,1
385,12,2,1765,12446,1
385,-1,-1,-999,12446,2
178,198,8,1680,12454,1
208,2,10,1702,12464,1
208,-1,-1,-999,12464,2
172,330,10,1786,12473,1
131,99,5,1113,12479,1
131,-1,-1,-999,12479,2
146,29,11,1833,12483,1
394,29,8,1671,12495,1
373,2,9,1578,12503,1
373,-1,-1,-999,12504,2
139,1,3,1671,12506,1
279,29,10,1561,12510,1
406,13,4,1667,12535,1
406,23,8,1667,12535,1
236,59,4,1561,12541,1
236,59,8,1706,12541,1
