item_id,item_code,item_class,item_order_frequency,item_initial_quantity_inventory,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_weight,item_unit,item_quantity_order_unique,item_pod_inventory_level,item_warehouse_inventory_level
313,14011030001,C,158,6,59.0,39.0,40.0,92040.0,4.5,12,7670.0,0.375,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.6,0.5
314,12201898001,C,158,110,19.0,10.0,8.0,1550.0,1.0,1,1550.4,1.0,PCS,"[14, 24, 48, 72, 96, 120, 144]",0.6,0.5
315,14203078001,C,156,3,53.0,35.0,33.0,61215.0,4.57,20,3060.8,0.228,PCS,"[1, 2, 3, 4, 5]",0.6,0.5
316,14110029001,C,156,3,42.0,25.0,23.0,24150.0,3.74,8,3018.8,0.468,PCS,"[1, 2, 3, 4, 8, 11]",0.6,0.5
317,14020006001,C,156,3,59.0,36.0,21.0,44604.0,2.55,6,7434.0,0.425,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
318,14012019001,C,156,3,35.0,41.0,30.0,43050.0,3.5,18,2391.7,0.194,PCS,"[1, 2, 3, 4, 6, 9]",0.6,0.5
319,14506001001,C,155,6,46.0,26.0,23.0,27508.0,4.77,12,2292.3,0.397,PCS,"[1, 2, 4, 5, 6, 8, 12, 22, 24, 33]",0.6,0.5
320,10032064001,C,155,35,34.0,20.0,11.0,7480.0,6.1,24,311.7,0.254,PCS,"[6, 12, 18, 24, 48, 72]",0.6,0.5
321,14505020001,C,155,17,40.0,34.0,14.0,19040.0,3.89,30,634.7,0.13,PCS,"[5, 10, 25, 30, 35, 50]",0.6,0.5
322,12122032001,C,153,2,12.0,9.0,12.0,1231.0,0.2,1,1231.224,0.2,PCS,"[1, 2, 3, 4]",0.6,0.5
323,14615070001,C,153,11,35.0,24.0,29.0,24360.0,13.13,6,4060.0,2.188,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 18, 60]",0.6,0.5
324,10000003001,C,153,35,40.0,27.0,12.0,12960.0,9.11,24,540.0,0.38,PCS,"[6, 12, 18, 24, 48, 96]",0.6,0.5
325,14510004001,C,152,8,35.0,24.0,5.0,4288.0,3.0,1,4287.5,3.0,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 40]",0.6,0.5
326,14104101001,C,152,4,33.0,25.0,39.0,32175.0,4.48,12,2681.3,0.373,PCS,"[1, 2, 3, 4, 5, 6, 12]",0.6,0.5
327,12220003001,C,152,5,31.0,21.0,22.0,14322.0,1.0,1,14322.0,1.0,PCS,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 16]",0.6,0.5
328,10034017001,C,152,41,35.0,21.0,12.0,8820.0,6.6,24,367.5,0.275,PCS,"[6, 12, 18, 24, 30, 42, 48]",0.6,0.5
329,14121115001,C,152,4,35.0,29.0,24.0,24360.0,3.1,10,2436.0,0.31,PCS,"[1, 2, 4, 5, 6, 8, 10]",0.6,0.5
330,14130042001,C,151,2,59.0,27.0,22.0,35046.0,4.6,12,2920.5,0.383,PCS,"[1, 2, 3, 4]",0.6,0.5
331,14353019001,C,151,9,48.0,34.0,22.0,35904.0,8.956,6,5984.0,1.493,PCS,"[1, 2, 3, 4, 6, 7, 10, 12, 18, 30]",0.6,0.5
332,14000043001,C,150,3,46.0,28.0,14.0,18032.0,2.8,12,1502.7,0.233,PCS,"[1, 2, 3, 4, 5, 6, 7, 8]",0.6,0.5
333,11040005001,C,150,4,36.0,26.0,30.0,28080.0,10.8,12,2340.0,0.9,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
334,14102040001,C,149,4,61.0,28.0,22.0,37576.0,4.98,15,2505.1,0.332,PCS,"[1, 2, 3, 4, 5, 7, 9]",0.6,0.5
335,10022030001,C,149,25,33.0,22.0,14.0,10164.0,6.53,24,423.5,0.272,PCS,"[6, 12, 24, 48, 54]",0.6,0.5
336,10030014001,C,149,27,41.0,27.0,24.0,26568.0,15.56,24,1107.0,0.648,PCS,"[4, 8, 12, 16, 24, 32, 48, 80]",0.6,0.5
337,14805004001,C,149,20,41.0,28.0,10.0,11480.0,8.06,24,478.3,0.336,PCS,"[6, 12, 18, 24, 30, 36, 48]",0.6,0.5
338,10030011001,C,148,24,40.0,27.0,24.0,25920.0,14.55,24,1080.0,0.606,PCS,"[4, 8, 12, 16, 20, 24, 32, 44, 48]",0.6,0.5
339,14001046001,C,148,7,37.0,24.0,23.0,20424.0,2.52,12,1702.0,0.21,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 31]",0.6,0.5
340,14204892001,C,148,3,55.0,29.0,28.0,44660.0,1.7,6,7443.3,0.283,PCS,"[1, 2, 3, 5, 6, 9, 10]",0.6,0.5
341,10002071001,C,147,11,42.0,28.0,25.0,29400.0,15.95,24,1225.0,0.665,PCS,"[4, 8, 12, 16, 20, 24]",0.6,0.5
342,12100039001,C,147,2,45.0,26.0,24.0,28080.0,11.7,18,1560.0,0.65,PCS,"[1, 2, 3, 5, 6]",0.6,0.5
343,10021012001,C,147,75,41.0,27.0,13.0,14391.0,8.77,24,599.6,0.365,PCS,"[6, 12, 24, 48, 54, 72, 96, 144, 264]",0.6,0.5
344,10012004001,C,147,23,36.0,27.0,30.0,29160.0,16.2,12,2430.0,1.35,PCS,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 15, 24, 26]",0.6,0.5
345,10000004001,C,146,27,34.0,23.0,31.0,24242.0,14.0,6,4040.3,2.333,PCS,"[1, 2, 3, 4, 6, 12, 18, 24, 30, 35, 36, 42, 48]",0.6,0.5
346,10033019001,C,145,18,36.0,27.0,31.0,30132.0,16.35,12,2511.0,1.362,PCS,"[1, 2, 3, 4, 5, 6, 12, 14, 16, 18, 19, 21, 23, 24, 30]",0.6,0.5
347,14132052001,C,145,4,37.0,37.0,27.0,36963.0,3.08,12,3080.3,0.257,PCS,"[1, 2, 3, 4, 5, 6, 10, 21]",0.6,0.5
348,10002014001,C,144,33,41.0,27.0,13.0,14391.0,9.53,24,599.6,0.397,PCS,"[6, 12, 18, 24, 30, 42, 48, 96]",0.6,0.5
349,14613026001,C,144,4,38.0,27.0,29.0,29754.0,13.8,6,4959.0,2.3,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
350,14502022001,C,144,13,32.0,26.0,15.0,12480.0,2.86,12,1040.0,0.238,PCS,"[3, 6, 9, 12, 15, 18, 21, 24]",0.6,0.5
351,10002046001,C,144,29,43.0,29.0,12.0,14964.0,8.82,24,623.5,0.368,PCS,"[6, 12, 18, 24, 36, 48, 72]",0.6,0.5
352,10020041001,C,144,35,33.0,27.0,11.0,9801.0,6.17,30,326.7,0.206,PCS,"[6, 12, 18, 24, 30, 36, 42, 48, 54, 60]",0.6,0.5
353,10013012001,C,143,22,27.0,16.0,9.0,3888.0,3.41,24,162.0,0.142,PCS,"[6, 12, 18, 24, 36, 42, 48]",0.6,0.5
354,14021021001,C,143,2,33.0,20.0,25.0,16500.0,0.82,1,16500.0,0.82,PCS,"[1, 2]",0.6,0.5
355,14131008001,C,143,2,59.0,27.0,22.0,35046.0,4.6,12,2920.5,0.383,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
356,14111036001,C,142,3,37.0,34.0,27.0,33966.0,6.29,6,5661.0,1.048,PCS,"[1, 2, 3, 4, 5, 6, 7, 12]",0.6,0.5
357,14353024001,C,142,4,49.0,45.0,29.0,63945.0,12.99,6,10657.5,2.165,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
358,14615084001,C,142,4,38.0,26.0,30.0,29640.0,14.22,6,4940.0,2.37,PCS,"[1, 2, 3, 4, 6, 8, 12]",0.6,0.5
359,10035017001,C,141,23,42.0,28.0,24.0,28224.0,14.6,24,1176.0,0.608,PCS,"[4, 8, 12, 16, 20, 24, 28, 32, 40, 48, 56]",0.6,0.5
360,14223179001,C,141,3,39.0,29.0,14.0,15834.0,5.36,20,791.7,0.268,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
361,10012011001,C,141,44,35.0,20.0,13.0,9100.0,7.88,24,379.2,0.328,PCS,"[6, 12, 18, 24, 36, 48, 72]",0.6,0.5
362,10033075001,C,141,15,34.0,24.0,31.0,25296.0,17.65,8,3162.0,2.206,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 16, 17, 18, 22, 24, 26, 27, 28]",0.6,0.5
363,10040049001,C,140,5,36.0,18.0,37.0,23976.0,12.8,2,11988.0,6.4,PCS,"[2, 4]",0.6,0.5
364,14502007001,C,140,11,43.0,30.0,17.0,21930.0,1.92,12,1827.5,0.16,PCS,"[3, 6, 9, 12, 18, 24]",0.6,0.5
365,14100026001,C,139,3,41.0,27.0,37.0,40959.0,4.66,12,3413.3,0.388,PCS,"[1, 2, 3, 4, 5, 10]",0.6,0.5
366,10031025001,C,139,29,43.0,29.0,25.0,31175.0,15.43,24,1299.0,0.643,PCS,"[4, 8, 12, 16, 20, 24, 32, 40, 48, 56]",0.6,0.5
367,14500007001,C,139,13,38.0,32.0,14.0,17024.0,2.77,30,567.5,0.092,PCS,"[5, 10, 15, 50]",0.6,0.5
368,10040094001,C,138,5,37.0,18.0,36.0,23976.0,12.0,2,11988.0,6.0,PCS,"[1, 2, 3, 4]",0.6,0.5
369,10002943001,C,138,32,44.0,27.0,12.0,14256.0,8.82,24,594.0,0.368,PCS,"[12, 18, 24, 36, 48, 60, 72, 84]",0.6,0.5
370,10020027001,C,137,30,39.0,20.0,14.0,10920.0,9.97,24,455.0,0.415,PCS,"[3, 6, 9, 12, 15, 18, 21, 24, 33, 42, 48]",0.6,0.5
371,14121164001,C,137,4,48.0,22.0,21.0,22176.0,3.72,12,1848.0,0.31,PCS,"[1, 2, 3, 4, 5, 8, 18]",0.6,0.5
372,14000002001,C,137,4,34.0,27.0,35.0,32130.0,2.75,12,2677.5,0.229,PCS,"[1, 2, 3, 4, 5, 6, 8, 12]",0.6,0.5
373,14111039001,C,137,3,29.0,21.0,8.0,4872.0,1.0,1,4872.0,1.0,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
374,10034027001,C,136,32,35.0,20.0,13.0,9100.0,8.0,24,379.2,0.333,PCS,"[6, 12, 18, 24, 30, 48]",0.6,0.5
375,10040032001,C,135,72,36.0,24.0,19.0,16416.0,9.2,24,684.0,0.383,PCS,"[6, 12, 24, 36, 48, 60, 72, 96, 360]",0.6,0.5
376,14133029001,C,135,4,40.0,23.0,37.0,34040.0,2.61,12,2836.7,0.218,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 12]",0.6,0.5
377,14223215001,C,134,4,48.0,28.0,18.0,24192.0,3.69,10,2419.2,0.369,PCS,"[1, 2, 3, 4, 5, 6, 7, 10, 12]",0.6,0.5
378,14112054001,C,134,3,57.0,26.0,23.0,34086.0,3.01,10,3408.6,0.301,PCS,"[1, 2, 3, 6, 10]",0.6,0.5
379,14130054001,C,134,3,48.0,30.0,22.0,31680.0,3.93,8,3960.0,0.491,PCS,"[1, 2, 3, 4, 5, 7, 8]",0.6,0.5
380,10031017001,C,134,44,35.0,21.0,13.0,9555.0,7.82,24,398.1,0.326,PCS,"[24, 48]",0.6,0.5
381,12220013001,C,133,2,31.0,21.0,22.0,14322.0,1.0,1,14322.0,1.0,PCS,"[1, 2]",0.6,0.5
382,14361101001,C,133,7,48.0,34.0,27.0,44064.0,4.42,12,3672.0,0.368,PCS,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 36]",0.6,0.5
383,14111118001,C,132,4,61.0,34.0,34.0,70516.0,4.65,9,7835.1,0.517,PCS,"[1, 2, 3, 4, 5, 6, 12]",0.6,0.5
384,11103019001,C,132,6,44.0,26.0,32.0,36608.0,15.6,4,9152.0,3.9,PCS,"[1, 2, 3, 4, 5, 6, 9, 12]",0.6,0.5
385,11040009001,C,132,4,36.0,25.0,29.0,26100.0,10.3,12,2175.0,0.858,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
386,14011074001,C,132,3,49.0,30.0,26.0,38220.0,2.56,12,3185.0,0.213,PCS,"[1, 2, 3, 4]",0.6,0.5
387,14511051001,C,131,5,35.0,24.0,5.0,4288.0,1.0,1,4287.5,1.0,PCS,"[1, 2, 4, 6, 12, 18]",0.6,0.5
388,12106105001,C,131,3,49.0,31.0,26.0,39494.0,9.61,20,1974.7,0.48,PCS,"[1, 2, 3, 4]",0.6,0.5
389,11040035001,C,130,4,36.0,26.0,29.0,27144.0,10.2,12,2262.0,0.85,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
390,14010037001,C,130,2,47.0,32.0,38.0,57152.0,2.65,12,4762.7,0.221,PCS,"[1, 2, 3]",0.6,0.5
391,14851025001,C,130,3,61.0,36.0,10.0,21960.0,7.23,1,21960.0,7.23,PCS,"[1, 2, 4]",0.6,0.5
392,14831022001,C,129,9,33.0,23.0,10.0,7590.0,3.734,24,316.3,0.156,PCS,"[3, 6, 9, 12, 30]",0.6,0.5
393,14011006001,C,129,4,51.0,28.0,27.0,38556.0,2.03,12,3213.0,0.169,PCS,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.6,0.5
394,14222072001,C,129,3,37.0,20.0,17.0,12580.0,2.8,10,1258.0,0.28,PCS,"[1, 2, 3, 4, 5, 7, 10]",0.6,0.5
395,14101024001,C,129,5,33.0,27.0,39.0,34749.0,5.53,12,2895.8,0.461,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 12, 30]",0.6,0.5
396,14010043001,C,129,3,45.0,28.0,33.0,41580.0,1.98,6,6930.0,0.33,PCS,"[1, 2, 3, 6, 7]",0.6,0.5
397,14110081001,C,129,4,35.0,35.0,26.0,31850.0,3.28,12,2654.2,0.273,PCS,"[1, 2, 3, 4, 5, 6, 10, 12]",0.6,0.5
398,14506065001,C,129,4,28.0,25.0,10.0,7000.0,4.0,12,583.3,0.333,PCS,"[1, 2, 3, 4, 6, 9, 17]",0.6,0.5
399,14121143001,C,129,3,34.0,25.0,25.0,21250.0,2.36,10,2125.0,0.236,PCS,"[1, 2, 3, 4, 5, 6, 7, 9]",0.6,0.5
400,12212033001,C,129,4,51.0,26.0,23.0,30498.0,12.45,12,2541.5,1.037,PCS,"[1, 2, 3, 9, 10, 12]",0.6,0.5
401,14103018001,C,128,3,40.0,38.0,26.0,39520.0,3.44,10,3952.0,0.344,PCS,"[1, 2, 3, 6, 10, 11]",0.6,0.5
402,12201001001,C,128,108,19.0,10.0,8.0,1550.0,0.2,1,1550.4,0.2,PCS,"[24, 48, 72, 96, 120, 144]",0.6,0.5
403,10001022001,C,128,20,42.0,28.0,23.0,27048.0,13.81,24,1127.0,0.575,PCS,"[4, 8, 12, 16, 24, 36, 48]",0.6,0.5
404,14833018001,C,127,4,37.0,29.0,21.0,22533.0,4.89,12,1877.8,0.408,PCS,"[1, 2, 3, 4, 5, 10, 14]",0.6,0.5
405,12201035001,C,127,88,19.0,10.0,8.0,1550.0,0.2,1,1550.4,0.2,PCS,"[10, 20, 50, 60, 70, 110, 120, 130]",0.6,0.5
406,10033028001,C,127,33,40.0,27.0,24.0,25920.0,14.48,24,1080.0,0.603,PCS,"[4, 8, 12, 16, 20, 24, 28, 32, 48]",0.6,0.5
407,14520068001,C,127,7,35.0,29.0,34.0,34510.0,6.68,96,359.5,0.07,PCS,"[1, 2, 3, 4, 6, 8, 10, 12, 24]",0.6,0.5
408,12122999001,C,126,11,53.0,24.0,39.0,49608.0,4.2,48,1033.5,0.088,PCS,"[4, 8, 12, 16, 24, 32]",0.6,0.5
409,14110006001,C,126,4,45.0,26.0,21.0,24570.0,2.62,12,2047.5,0.218,PCS,"[1, 2, 3, 4, 5, 9, 10]",0.6,0.5
410,14601026001,C,126,3,31.0,24.0,23.0,17112.0,6.5,12,1426.0,0.542,PCS,"[1, 2, 3, 4, 10]",0.6,0.5
411,10002944001,C,125,49,44.0,27.0,12.0,14256.0,8.82,24,594.0,0.368,PCS,"[6, 12, 18, 24, 36, 48, 60, 204, 216]",0.6,0.5
412,14832012001,C,125,7,35.0,28.0,22.0,21560.0,14.96,48,449.2,0.312,PCS,"[3, 6, 9, 12, 15]",0.6,0.5
413,10032055001,C,125,26,35.0,20.0,14.0,9800.0,8.7,24,408.3,0.362,PCS,"[6, 12, 18, 24, 36, 48]",0.6,0.5
414,12201037001,C,125,70,19.0,10.0,8.0,1550.0,0.2,1,1550.4,0.2,PCS,"[24, 48, 72, 120, 144, 168]",0.6,0.5
415,10040008001,C,124,25,37.0,29.0,32.0,34336.0,20.0,12,2861.3,1.667,PCS,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30]",0.6,0.5
416,14508004001,C,124,8,52.0,39.0,42.0,85176.0,11.23,20,4258.8,0.562,PCS,"[2, 4, 6, 8, 10, 12]",0.6,0.5
417,14311005001,C,124,4,42.0,32.0,29.0,38976.0,4.69,12,3248.0,0.391,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
418,14510007001,C,124,7,35.0,24.0,5.0,4288.0,1.5,1,4287.5,1.5,PCS,"[1, 2, 3, 4, 5, 6, 12, 21, 36]",0.6,0.5
419,14000033001,C,124,3,44.0,28.0,14.0,17248.0,2.6,12,1437.3,0.217,PCS,"[1, 2, 3, 4, 5, 6, 7]",0.6,0.5
420,14010178001,C,124,4,44.0,26.0,23.0,26312.0,1.6,10,2631.2,0.16,PCS,"[1, 2, 3, 4, 5, 8, 10, 12]",0.6,0.5
421,10014009001,C,124,32,40.0,27.0,17.0,18360.0,12.08,24,765.0,0.503,PCS,"[6, 12, 18, 24, 30, 36, 42, 48, 96]",0.6,0.5
422,11040006001,C,124,4,36.0,27.0,30.0,29160.0,10.73,12,2430.0,0.894,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
423,14504052001,C,123,5,50.0,35.0,15.0,26250.0,2.29,12,2187.5,0.191,PCS,"[1, 2, 3, 4, 6, 8, 12, 19]",0.6,0.5
424,10031004001,C,123,30,42.0,28.0,24.0,28224.0,14.85,24,1176.0,0.619,PCS,"[4, 8, 12, 16, 20, 24, 28, 32, 40, 48]",0.6,0.5
425,14504008001,C,123,16,39.0,32.0,15.0,18720.0,3.31,30,624.0,0.11,PCS,"[5, 10, 15, 20, 30, 50]",0.6,0.5
426,14100012001,C,122,4,41.0,27.0,36.0,39852.0,4.9,12,3321.0,0.408,PCS,"[1, 2, 3, 4, 5, 6, 7, 10]",0.6,0.5
427,14510025001,C,122,6,35.0,24.0,5.0,4288.0,2.0,1,4287.5,2.0,PCS,"[1, 2, 3, 4, 5, 6, 12, 15]",0.6,0.5
428,14012010001,C,122,3,54.0,40.0,29.0,62640.0,2.6,20,3132.0,0.13,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
429,10014083001,C,122,6,31.0,23.0,26.0,18538.0,12.1,12,1544.8,1.008,PCS,"[1, 2, 3, 4, 6, 10, 12]",0.6,0.5
430,10023020001,C,122,2,60.0,37.0,29.0,64380.0,12.52,12,5365.0,1.043,PCS,"[1, 2, 3, 4]",0.6,0.5
431,14112040001,C,121,3,29.0,18.0,21.0,10962.0,0.73,1,10962.0,0.73,PCS,"[1, 2, 3, 8]",0.6,0.5
432,14102009001,C,121,3,52.0,43.0,24.0,53664.0,7.196,8,6708.0,0.9,PCS,"[1, 2, 3, 4, 7, 8]",0.6,0.5
433,10033010001,C,121,24,35.0,26.0,31.0,28210.0,16.27,12,2350.8,1.356,PCS,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 16, 24, 29, 30, 32]",0.6,0.5
434,14023102001,C,121,3,42.0,32.0,13.0,17472.0,2.1,12,1456.0,0.175,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
435,14021107001,C,121,3,33.0,23.0,17.0,12903.0,0.62,1,12903.0,0.62,PCS,"[1, 2, 3, 6]",0.6,0.5
436,10035002001,C,121,14,36.0,24.0,31.0,26784.0,17.3,8,3348.0,2.162,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 16, 20, 22, 24]",0.6,0.5
437,10033044001,C,121,11,35.0,23.0,31.0,24955.0,17.67,8,3119.4,2.209,PCS,"[1, 2, 3, 4, 6, 7, 8, 16, 24, 30]",0.6,0.5
438,14500008001,C,120,75,49.0,35.0,15.0,25725.0,3.24,12,2143.8,0.27,PCS,"[5, 7, 12, 17, 19, 24, 36, 48, 156]",0.6,0.5
439,14330005001,C,120,3,56.0,37.0,23.0,47656.0,16.82,6,7942.7,2.803,PCS,"[1, 2, 3]",0.6,0.5
440,14014011001,C,120,4,44.0,30.0,39.0,51480.0,2.3,12,4290.0,0.192,PCS,"[1, 2, 3, 4, 5, 6, 12]",0.6,0.5
441,14010094001,C,120,3,34.0,29.0,16.0,15776.0,2.57,6,2629.3,0.428,PCS,"[1, 2, 3, 4, 6]",0.6,0.5
442,10035028001,C,119,35,34.0,20.0,11.0,7480.0,6.63,24,311.7,0.276,PCS,"[6, 12, 18, 24, 42, 48]",0.6,0.5
443,10011023001,C,119,24,27.0,16.0,9.0,3888.0,3.41,24,162.0,0.142,PCS,"[6, 12, 18, 24, 48]",0.6,0.5
444,11103070001,C,119,6,35.0,26.0,31.0,28210.0,12.83,6,4701.7,2.138,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
445,14000027001,C,118,3,46.0,32.0,21.0,30912.0,2.75,5,6182.4,0.55,PCS,"[1, 2, 3, 4, 8]",0.6,0.5
446,10040019001,C,118,5,35.0,18.0,35.0,22050.0,12.7,2,11025.0,6.35,PCS,"[2, 4]",0.6,0.5
447,14223045001,C,118,4,40.0,28.0,19.0,21280.0,5.1,12,1773.3,0.425,PCS,"[2, 4, 6, 8, 10]",0.6,0.5
448,12201065001,C,118,79,19.0,10.0,8.0,1550.0,0.2,1,1550.4,0.2,PCS,"[12, 24, 36, 60, 72, 84, 96, 144, 168]",0.6,0.5
449,14504002001,C,118,21,41.0,31.0,13.0,16523.0,4.05,30,550.8,0.135,PCS,"[5, 10, 15, 20, 25, 30, 40, 45, 60]",0.6,0.5
450,14200119001,C,118,3,42.0,29.0,29.0,35322.0,3.79,12,2943.5,0.316,PCS,"[1, 2, 3, 4, 5, 10]",0.6,0.5
451,10000012001,C,118,26,45.0,30.0,25.0,33750.0,15.88,24,1406.3,0.662,PCS,"[4, 8, 12, 16, 20, 24, 32, 40, 48, 52]",0.6,0.5
452,11050035001,C,118,3,41.0,28.0,33.0,37884.0,16.9,4,9471.0,4.225,PCS,"[1, 2, 8]",0.6,0.5
453,14500064001,C,117,9,39.0,33.0,14.0,18018.0,3.98,30,600.6,0.133,PCS,"[5, 10]",0.6,0.5
454,14510041001,C,117,9,35.0,24.0,5.0,4288.0,2.0,1,4287.5,2.0,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 19, 21, 24, 27]",0.6,0.5
455,11061071001,C,116,3,42.0,39.0,30.0,49140.0,1.82,20,2457.0,0.091,PCS,"[1, 2, 3, 5]",0.6,0.5
456,12202007001,C,116,9,31.0,21.0,22.0,14322.0,1.0,1,14322.0,1.0,PCS,"[1, 2, 5, 8, 9, 10, 11, 16]",0.6,0.5
457,14011010001,C,116,4,52.0,29.0,27.0,40716.0,2.36,12,3393.0,0.197,PCS,"[1, 2, 3, 4, 10, 12]",0.6,0.5
458,14244014001,C,116,4,41.0,35.0,33.0,47355.0,3.26,12,3946.3,0.272,PCS,"[1, 2, 4, 5, 6, 10]",0.6,0.5
459,10021007001,C,116,20,38.0,29.0,32.0,35264.0,19.57,12,2938.7,1.631,PCS,"[1, 2, 3, 4, 5, 6, 8, 12, 16, 24, 25, 30]",0.6,0.5
460,14244052001,C,116,4,41.0,35.0,33.0,47355.0,2.98,12,3946.3,0.248,PCS,"[1, 2, 3, 4, 6, 8, 10]",0.6,0.5
461,14121104001,C,115,3,37.0,24.0,24.0,21312.0,3.86,12,1776.0,0.322,PCS,"[1, 2, 3, 4, 9]",0.6,0.5
462,31501021001,C,115,4,48.0,47.0,18.0,40608.0,15.0,30,1353.6,0.5,PCS,"[1, 2, 3, 4, 5, 6, 10]",0.6,0.5
463,14501021001,C,115,22,30.0,16.0,14.0,6720.0,1.1,12,560.0,0.092,PCS,"[12, 24]",0.6,0.5
464,10032011001,C,115,39,42.0,25.0,8.0,8400.0,6.21,24,350.0,0.259,PCS,"[6, 12, 18, 24, 30, 42, 48, 72]",0.6,0.5
465,14000010001,C,114,2,48.0,32.0,23.0,35328.0,2.91,5,7065.6,0.582,PCS,"[1, 2, 3, 4]",0.6,0.5
466,14121090001,C,114,3,56.0,42.0,33.0,77616.0,6.1,16,4851.0,0.381,PCS,"[1, 2, 3, 4]",0.6,0.5
467,14840018001,C,114,7,46.0,31.0,12.0,17112.0,11.8,48,356.5,0.246,PCS,"[3, 6, 9, 12]",0.6,0.5
468,14500003001,C,114,29,37.0,31.0,14.0,16058.0,3.44,30,535.3,0.115,PCS,"[5, 10, 20, 25, 30, 40, 55, 60]",0.6,0.5
469,14104019001,C,114,2,29.0,13.0,24.0,9048.0,0.8,1,9048.0,0.8,PCS,"[1, 2]",0.6,0.5
470,10033016001,C,114,21,36.0,26.0,31.0,29016.0,15.87,12,2418.0,1.322,PCS,"[1, 2, 3, 4, 6, 12, 14, 15, 18, 24, 28, 30]",0.6,0.5
471,10032020001,C,113,17,41.0,28.0,21.0,24108.0,12.47,24,1004.5,0.52,PCS,"[4, 8, 12, 16, 20, 24, 28]",0.6,0.5
472,12201069001,C,113,85,19.0,10.0,8.0,1550.0,0.2,1,1550.4,0.2,PCS,"[24, 48, 72, 96, 144]",0.6,0.5
473,14204054001,C,113,3,40.0,27.0,20.0,21600.0,2.0,20,1080.0,0.1,PCS,"[1, 2, 3, 4, 5, 8, 10]",0.6,0.5
474,14502054001,C,113,9,36.0,33.0,15.0,17820.0,2.39,8,2227.5,0.299,PCS,"[2, 4, 6, 8, 12, 16]",0.6,0.5
475,12000178001,C,113,5,40.0,24.0,22.0,21120.0,10.45,12,1760.0,0.871,PCS,"[1, 2, 3, 4, 5, 6, 7, 10, 12]",0.6,0.5
476,14361099001,C,113,6,47.0,34.0,26.0,41548.0,4.86,12,3462.3,0.405,PCS,"[1, 2, 3, 4, 5, 6, 8, 10, 12]",0.6,0.5
477,14105130001,C,112,3,36.0,34.0,18.0,22032.0,2.29,9,2448.0,0.254,PCS,"[1, 2, 3, 4, 7]",0.6,0.5
478,14203001001,C,112,3,53.0,35.0,16.0,29680.0,4.0,20,1484.0,0.2,PCS,"[1, 2, 3, 5, 6]",0.6,0.5
479,31501010001,C,112,5,46.0,32.0,22.0,32384.0,11.15,24,1349.3,0.465,PCS,"[1, 2, 3, 4, 6, 8]",0.6,0.5
480,14510033001,C,112,5,35.0,24.0,5.0,4288.0,3.0,1,4287.5,3.0,PCS,"[1, 2, 3, 4, 5, 6]",0.6,0.5
481,14503002001,C,112,8,38.0,32.0,14.0,17024.0,3.13,30,567.5,0.104,PCS,"[5, 10]",0.6,0.5
482,14613902001,C,112,4,34.0,25.0,29.0,24650.0,17.22,12,2054.2,1.435,PCS,"[1, 2, 3, 4, 6, 8, 12]",0.6,0.5
483,14112021001,C,111,2,58.0,26.0,24.0,36192.0,3.03,10,3619.2,0.303,PCS,"[1, 2, 3, 6]",0.6,0.5
484,15020046001,C,111,63,32.0,17.0,12.0,6528.0,5.23,24,272.0,0.218,PCS,"[6, 11, 12, 13, 18, 23, 24, 30, 36, 42, 48, 66, 72, 78, 96]",0.6,0.5
485,14001034001,C,111,4,34.0,25.0,25.0,21250.0,3.08,10,2125.0,0.308,PCS,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6,0.5
