item_code,item_quantity
10052014001,16
12000230001,16
11010013001,16
12202006001,16
14601019001,16
31422002001,16
14111102001,16
12123067001,16
12011332001,16
12012043001,16
14001079001,16
12211004001,16
31244001001,16
12000182001,16
14210137001,16
12011235001,16
14211052001,16
14204004001,16
14509007001,16
31420001001,16
14332007001,16
11042023001,16
12000241001,16
12212058001,16
12000170001,16
14510176001,16
14311270001,16
12011251001,16
12123140001,16
31421003001,16
14621033001,16
12120072001,16
12301009001,16
11103164001,16
12122053001,16
11103291001,16
12112018001,16
12002062001,16
12123035001,16
12123038001,16
11010112001,16
31502010001,16
31502034003,16
14361014001,16
14851003001,16
14342020001,16
12153015001,16
11010116001,16
14342028001,16
30045058001,16
11042017001,16
14321009001,16
14342003001,16
14850197001,16
14342008001,16
11061049001,16
12020087001,15
11061032001,15
14850173001,15
11103298001,15
11040044001,15
14331026001,15
10014110001,15
12120076001,15
14361004001,15
11031907001,15
11110083001,15
11030006001,15
12123023001,15
14210058001,15
12103093001,15
12102087001,15
12212038001,15
12011350001,15
14851018001,15
11031026001,15
12000318001,15
11010020001,15
11103224001,15
31423899001,15
11072008001,15
11103062001,15
12103004001,15
31422001001,15
14302080001,15
12001008001,15
31912036001,15
31425004001,15
11021017001,15
14210039001,15
11041007001,15
11104013001,15
11100012001,15
14512035001,15
14740061001,15
12103080001,15
14200070001,15
12106107001,15
12000112001,15
30450006001,15
12003077001,15
11022059001,15
12011176001,15
14010039001,15
61062008003,15
11103265001,15
14351038001,15
14220146001,15
11021068001,15
14226003001,15
31255005001,15
14200014001,15
14210009001,15
12000246001,15
14506366001,15
14361109001,15
14203053001,15
14352003001,15
14110078001,15
14244031001,15
31504015001,15
14343028001,15
66502013001,15
12106075001,15
65106084001,15
14630056001,15
11032015001,15
14506024001,15
14361118001,15
12112002001,15
30045021001,15
14522059001,15
12106026001,15
12011490001,15
12010009001,15
14504062001,15
14504050001,15
31254001001,15
14510227001,15
12211017001,15
14111100001,15
12011210001,15
10052015001,15
10023051001,15
14615012001,15
14311134001,15
11070012001,15
14633936001,15
14504056001,15
14223171001,15
14634047001,15
11072034001,15
14244018001,15
12003042001,14
14204067001,14
14103049001,14
14616048001,14
11010024001,14
14505053001,14
14632022001,14
11032031001,14
14615053001,14
11110065001,14
14244022001,14
14620920001,14
14303898001,14
12123032001,14
14523029001,14
14331039001,14
14506111001,14
10034018001,14
32507027003,14
14200059001,14
14342031001,14
14210027001,14
14331037001,14
14303035001,14
14103073001,14
31762009001,14
14223083001,14
12100009001,14
10014021001,14
32404033002,14
11010013002,14
12123090001,14
12100036001,14
14302043001,14
14523107001,14
14600022001,14
10014018001,14
11072010001,14
14223296001,14
31827020001,14
14509015001,14
11040047001,14
14632352001,14
12020020001,14
14301031001,14
14300002001,14
31762034001,14
12012072001,14
12212003001,14
14851121001,14
11050031002,14
12102006001,14
31421035001,14
14303036001,14
31422016001,14
12125009001,14
14506112001,14
30001040001,14
12001051001,14
31568011001,14
12120031001,14
12011045001,14
14604047001,14
14603038001,14
11042020001,14
12001038001,14
11022067001,14
12105053001,14
14822115001,14
12011068001,14
11021063001,14
14603030001,14
14507047001,14
11021005001,14
12121111001,14
12106019001,14
11041026001,14
12011042001,14
31530108001,14
11051049001,14
14010235001,14
14822017001,14
12104046001,14
14822018001,14
12104906001,14
14370069001,14
14311008001,14
11021036001,14
14510255001,14
12105011001,14
14211028001,14
14001044001,14
12103101001,14
11103112001,14
14240014001,14
31533038002,14
14620149001,14
14203055001,14
12001108001,14
12010079001,14
11022017001,14
14313900001,14
14001149001,14
12102116001,14
14507085001,14
10023011001,14
12122041001,14
14242016001,14
10023103001,14
31530011001,14
12110022001,14
14850012001,14
12010053001,14
12327050001,14
11010040001,14
11020010001,14
12011147001,14
12000140001,14
11041019002,14
12010026001,14
12001112001,14
14616033001,13
31523019001,13
11110014002,13
14243148001,13
14350007001,13
14631914001,13
10002037001,13
11022012001,13
14403104001,13
14615061001,13
14204197001,13
10023008001,13
11103280001,13
10904003001,13
14361102001,13
31501013001,13
10023044001,13
14220085001,13
12130014001,13
15081020001,13
14103084001,13
34511049001,13
10000006001,13
14344010001,13
14361115001,13
11043012001,13
31501907002,13
14001080001,13
11110078001,13
12106004001,13
14822968001,13
12000438001,13
31531169001,13
31531056001,13
14632103001,13
12130046001,13
14632014001,13
14120008001,13
12000186001,13
61064105003,13
14010023001,13
31502009001,13
12020326001,13
11110079001,13
14822926001,13
14341079001,13
11041020001,13
14200002001,13
14600026001,13
30043012001,13
14506041001,13
11021061001,13
12120021001,13
12003098001,13
14200001001,13
11103262001,13
31530081001,13
31501907001,13
14362901001,13
12011179001,13
14601063001,13
12012027001,13
14210026001,13
14132150001,13
12011230001,13
12011329001,13
31762017001,13
14330899001,13
11031916001,13
14303033001,13
31644022001,13
14111119001,13
11103196001,13
14241003001,13
14615036001,13
10023110001,13
14361034001,13
12100101001,13
11021006001,13
11040056001,13
11050088001,13
12121085001,13
14310015001,13
12011360001,13
14353900001,13
14352098001,13
11020012001,13
14501943001,13
14602034001,13
14741040001,13
12020927001,13
12000214001,13
12002052001,13
14850019001,13
14303899001,13
14615042001,13
14133907001,13
14330014001,13
11032222001,13
11010060001,13
14313023001,13
12010065001,13
12010067001,13
11010026001,13
14223006001,13
11010061001,13
14210068001,13
14612916001,13
14226100001,13
11020003001,13
14023202001,13
14023200001,13
11032221001,13
14600907001,13
14701008002,13
14121056001,13
14311898001,13
11110078005,13
12103125001,13
11111009001,13
14612044001,13
12212040001,13
11021025001,13
12011398001,13
10014006001,13
31567010001,13
12120078001,13
11050078001,13
14506059001,13
14310169001,13
11050009002,13
12004160001,13
14010284001,13
31500033001,13
11100108001,13
11111008001,13
14620036001,13
14711008001,13
14312017001,13
14243017001,13
14312014001,13
11100103001,13
14011063001,13
32400180001,13
11030094001,13
14331020001,13
14210127001,13
12020440001,13
11050103001,13
32410022001,13
12000205001,13
12125002001,13
14620112001,12
14111045001,12
14130044001,12
14243149001,12
14620083001,12
14242169001,12
14111059001,12
11110088002,12
14244012001,12
12001083001,12
14242170001,12
11073025001,12
14244034001,12
31530027001,12
14240007001,12
14362033001,12
11103130002,12
14506360001,12
14220249001,12
14601067001,12
11103118001,12
12105043002,12
31533017001,12
10016006001,12
31563039001,12
11103105001,12
12103183001,12
31564005001,12
11103102002,12
10014112001,12
12103134001,12
31530048001,12
31530003001,12
12103099001,12
11103152001,12
12020038001,12
12020060001,12
12020133001,12
14631929001,12
11103200001,12
12020164001,12
14361043001,12
10023083001,12
14507045001,12
12121024001,12
14361074001,12
12121007001,12
12121006002,12
10023063001,12
12020249001,12
10023029001,12
14213028001,12
14222049001,12
14506230001,12
12123114001,12
12100059001,12
14223062001,12
14502068001,12
32504024001,12
32504025004,12
10013011001,12
11076004001,12
14506048001,12
10010044001,12
10010001001,12
35751001001,12
14602060001,12
14602036001,12
41521020001,12
42014003001,12
14225946001,12
12022109001,12
65031238001,12
12100049001,12
12100102001,12
12103083001,12
14506081001,12
12103075001,12
31568024001,12
12103047001,12
12000026001,12
31603018001,12
12103036001,12
11103068001,12
12103003001,12
11103052001,12
11071014001,12
10014046001,12
31677016001,12
12102059001,12
12020926001,12
11102007001,12
14227001001,12
10014043001,12
12123089001,12
31423896001,12
14508903001,12
11103383001,12
12010034001,12
12010040001,12
12010055001,12
12010062001,12
12010113001,12
14012002001,12
11030005001,12
14821011001,12
14822020001,12
14833005001,12
12011011001,12
14822024001,12
14203005001,12
14311040001,12
12011062001,12
12000261001,12
14508918001,12
14311095001,12
12010023001,12
14304008001,12
14742022001,12
14201003001,12
14631948001,12
14244051001,12
14632067001,12
12000361001,12
12000351001,12
14200028001,12
12003161001,12
12000340001,12
14300057001,12
12005003004,12
14301030001,12
14302002001,12
11050078002,12
14023194001,12
14740017001,12
14023005001,12
14742018001,12
12011184001,12
14002006001,12
14000036001,12
14204100001,12
12212013001,12
12211016001,12
10041069001,12
10041058001,12
10041055001,12
10041013001,12
10034047001,12
10034044001,12
11103267001,12
12151096001,12
30450013001,12
11062006001,12
14210021001,12
31253002001,12
31255006001,12
12212017001,12
12212018001,12
12327007001,12
12231005001,12
14315015001,12
12326152001,12
14320006001,12
12000215001,12
12327086001,12
11010057001,12
14833069001,12
12220009001,12
11061002001,12
14210135001,11
14210061001,11
11041007003,11
12000220001,11
14225045001,11
14210084001,11
11041005001,11
14604037001,11
12000375001,11
14204198001,11
14226019001,11
14202011001,11
14615044001,11
14611007001,11
14223047001,11
14222104001,11
14204003001,11
14204073001,11
11050022001,11
14222120001,11
11042027001,11
14225052001,11
11040058001,11
12011287001,11
14311256001,11
14000209001,11
31563004001,11
31553006001,11
14000109001,11
14833033001,11
11103322001,11
14506334001,11
31532060001,11
12104050001,11
14370077001,11
11103115001,11
11010059001,11
12105051001,11
14320899001,11
14506358001,11
31567002001,11
12011221001,11
11021060001,11
31568007001,11
12010897001,11
12011018001,11
31621032001,11
11051011001,11
31621001001,11
11103370001,11
11022063001,11
11071002001,11
12011102001,11
11022044001,11
11051012001,11
10014058001,11
11022006001,11
14001150001,11
12122045001,11
12320175001,11
11061035001,11
14012011001,11
14352079001,11
30013002001,11
14351017001,11
10023058001,11
12120081001,11
14509017001,11
12130071001,11
14352058001,11
31254009001,11
12301004001,11
12020220001,11
31455002001,11
12121071001,11
31421041001,11
31422013001,11
31423009001,11
12020078001,11
31500032001,11
14343036001,11
12012015001,11
14509042001,11
14331005001,11
11010016001,11
14331007001,11
31531022001,11
12106027001,11
12011378001,11
14853027001,11
14853033001,11
14361178001,11
14331029001,11
12212057001,11
12212056001,11
14331997001,11
14361177001,11
12011484001,11
31628003001,11
12011158002,11
32501008001,11
12102026001,11
14730900001,11
12002107001,11
31801024001,11
14720029001,11
41530016001,11
14710007001,11
14701041001,11
12002010001,11
12005003003,11
12023015001,11
12002044001,11
14301018001,11
12023020001,11
32404033003,11
14104029001,11
14504076001,11
11032006001,11
11110028001,11
12034086001,11
32511012001,11
32511050001,11
12002100001,11
11050053001,11
11074059001,11
14631925001,11
12020946001,11
14730010001,11
14304089001,11
14511057001,11
12102082001,11
14303058001,11
11031035001,11
14512015001,11
11110086001,11
31707075001,11
14511066001,11
14243054001,11
11102004001,11
11110092001,11
14243028001,11
14620048001,11
11031913001,11
12111030001,10
12121079001,10
31504001001,10
10023017001,10
14505102001,10
31510009001,10
12020314001,10
12122026001,10
14506011001,10
12020117001,10
31510010001,10
12106086001,10
12121081001,10
12020248001,10
12120036001,10
14602049001,10
12121009001,10
31500012001,10
14505043001,10
61037010002,10
12120091001,10
10023078001,10
10023066001,10
12020196001,10
12120045001,10
12020240001,10
14361054001,10
14210113001,10
12023011001,10
12020175001,10
61080007004,10
65110026001,10
11074060005,10
11071021001,10
31530049001,10
12000097001,10
12103160001,10
12102024001,10
11103100001,10
14500011001,10
31567030001,10
12000100001,10
12102031001,10
31709946001,10
11071035001,10
12103040001,10
11101044001,10
11102017001,10
12020437001,10
14602115001,10
11103001002,10
12020901001,10
12102996001,10
14506131001,10
14603026001,10
11103043001,10
12102020001,10
31762022001,10
12106039001,10
11100016001,10
35302015001,10
33551909001,10
10012009001,10
12034088001,10
31531171001,10
12000028001,10
12000122001,10
32410019001,10
12105072001,10
11100107001,10
31552017001,10
12100051001,10
11101021001,10
14221114001,10
11101023001,10
14370048001,10
14222009001,10
31545002001,10
14403103001,10
14411001001,10
14507087001,10
12016026001,10
12020090001,10
14311002001,10
12005082009,10
14740050001,10
14740057001,10
14303034001,10
14740074001,10
14022103001,10
11030195001,10
11030183002,10
14013964001,10
14511016001,10
12010200001,10
11022085001,10
14721018001,10
11051009001,10
14311037001,10
12011096001,10
12000264001,10
12011120001,10
11022024002,10
10023107001,10
12011171001,10
14833001001,10
11021028001,10
12011262001,10
12005082007,10
12005002005,10
11021018001,10
14111026001,10
12001041001,10
11110087002,10
14620063001,10
14620072001,10
14243088001,10
11050049001,10
14620178001,10
11032229001,10
11032224001,10
12002066001,10
11032043001,10
12002106001,10
14634033001,10
14631023001,10
12003025001,10
14244060001,10
14242135001,10
14244063001,10
14632435001,10
11050068001,10
14244945001,10
11031942001,10
14300029001,10
12004020001,10
14204013001,10
12011325001,10
11062004001,10
31225014001,10
12000169001,10
12011374001,10
12125003001,10
12212044001,10
12212020001,10
12016106001,10
14351057001,10
12011442001,10
12000208001,10
30045078002,10
14340027001,10
14341068001,10
14342010001,10
12012169001,10
30000049001,10
14343026001,10
11103283002,10
14853039001,10
31421034001,10
14314003001,10
12123043001,10
11020013001,10
12020021001,10
11061008001,10
14360016001,10
14360014001,10
12123106001,10
14851014001,10
12327027001,10
11042010001,10
11103244002,10
12321040001,10
11010056001,10
11103252001,9
14300003001,9
14243027001,9
14225057001,9
11072903001,9
12000041001,9
11103246001,9
14300019001,9
11074022001,9
14601028001,9
14361053001,9
14351028001,9
14361064001,9
11074060004,9
11103253001,9
14353002001,9
14244005001,9
14510138001,9
14506076001,9
14302072001,9
14312016001,9
11111037001,9
14313021001,9
11061009001,9
14242068001,9
11051023001,9
11103085001,9
11103354001,9
12000015001,9
14311071001,9
14330003001,9
14510038001,9
11050129001,9
14310062001,9
11071032001,9
14511071001,9
14511087001,9
14506129001,9
14241078001,9
14304047001,9
14304003001,9
11104001001,9
14303040001,9
14361170001,9
14506411001,9
14242044001,9
14341019001,9
14311093001,9
12005003001,9
14225041001,9
12102101001,9
14700036001,9
12101040001,9
12102010001,9
12102042001,9
14730015001,9
14023192001,9
14731005001,9
12005084004,9
31707023001,9
12020920001,9
12102109001,9
14633055001,9
11031033001,9
12010058001,9
12102136001,9
31660018001,9
11030024001,9
11023015001,9
12011025001,9
12011050001,9
12011051001,9
14010056001,9
14102365001,9
31912024001,9
12011133001,9
14121028001,9
11040060001,9
35751021001,9
14616044001,9
11040045001,9
12001019001,9
12001043001,9
35300016001,9
35300010001,9
12001070001,9
32600036001,9
14620171001,9
12003086001,9
11040004001,9
12034012001,9
12002008001,9
14621012001,9
14111090001,9
14111012001,9
12002125001,9
32410016001,9
14632002001,9
12003039001,9
12103117001,9
12011166001,9
12000374001,9
30045076001,9
12212009001,9
11010001001,9
10022009001,9
12106038001,9
12012164001,9
30002001001,9
12106112001,9
31504006001,9
12110029001,9
12151095001,9
30071043001,9
12011403001,9
12112025001,9
31253001001,9
31253004001,9
31500032002,9
10023124001,9
31421040001,9
12122001001,9
12123070001,9
12122038001,9
12122036001,9
12105068001,9
12011402001,9
31567028001,9
12327054001,9
14001065001,9
31567023001,9
12103174001,9
14833037001,9
12011291001,9
14833045001,9
12104002001,9
12104015001,9
14833065001,9
12327076001,9
12327025001,9
31533003001,9
31544077002,9
12104051001,9
14850135001,9
11010035001,9
12320176001,9
12302120001,9
14225016001,9
12105021001,9
12301024001,9
12234036001,9
11040062001,9
12122035001,9
12000058001,9
11041025001,9
11042001001,9
14602058001,9
14204151001,9
14602055001,9
61064012003,9
14210015001,9
14210050001,9
14210025001,9
11042002001,9
14225014001,9
61064105002,9
12000050001,9
41522101001,9
14614001001,9
61070019003,9
11042006001,9
11042031001,9
14133918001,9
11041030001,9
14223048001,9
35752003001,9
14204103001,9
14310028001,8
12011355001,8
14304128001,8
12102154001,8
14226160001,8
12102134001,8
14304230001,8
11103128001,8
11030062001,8
12105063001,8
12010118001,8
11112036001,8
12020500001,8
11103283001,8
12011388001,8
11061054001,8
11030079001,8
12020498001,8
12010145001,8
14310022001,8
12105058001,8
12000397001,8
14304013001,8
11031011001,8
14741009001,8
14730008001,8
12005056004,8
14600999001,8
14342007001,8
14520044001,8
14604080001,8
14341016001,8
14740018001,8
12011487001,8
14361902001,8
14602029001,8
31707076001,8
14340001001,8
14602064001,8
11070018001,8
12005108001,8
14303060001,8
12005108003,8
11031911001,8
12000191001,8
14512023001,8
12212002001,8
65151027001,8
12000189001,8
12010035001,8
11031022001,8
12010173001,8
31607007001,8
14851073001,8
14833017001,8
14506348001,8
11010045001,8
11103299001,8
14850063001,8
14832024001,8
12000150001,8
12011198001,8
14001043001,8
12104900001,8
12011216001,8
12103154001,8
31545011001,8
14604042001,8
14311258001,8
12000019001,8
12327048001,8
14000201001,8
14313899001,8
11103108001,8
14510161001,8
11061003001,8
14000080001,8
14833021001,8
14506330001,8
12327062001,8
12011310001,8
11103304001,8
14411053001,8
12011153001,8
14321008001,8
14011022001,8
14505035001,8
14011018001,8
11010021002,8
11050010002,8
31530005001,8
14310209001,8
12103031001,8
65031073001,8
31533097001,8
12103050001,8
14500043001,8
12011009001,8
11103077001,8
12011014001,8
11051003001,8
61080007002,8
11051004001,8
14510225001,8
31540007001,8
14601032001,8
12011060001,8
14822116001,8
12011076001,8
14210029001,8
12011094001,8
12105005001,8
31544075001,8
14510213001,8
11110999001,8
10035038001,8
14303021001,8
10035033001,8
32403025003,8
12123133001,8
14243108001,8
11076896001,8
41401071001,8
14524044001,8
14353023001,8
12020217001,8
31500003001,8
31267002001,8
14507044001,8
14509006001,8
14621026001,8
14111146001,8
14111099001,8
11110078002,8
14111079001,8
14602044001,8
14621065001,8
10033062001,8
12002114001,8
31254899001,8
14353001001,8
11072030001,8
12125030001,8
14110270001,8
12002948001,8
14352093001,8
14244046001,8
12100020001,8
12121060001,8
14504060001,8
11040020001,8
14615072001,8
14225933001,8
14602047001,8
12023202001,8
12123001001,8
11041009001,8
35307925001,8
12000496001,8
12020147001,8
12000504001,8
31423897001,8
35307005001,8
12123021001,8
12001011001,8
35752005001,8
12121072001,8
12122008001,8
31422017001,8
12001029001,8
12020034001,8
14620028001,8
14200061001,8
12123060001,8
35300013001,8
14508018001,8
11110084001,8
31423902001,8
14620061001,8
14507061001,8
14631100001,8
14353003001,8
61064195003,8
14223065001,8
12102002001,8
10023031001,8
11073012001,8
12101033001,8
14505973001,8
14700037001,8
12112017001,8
11103153001,8
14101002001,8
14226032001,8
11112004001,8
14633031001,8
14634025001,8
14244935001,8
12100091001,8
12151094001,8
12014035001,8
14633908001,8
11110031001,8
14632186001,8
12014004001,8
31240002001,8
10033052001,8
14352027001,8
14352031001,8
14632044001,8
14301110001,8
14350018001,7
14505913001,7
12326167001,7
12012168001,7
12011477001,7
11061016001,7
31531047001,7
11061001001,7
14602051001,7
14360001001,7
12151092001,7
12020032003,7
12106087001,7
14604038001,7
14340002001,7
14313891001,7
14604041001,7
12110015001,7
12327026001,7
14313004001,7
14411023001,7
12327035001,7
14833079001,7
12201122001,7
12000039001,7
14411015001,7
14506393001,7
14604078001,7
14344005001,7
12016113001,7
12123102001,7
10023068001,7
12130088001,7
12120005001,7
65111095001,7
14331898001,7
11103282001,7
10023991001,7
31533085001,7
12212060001,7
12105037001,7
12020264001,7
65031151001,7
14352999001,7
12000076001,7
31236034001,7
14370010001,7
12130029001,7
10020017001,7
14853034001,7
12105059001,7
12120079001,7
31118023001,7
14362039001,7
30073068001,7
31532003001,7
14508022001,7
66511056001,7
12022043001,7
12000093001,7
12111074001,7
12123134001,7
11103244001,7
65031047001,7
12121027001,7
31532059001,7
12017009001,7
12150007001,7
30073017001,7
11061031001,7
12302008001,7
31271016001,7
14603009001,7
12105070001,7
12000057001,7
11022035001,7
14312068001,7
14300021001,7
11042003001,7
14700050001,7
14300096001,7
14612925001,7
11101034001,7
31821065001,7
14103048001,7
14301109001,7
12100092001,7
14633046001,7
14104088001,7
14632482001,7
12100054001,7
12020960001,7
12000207001,7
31762003001,7
14304062001,7
61062008001,7
11031041001,7
11103008001,7
11031910002,7
31677021002,7
14601010001,7
12005084007,7
11031917001,7
12005015007,7
31707086001,7
14023140001,7
11074021001,7
11102012001,7
14730898001,7
31709944001,7
14104117001,7
14632342001,7
11050063001,7
34511051001,7
41310021001,7
11076892001,7
11074046001,7
11110079005,7
11040027001,7
12001059001,7
14620058001,7
14632295001,7
14504044001,7
12001047001,7
12001037001,7
12001023001,7
12000498001,7
14615897001,7
14243110001,7
11110079004,7
14203065001,7
12002005001,7
12002021001,7
12002035001,7
41522089001,7
32502015001,7
11074033001,7
32470093001,7
11041031001,7
14613017001,7
11100021001,7
14632080001,7
14522043001,7
12003059001,7
14244062001,7
11112021001,7
11110005001,7
11103884001,7
14000219001,7
31611044001,7
12010201001,7
12010213001,7
14312011001,7
31607015001,7
12011265001,7
14010283001,7
14000120001,7
11021023001,7
14506222001,7
12011044001,7
12011100001,7
14510178001,7
14506176001,7
11042022001,7
14510184001,7
11050010001,7
11103102001,7
11103086002,7
12011118001,7
14002014001,7
14611014001,7
14510206001,7
11021064001,7
12011213001,7
12103132001,7
14611009001,7
14310128001,7
14213008001,7
12011304001,7
11103321002,7
31675047001,7
14304135001,7
12010097001,7
11030180001,7
12102132001,7
14204897001,7
31627899001,7
12010123001,7
12011308001,7
12102150001,7
12102153001,7
11103092001,7
14511021001,7
11103054003,7
31552006001,6
12122017001,6
11074060002,6
12034053001,6
31423903001,6
33120021001,6
14502069001,6
12032228001,6
12104001001,6
33550937001,6
11070040001,6
14361021001,6
12034095001,6
41223066001,6
11074060003,6
11070046001,6
12020132001,6
10014001001,6
10010023001,6
10002911001,6
12020203001,6
14506329001,6
11070042001,6
32431162001,6
32510002001,6
35301023001,6
31455016001,6
12104027002,6
11075002001,6
12020163001,6
11076928001,6
11076938001,6
14361070001,6
11074016001,6
11070030001,6
10023079001,6
31675052001,6
32404033001,6
12106056001,6
12102029001,6
12106073001,6
10020006001,6
12020461001,6
10014123001,6
12102041001,6
12106063001,6
31621907001,6
10020029001,6
12106061001,6
31423013001,6
12106113001,6
14361179001,6
31530082001,6
11102013001,6
11074019001,6
12102091001,6
31677045001,6
12102108001,6
12105908001,6
11073002001,6
12102112002,6
31762012001,6
14505996001,6
14506262001,6
12100043001,6
10023055001,6
11103187001,6
10023054001,6
12020964001,6
11070019001,6
12103098001,6
10014075001,6
12112039001,6
12022153001,6
11103157001,6
12103073001,6
11103113001,6
10014069001,6
12100056001,6
31912011001,6
11101009001,6
10023004001,6
12101001002,6
11103078001,6
14506641001,6
31602059001,6
12101016001,6
12020272001,6
11061028001,6
31423010001,6
14304195001,6
12010052001,6
11031040001,6
14801012001,6
14303927001,6
12005107003,6
12005107001,6
14303039001,6
14512048001,6
14740003001,6
14730906001,6
14720003001,6
14710038001,6
14701045001,6
14701012001,6
11031922001,6
12005002003,6
14700008001,6
14300016001,6
14634021001,6
12003134001,6
14633108001,6
14244911001,6
14632449001,6
12010103001,6
14013015001,6
12011264001,6
14013006001,6
12011226001,6
14311220001,6
11103336001,6
11021051001,6
12011192001,6
12011182001,6
14311075001,6
11022056001,6
11103365001,6
12011063001,6
14822053001,6
14822044001,6
12011037001,6
11050141002,6
12010261001,6
12010249001,6
12010228001,6
12010227001,6
12010172001,6
14011040001,6
12010161001,6
14805902001,6
14310003001,6
12003084001,6
14244077001,6
14110007001,6
11050052001,6
12000265001,6
12000260001,6
14203099001,6
12000239001,6
11050030001,6
11041999001,6
12000221001,6
12000200001,6
14204107001,6
12000003001,6
14210031001,6
14210114001,6
11042029001,6
14222001001,6
14604033001,6
14604019001,6
14602116001,6
12000070001,6
14226046001,6
12000061001,6
14223155001,6
14602037001,6
14225938001,6
14242126001,6
12000314001,6
12000320001,6
11040025001,6
11110056001,6
11032017001,6
14630050001,6
14111007001,6
12002103001,6
12002071001,6
14524043001,6
12002003001,6
14600003001,6
12001077001,6
14243055001,6
11041012001,6
14243053001,6
11110087001,6
11040029002,6
11110088001,6
12000505001,6
12000480001,6
14242210001,6
14132231001,6
14133013001,6
12000372001,6
12011243001,6
12010140001,6
12011276001,6
31214010001,6
12150005001,6
12150027001,6
14509024001,6
12151110001,6
10032005001,6
12016027001,6
30003001001,6
12016009001,6
12014028001,6
14342012001,6
10041005001,6
12011282001,6
12012022001,6
14341010001,6
12201895001,6
14340008001,6
10052009001,6
12011453001,6
14332018001,6
12011439001,6
14854027001,6
14332010001,6
12011416001,6
14332005001,6
12212022001,6
30450034001,6
14351059001,6
11061052001,6
31235906001,6
11103211001,6
12020085001,6
10023104001,6
31422019001,6
12020019001,6
12020005003,6
11103233001,6
12020005001,6
12123094001,6
12123098001,6
12123105001,6
12123109001,6
31420007001,6
14353029001,6
31420003001,6
11103244003,6
31273002001,6
14353012001,6
12016114001,6
14509011001,6
14352076001,6
12130038001,6
12130041001,6
31236033001,6
12130051001,6
12011373001,6
12012045001,6
12021028001,6
12327016001,6
12327077001,6
12327052001,6
12301037001,6
11061015001,6
12234915001,6
12011337001,6
14313008001,6
12234901001,6
11010058001,6
11061001002,6
14313034001,6
14852006001,6
12011351001,6
12327059001,6
12011326001,6
12011362001,6
11021007001,6
14000023001,6
14331013001,6
12220014001,6
11051999001,6
14851009001,6
41234002001,5
41310001001,5
31500003002,5
10023998001,5
14615063001,5
14850123001,5
41401031001,5
14509009001,5
41223052001,5
14506043001,5
41234006001,5
14510288001,5
14850020001,5
11023012001,5
14615031001,5
11070027001,5
14506248001,5
31271003001,5
60013027009,5
31423003001,5
14832948001,5
14602061001,5
11021044001,5
14602091001,5
65106036001,5
14602092001,5
11043016002,5
61080010002,5
14506323001,5
11072905001,5
11021066001,5
61064197001,5
14506025001,5
14604112001,5
10014103001,5
61063005002,5
14616075001,5
14601009001,5
11022058001,5
31567037001,5
11030016001,5
14741028001,5
14616203001,5
14620022001,5
14851035001,5
14506349001,5
14632450001,5
11050073002,5
14521148001,5
11030198003,5
10052004001,5
11031002001,5
14506082001,5
11050074001,5
14634039001,5
31762901001,5
11071030001,5
14505931001,5
14802010001,5
31677014001,5
11010018001,5
11072005001,5
14711001001,5
14721033001,5
14730016001,5
14853040001,5
14512123001,5
14741008001,5
31707055001,5
10041016001,5
14851023001,5
14631082001,5
30005001001,5
31620010001,5
11050113001,5
30071041001,5
14851010001,5
11030046001,5
32517009001,5
14620115001,5
14620124001,5
14620138001,5
11040007001,5
14507202001,5
11030096001,5
31530008001,5
14524015001,5
14621018001,5
14621022001,5
11030125001,5
31521003001,5
32501007001,5
14506165001,5
30001002001,5
14631022001,5
32431040001,5
10035037001,5
14851004001,5
76312151001,5
12016077001,5
12000343001,5
14204069001,5
14352022001,5
14352014001,5
14001070001,5
12011196001,5
14350021001,5
14210019001,5
14343027001,5
14210047001,5
14342021001,5
12000165001,5
14340026001,5
14333007001,5
12011228001,5
12011239001,5
14332017001,5
14210899001,5
14211036001,5
14213010001,5
12011267001,5
12011285001,5
14330897001,5
14330041001,5
11103293001,5
12105043001,5
12020412001,5
14353016001,5
12011152001,5
11103190001,5
12102067001,5
12020923001,5
12020914001,5
14010155001,5
11103147001,5
12011032001,5
14361157001,5
12011034001,5
14010075001,5
12011079001,5
12102151001,5
12020423001,5
14002024001,5
11103199001,5
12011103001,5
12011105001,5
12011110001,5
12103049001,5
12011126001,5
14360044001,5
14360019001,5
12000225001,5
14003005001,5
12011139001,5
14330015001,5
12105044001,5
12105051002,5
12020057001,5
14240010001,5
12153016001,5
12152004001,5
14241038001,5
12121078001,5
14310056001,5
12020167001,5
14310052001,5
12020128001,5
14242165001,5
14310048001,5
14243076001,5
12000035001,5
12017040001,5
12130048001,5
12130011001,5
11103884003,5
12017016001,5
14303037001,5
14303026001,5
14303008001,5
14302060001,5
11110016001,5
12016130001,5
12012120001,5
14226051001,5
12105055001,5
14222119001,5
12011338001,5
14220155001,5
12106012001,5
12000118001,5
14313906001,5
12327088001,5
11103313001,5
14312042001,5
12106088001,5
12011340001,5
12327023001,5
12106098001,5
12211013001,5
14222137001,5
12106999001,5
12231004001,5
12110068001,5
12112009001,5
12112038001,5
12000069001,5
11103361001,5
14225009001,5
14225035001,5
14225061001,5
11103130001,5
11110026001,5
11101015001,5
12032226001,5
12101040002,5
12010178001,5
11103089004,5
14111107001,5
12010170001,5
12004170001,5
12005082003,5
12010124001,5
14132131001,5
14013963001,5
14121131001,5
12004188001,5
