item_code,total_volume,mean_volume_all_skus,upper_bound_iqr,volume_minus_upper_bound
12121003001,168,320.98374092985756,157.5,10.5
14811004001,168,320.98374092985756,157.5,10.5
14020014001,168,320.98374092985756,157.5,10.5
10041038001,168,320.98374092985756,157.5,10.5
12327009001,168,320.98374092985756,157.5,10.5
12122052001,166,320.98374092985756,157.5,8.5
14121094001,166,320.98374092985756,157.5,8.5
14121104001,166,320.98374092985756,157.5,8.5
12120094001,166,320.98374092985756,157.5,8.5
12212910001,166,320.98374092985756,157.5,8.5
14222114001,165,320.98374092985756,157.5,7.5
14833035001,165,320.98374092985756,157.5,7.5
14841002001,165,320.98374092985756,157.5,7.5
14610001001,164,320.98374092985756,157.5,6.5
14103030001,164,320.98374092985756,157.5,6.5
10022016001,164,320.98374092985756,157.5,6.5
12102095001,164,320.98374092985756,157.5,6.5
14021021001,163,320.98374092985756,157.5,5.5
14510233001,163,320.98374092985756,157.5,5.5
14510123001,163,320.98374092985756,157.5,5.5
14615009001,163,320.98374092985756,157.5,5.5
12122032001,163,320.98374092985756,157.5,5.5
14631018001,162,320.98374092985756,157.5,4.5
14613906001,162,320.98374092985756,157.5,4.5
33551902001,162,320.98374092985756,157.5,4.5
10052020001,162,320.98374092985756,157.5,4.5
14010079001,162,320.98374092985756,157.5,4.5
11074015002,161,320.98374092985756,157.5,3.5
14100021001,161,320.98374092985756,157.5,3.5
12120038001,160,320.98374092985756,157.5,2.5
10023020001,159,320.98374092985756,157.5,1.5
14510111001,159,320.98374092985756,157.5,1.5
11111011001,159,320.98374092985756,157.5,1.5
14010037001,159,320.98374092985756,157.5,1.5
11051002001,159,320.98374092985756,157.5,1.5
14200006001,159,320.98374092985756,157.5,1.5
14832033001,159,320.98374092985756,157.5,1.5
11102002001,159,320.98374092985756,157.5,1.5
14110086001,158,320.98374092985756,157.5,0.5
14013004001,158,320.98374092985756,157.5,0.5
14613915001,158,320.98374092985756,157.5,0.5
