order_id,item_code,item_name,item_quantity,order_date
DO_0000363229,10000011001,可口可樂 Can 250 ml,48,8/14/2021 18:10
DO_0000377317,10000011001,可口可樂 Can 250 ml,24,8/14/2021 18:11
DO_0000363058,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 18:10
DO_0000363132,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 18:10
DO_0000372120,10021025001,黑松FIN補給飲料TP300ml,6,8/14/2021 18:10
DO_0000362996,10000011001,可口可樂 Can 250 ml,48,8/14/2021 18:10
DO_0000378224,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:31
DO_0000378286,10000011001,可口可樂 Can 250 ml,24,8/14/2021 19:32
DO_0000378232,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:32
DO_0000378289,10000011001,可口可樂 Can 250 ml,24,8/14/2021 19:36
DO_0000378213,10021025001,黑松FIN補給飲料TP300ml,72,8/14/2021 19:36
DO_0000378420,10021025001,黑松FIN補給飲料TP300ml,72,8/14/2021 19:36
DO_0000378425,10021025001,黑松FIN補給飲料TP300ml,72,8/14/2021 19:36
DO_0000378406,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:37
DO_0000378406,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:37
DO_0000378415,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:37
DO_0000378415,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 19:37
DO_0000378329,10000011001,可口可樂 Can 250 ml,24,8/14/2021 20:20
DO_0000378433,10021025001,黑松FIN補給飲料TP300ml,120,8/14/2021 20:21
DO_0000378434,10021025001,黑松FIN補給飲料TP300ml,120,8/14/2021 20:21
DO_0000378452,10021025001,黑松FIN補給飲料TP300ml,120,8/14/2021 20:21
DO_0000378613,10021025001,黑松FIN補給飲料TP300ml,120,8/14/2021 20:21
DO_0000378630,10021025001,黑松FIN補給飲料TP300ml,120,8/14/2021 20:21
DO_0000378394,10000011001,可口可樂 Can 250 ml,48,8/14/2021 20:22
DO_0000378395,10000011001,可口可樂 Can 250 ml,48,8/14/2021 20:22
DO_0000376923,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 20:30
DO_0000378832,10000011001,可口可樂 Can 250 ml,24,8/14/2021 21:40
DO_0000378314,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 21:41
DO_0000363141,10021025001,黑松FIN補給飲料TP300ml,6,8/14/2021 21:42
DO_0000378797,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 21:46
DO_0000378459,10000011001,可口可樂 Can 250 ml,48,8/14/2021 22:27
DO_0000378563,10000011001,可口可樂 Can 250 ml,48,8/14/2021 22:27
DO_0000378334,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:27
DO_0000378438,10000011001,可口可樂 Can 250 ml,48,8/14/2021 22:28
DO_0000378473,10000011001,可口可樂 Can 250 ml,48,8/14/2021 22:28
DO_0000378398,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:28
DO_0000378805,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:29
DO_0000378515,10000011001,可口可樂 Can 250 ml,24,8/14/2021 22:30
DO_0000378515,10000011001,可口可樂 Can 250 ml,24,8/14/2021 22:30
DO_0000378582,10000011001,可口可樂 Can 250 ml,24,8/14/2021 22:30
DO_0000378582,10000011001,可口可樂 Can 250 ml,24,8/14/2021 22:30
DO_0000378521,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 22:30
DO_0000378528,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 22:30
DO_0000378378,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:32
DO_0000378378,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 22:32
DO_0000378770,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:31
DO_0000378770,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 22:31
DO_0000378771,10021025001,黑松FIN補給飲料TP300ml,24,8/14/2021 22:31
DO_0000378771,10021025001,黑松FIN補給飲料TP300ml,48,8/14/2021 22:31
DO_0000373193,10021025001,黑松FIN補給飲料TP300ml,6,8/14/2021 22:31
DO_0000371690,10021025001,黑松FIN補給飲料TP300ml,6,8/14/2021 22:32
DO_0000379105,10000011001,可口可樂 Can 250 ml,24,8/15/2021 0:06
DO_0000379145,10000011001,可口可樂 Can 250 ml,48,8/15/2021 0:25
DO_0000379146,10000011001,可口可樂 Can 250 ml,48,8/15/2021 0:25
DO_0000348831,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 1:43
DO_0000351216,10000011001,可口可樂 Can 250 ml,24,8/15/2021 1:43
DO_0000356102,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 1:43
DO_0000379691,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 1:50
DO_0000379693,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 1:50
DO_0000379750,10000011001,可口可樂 Can 250 ml,24,8/15/2021 2:55
DO_0000379754,10000011001,可口可樂 Can 250 ml,24,8/15/2021 2:56
DO_0000379733,10000011001,可口可樂 Can 250 ml,48,8/15/2021 3:05
DO_0000379776,10000011001,可口可樂 Can 250 ml,48,8/15/2021 3:05
DO_0000379758,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 3:06
DO_0000379828,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 4:10
DO_0000379801,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 4:11
DO_0000379820,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 4:11
DO_0000337476,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000346216,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 4:40
DO_0000331264,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000346211,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000346207,10000011001,可口可樂 Can 250 ml,48,8/15/2021 4:40
DO_0000343246,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000331626,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000333954,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000344410,10000011001,可口可樂 Can 250 ml,24,8/15/2021 4:40
DO_0000346386,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 4:40
DO_0000355706,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 4:53
DO_0000363828,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 5:44
DO_0000356091,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 5:44
DO_0000355877,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 5:44
DO_0000363104,10000011001,可口可樂 Can 250 ml,24,8/15/2021 5:44
DO_0000368846,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 5:44
DO_0000372421,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 5:44
DO_0000370134,10021025001,黑松FIN補給飲料TP300ml,12,8/15/2021 5:44
DO_0000369699,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 5:44
DO_0000372613,10021025001,黑松FIN補給飲料TP300ml,12,8/15/2021 5:44
DO_0000327895,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 5:47
DO_0000349112,10000011001,可口可樂 Can 250 ml,24,8/15/2021 5:47
DO_0000348868,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 5:47
DO_0000349543,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 5:47
DO_0000380479,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 5:50
DO_0000380541,10000011001,可口可樂 Can 250 ml,72,8/15/2021 6:06
DO_0000380749,10000011001,可口可樂 Can 250 ml,72,8/15/2021 6:06
DO_0000380763,10000011001,可口可樂 Can 250 ml,72,8/15/2021 6:06
DO_0000380816,10000011001,可口可樂 Can 250 ml,24,8/15/2021 6:55
DO_0000380791,10000011001,可口可樂 Can 250 ml,48,8/15/2021 6:56
DO_0000380791,10000011001,可口可樂 Can 250 ml,24,8/15/2021 6:56
DO_0000380795,10000011001,可口可樂 Can 250 ml,48,8/15/2021 6:56
DO_0000380795,10000011001,可口可樂 Can 250 ml,24,8/15/2021 6:56
DO_0000380803,10000011001,可口可樂 Can 250 ml,48,8/15/2021 6:56
DO_0000380803,10000011001,可口可樂 Can 250 ml,24,8/15/2021 6:56
DO_0000369529,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 7:06
DO_0000368778,10000011001,可口可樂 Can 250 ml,24,8/15/2021 7:10
DO_0000369547,10000011001,可口可樂 Can 250 ml,24,8/15/2021 9:25
DO_0000381158,10000011001,可口可樂 Can 250 ml,24,8/15/2021 9:45
DO_0000377763,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 11:38
DO_0000369902,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 11:38
DO_0000381961,10000011001,可口可樂 Can 250 ml,24,8/15/2021 13:10
DO_0000322034,10000011001,可口可樂 Can 250 ml,24,8/15/2021 13:31
DO_0000383330,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:11
DO_0000383332,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:11
DO_0000383854,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:11
DO_0000383212,10000011001,可口可樂 Can 250 ml,48,8/15/2021 17:12
DO_0000383850,10000011001,可口可樂 Can 250 ml,48,8/15/2021 17:12
DO_0000383209,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:12
DO_0000383209,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 17:12
DO_0000383271,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:12
DO_0000383271,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 17:12
DO_0000383987,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:12
DO_0000383987,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 17:12
DO_0000384058,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:12
DO_0000384058,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 17:12
DO_0000383902,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:13
DO_0000383902,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:13
DO_0000383949,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:13
DO_0000383949,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:13
DO_0000383221,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 17:13
DO_0000383956,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:14
DO_0000383926,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:14
DO_0000383933,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:14
DO_0000383943,10021025001,黑松FIN補給飲料TP300ml,72,8/15/2021 17:14
DO_0000383268,10000011001,可口可樂 Can 250 ml,48,8/15/2021 17:15
DO_0000383268,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:15
DO_0000383785,10000011001,可口可樂 Can 250 ml,48,8/15/2021 17:15
DO_0000383785,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:15
DO_0000383790,10000011001,可口可樂 Can 250 ml,48,8/15/2021 17:15
DO_0000383790,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:15
DO_0000383812,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:17
DO_0000384015,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 17:17
DO_0000384017,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 17:17
DO_0000369226,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 17:29
DO_0000369961,10021025001,黑松FIN補給飲料TP300ml,12,8/15/2021 17:29
DO_0000334445,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:34
DO_0000340315,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:40
DO_0000344436,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:40
DO_0000343713,10000011001,可口可樂 Can 250 ml,24,8/15/2021 17:40
DO_0000376389,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 18:40
DO_0000335474,10000011001,可口可樂 Can 250 ml,48,8/15/2021 18:48
DO_0000337480,10000011001,可口可樂 Can 250 ml,48,8/15/2021 18:48
DO_0000384484,10000011001,可口可樂 Can 250 ml,24,8/15/2021 18:51
DO_0000384484,10000011001,可口可樂 Can 250 ml,24,8/15/2021 18:51
DO_0000384488,10000011001,可口可樂 Can 250 ml,24,8/15/2021 18:51
DO_0000384488,10000011001,可口可樂 Can 250 ml,24,8/15/2021 18:51
DO_0000384518,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:51
DO_0000384518,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:51
DO_0000384539,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:51
DO_0000384539,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:51
DO_0000384556,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:52
DO_0000384556,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:52
DO_0000384558,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:52
DO_0000384558,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:52
DO_0000384461,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 18:55
DO_0000384439,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384439,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384451,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384451,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384462,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384462,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384570,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
DO_0000384570,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:56
MV_0000018942_1,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 18:58
DO_0000333935,10000011001,可口可樂 Can 250 ml,24,8/15/2021 19:10
DO_0000346280,10000011001,可口可樂 Can 250 ml,24,8/15/2021 19:11
DO_0000334152,10000011001,可口可樂 Can 250 ml,24,8/15/2021 19:11
DO_0000337505,10000011001,可口可樂 Can 250 ml,24,8/15/2021 19:11
MV_0000018967_1,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 19:34
DO_0000385172,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 20:26
DO_0000384940,10000011001,可口可樂 Can 250 ml,24,8/15/2021 20:45
DO_0000384968,10000011001,可口可樂 Can 250 ml,24,8/15/2021 20:46
DO_0000384722,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 20:46
DO_0000385367,10000011001,可口可樂 Can 250 ml,24,8/15/2021 21:05
DO_0000385098,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 21:55
DO_0000351576,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000349243,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000351079,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000351224,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000349169,10000011001,可口可樂 Can 250 ml,48,8/15/2021 22:51
DO_0000346262,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000349492,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000337524,10000011001,可口可樂 Can 250 ml,24,8/15/2021 22:51
DO_0000351725,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:51
DO_0000351663,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:51
DO_0000350516,10000011001,可口可樂 Can 250 ml,48,8/15/2021 22:51
DO_0000356128,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:58
DO_0000363754,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 22:58
DO_0000363865,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 22:58
DO_0000363906,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 22:58
DO_0000363839,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 22:58
DO_0000363908,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:58
DO_0000356011,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:58
DO_0000356055,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 22:58
DO_0000385611,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:06
DO_0000385611,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:06
DO_0000385654,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:06
DO_0000385654,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:06
DO_0000385726,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:06
DO_0000385726,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:06
DO_0000385626,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:07
DO_0000385687,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:07
DO_0000377790,10021025001,黑松FIN補給飲料TP300ml,12,8/15/2021 23:10
DO_0000372666,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 23:10
DO_0000377789,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 23:14
DO_0000372432,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 23:14
DO_0000355676,10000011001,可口可樂 Can 250 ml,24,8/15/2021 23:30
DO_0000372327,10021025001,黑松FIN補給飲料TP300ml,12,8/15/2021 23:31
DO_0000355992,10021025001,黑松FIN補給飲料TP300ml,36,8/15/2021 23:30
DO_0000355657,10000011001,可口可樂 Can 250 ml,24,8/15/2021 23:30
DO_0000351614,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:30
DO_0000372425,10021025001,黑松FIN補給飲料TP300ml,6,8/15/2021 23:30
DO_0000349801,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:30
DO_0000363909,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:31
DO_0000363916,10021025001,黑松FIN補給飲料TP300ml,48,8/15/2021 23:31
DO_0000385961,10000011001,可口可樂 Can 250 ml,24,8/15/2021 23:35
DO_0000385787,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:36
DO_0000385787,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:36
DO_0000385918,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:36
DO_0000385918,10021025001,黑松FIN補給飲料TP300ml,24,8/15/2021 23:36
DO_0000346255,10000011001,可口可樂 Can 250 ml,24,8/15/2021 23:42
DO_0000331765,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:00
DO_0000332829,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:00
DO_0000384771,10000011001,可口可樂 Can 250 ml,72,8/16/2021 0:06
DO_0000384777,10000011001,可口可樂 Can 250 ml,72,8/16/2021 0:06
DO_0000385349,10000011001,可口可樂 Can 250 ml,72,8/16/2021 0:06
DO_0000385014,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:07
DO_0000385011,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:07
DO_0000385011,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:07
DO_0000385222,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:07
DO_0000385222,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:07
DO_0000385359,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:07
DO_0000385359,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:07
DO_0000384747,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:08
DO_0000384747,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:08
DO_0000384790,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:08
DO_0000384790,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:08
DO_0000384837,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:09
DO_0000385228,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:09
DO_0000384973,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:10
DO_0000384973,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:10
DO_0000385137,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:10
DO_0000385137,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:10
DO_0000385291,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:10
DO_0000385291,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:10
DO_0000384970,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:10
DO_0000385293,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:10
DO_0000385090,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:11
DO_0000385090,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:11
DO_0000385309,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:11
DO_0000385309,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:11
DO_0000385257,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:12
DO_0000385282,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:12
DO_0000384991,10021025001,黑松FIN補給飲料TP300ml,72,8/16/2021 0:13
DO_0000384991,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:13
DO_0000385017,10021025001,黑松FIN補給飲料TP300ml,72,8/16/2021 0:13
DO_0000385017,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:13
DO_0000385299,10021025001,黑松FIN補給飲料TP300ml,72,8/16/2021 0:13
DO_0000385299,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:13
DO_0000385469,10021025001,黑松FIN補給飲料TP300ml,72,8/16/2021 0:13
DO_0000385469,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:13
DO_0000384907,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:14
DO_0000384992,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:15
DO_0000384995,10000011001,可口可樂 Can 250 ml,48,8/16/2021 0:15
DO_0000384998,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:15
DO_0000384998,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:15
DO_0000385000,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:15
DO_0000385000,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:15
DO_0000385041,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 0:15
DO_0000385041,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:15
DO_0000386079,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:20
DO_0000386079,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:20
DO_0000386198,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:20
DO_0000386198,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:20
DO_0000385985,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:20
DO_0000385977,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:21
DO_0000386101,10000011001,可口可樂 Can 250 ml,24,8/16/2021 0:22
DO_0000386169,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 0:22
DO_0000386961,10000011001,可口可樂 Can 250 ml,24,8/16/2021 1:05
DO_0000386065,10021025001,黑松FIN補給飲料TP300ml,96,8/16/2021 1:05
DO_0000386065,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:05
DO_0000386096,10021025001,黑松FIN補給飲料TP300ml,96,8/16/2021 1:05
DO_0000386096,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:05
DO_0000386193,10021025001,黑松FIN補給飲料TP300ml,96,8/16/2021 1:05
DO_0000386193,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:05
DO_0000386225,10021025001,黑松FIN補給飲料TP300ml,96,8/16/2021 1:05
DO_0000386225,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:05
DO_0000386962,10021025001,黑松FIN補給飲料TP300ml,96,8/16/2021 1:05
DO_0000386962,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:05
DO_0000384528,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:18
DO_0000387182,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 1:51
DO_0000387225,10000011001,可口可樂 Can 250 ml,24,8/16/2021 2:45
DO_0000327916,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 3:03
DO_0000355874,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 3:03
DO_0000327958,10021025001,黑松FIN補給飲料TP300ml,810,8/16/2021 3:03
DO_0000327958,10021025001,黑松FIN補給飲料TP300ml,510,8/16/2021 3:03
DO_0000349113,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:03
DO_0000369795,10021025001,黑松FIN補給飲料TP300ml,6,8/16/2021 3:03
DO_0000385810,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:11
DO_0000385778,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:12
DO_0000385479,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:13
DO_0000385479,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:13
DO_0000386132,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:13
DO_0000386132,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:13
DO_0000386349,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:13
DO_0000386349,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:13
DO_0000385481,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:13
DO_0000385481,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:13
DO_0000386341,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:13
DO_0000386341,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:13
DO_0000385987,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:14
DO_0000385841,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:14
DO_0000385841,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 3:14
DO_0000385848,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:14
DO_0000385848,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 3:14
DO_0000386365,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:14
DO_0000386365,10021025001,黑松FIN補給飲料TP300ml,48,8/16/2021 3:14
DO_0000385512,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:15
DO_0000385512,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:15
DO_0000386029,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:15
DO_0000386029,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:15
DO_0000386035,10000011001,可口可樂 Can 250 ml,48,8/16/2021 3:15
DO_0000386035,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:15
DO_0000385668,10021025001,黑松FIN補給飲料TP300ml,24,8/16/2021 3:15
DO_0000385629,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:16
DO_0000385629,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:16
DO_0000385768,10000011001,可口可樂 Can 250 ml,24,8/16/2021 3:16
