item_code,order_day,daily_qty
14203059001,08/16/21,1
14203059001,08/18/21,2
14203059001,08/19/21,11
14203061001,08/05/21,2
14203061001,08/10/21,4
14203061001,08/11/21,1
14203061001,08/15/21,12
14203061001,08/18/21,2
14203061001,08/20/21,1
14203062001,08/01/21,2
14203062001,08/02/21,4
14203062001,08/03/21,3
14203062001,08/04/21,1
14203062001,08/05/21,6
14203062001,08/06/21,4
14203062001,08/07/21,1
14203062001,08/08/21,1
14203062001,08/09/21,3
14203062001,08/10/21,2
14203062001,08/11/21,1
14203062001,08/12/21,1
14203062001,08/13/21,2
14203062001,08/14/21,2
14203062001,08/15/21,1
14203062001,08/16/21,1
14203062001,08/17/21,1
14203062001,08/18/21,7
14203062001,08/19/21,1
14203062001,08/20/21,5
14203062001,08/21/21,2
14203064001,08/02/21,4
14203064001,08/03/21,1
14203064001,08/04/21,1
14203064001,08/05/21,3
14203064001,08/07/21,1
14203064001,08/08/21,4
14203064001,08/11/21,1
14203064001,08/12/21,2
14203064001,08/13/21,1
14203064001,08/14/21,2
14203064001,08/15/21,3
14203064001,08/17/21,3
14203064001,08/18/21,4
14203064001,08/20/21,3
14203065001,08/03/21,2
14203065001,08/04/21,2
14203065001,08/05/21,1
14203065001,08/06/21,1
14203065001,08/07/21,1
14203066001,08/18/21,2
14203068001,08/05/21,1
14203068001,08/06/21,1
14203068001,08/10/21,2
14203068001,08/13/21,3
14203068001,08/15/21,8
14203068001,08/19/21,2
14203068001,08/21/21,1
14203078001,08/01/21,10
14203078001,08/02/21,9
14203078001,08/03/21,11
14203078001,08/04/21,13
14203078001,08/05/21,6
14203078001,08/06/21,10
14203078001,08/07/21,12
14203078001,08/08/21,19
14203078001,08/09/21,7
14203078001,08/10/21,12
14203078001,08/11/21,14
14203078001,08/12/21,16
14203078001,08/13/21,7
14203078001,08/14/21,11
14203078001,08/15/21,14
14203078001,08/16/21,14
14203078001,08/17/21,9
14203078001,08/18/21,21
14203078001,08/19/21,13
14203078001,08/20/21,6
14203078001,08/21/21,5
14203080001,08/01/21,8
14203080001,08/03/21,1
14203080001,08/05/21,3
14203080001,08/06/21,1
14203080001,08/07/21,1
14203080001,08/08/21,5
14203080001,08/09/21,1
14203080001,08/10/21,5
14203080001,08/11/21,2
14203080001,08/13/21,1
14203080001,08/14/21,3
14203080001,08/15/21,4
14203080001,08/18/21,3
14203080001,08/19/21,1
14203083001,08/02/21,2
14203083001,08/03/21,2
14203083001,08/04/21,2
14203083001,08/05/21,4
14203083001,08/06/21,2
14203083001,08/08/21,3
14203083001,08/10/21,1
14203083001,08/11/21,2
14203083001,08/12/21,8
14203083001,08/13/21,4
14203083001,08/14/21,9
14203083001,08/15/21,2
14203083001,08/16/21,1
14203083001,08/17/21,3
14203083001,08/18/21,9
14203083001,08/19/21,2
14203083001,08/20/21,2
14203083001,08/21/21,1
14203089001,08/02/21,1
14203089001,08/05/21,3
14203089001,08/07/21,2
14203089001,08/08/21,4
14203089001,08/09/21,9
14203089001,08/10/21,2
14203089001,08/14/21,3
14203089001,08/15/21,1
14203089001,08/16/21,3
14203089001,08/18/21,2
14203089001,08/19/21,3
14203089001,08/20/21,2
14203099001,08/06/21,1
14203099001,08/09/21,4
14203099001,08/14/21,1
14204003001,08/01/21,1
14204003001,08/02/21,2
14204003001,08/05/21,1
14204003001,08/06/21,3
14204003001,08/09/21,2
14204003001,08/12/21,1
14204003001,08/15/21,1
14204004001,08/05/21,1
14204004001,08/08/21,1
14204004001,08/09/21,1
14204004001,08/10/21,2
14204004001,08/12/21,1
14204004001,08/13/21,2
14204004001,08/17/21,4
14204004001,08/18/21,2
14204004001,08/19/21,2
14204005001,08/02/21,1
14204005001,08/04/21,1
14204005001,08/06/21,3
14204005001,08/09/21,1
14204005001,08/10/21,3
14204005001,08/12/21,8
14204005001,08/13/21,1
14204005001,08/15/21,4
14204005001,08/16/21,1
14204005001,08/17/21,1
14204005001,08/20/21,3
14204006001,08/01/21,1
14204006001,08/03/21,2
14204006001,08/04/21,3
14204006001,08/05/21,8
14204006001,08/06/21,3
14204006001,08/07/21,1
14204006001,08/09/21,10
14204006001,08/10/21,4
14204006001,08/11/21,3
14204006001,08/12/21,28
14204006001,08/13/21,4
14204006001,08/14/21,3
14204006001,08/15/21,10
14204006001,08/16/21,10
14204006001,08/17/21,3
14204006001,08/18/21,8
14204006001,08/19/21,5
14204006001,08/20/21,6
14204010001,08/02/21,10
14204010001,08/03/21,25
14204010001,08/04/21,10
14204010001,08/08/21,15
14204010001,08/10/21,5
14204010001,08/11/21,10
14204010001,08/12/21,20
14204010001,08/13/21,5
14204010001,08/14/21,5
14204010001,08/15/21,5
14204010001,08/16/21,10
14204010001,08/17/21,5
14204010001,08/18/21,20
14204010001,08/19/21,10
14204010001,08/20/21,290
14204013001,08/11/21,5
14204013001,08/12/21,5
14204021001,08/01/21,21
14204021001,08/02/21,16
14204021001,08/03/21,2
14204021001,08/04/21,1
14204021001,08/05/21,9
14204021001,08/06/21,3
14204021001,08/08/21,1
14204021001,08/10/21,3
14204021001,08/11/21,18
14204021001,08/12/21,6
14204021001,08/13/21,3
14204021001,08/14/21,10
14204021001,08/15/21,5
14204021001,08/16/21,1
14204021001,08/18/21,1
14204021001,08/20/21,3
14204021001,08/21/21,1
14204022001,08/09/21,2
14204025001,08/09/21,2
14204025001,08/11/21,1
14204025001,08/12/21,10
14204025001,08/13/21,3
14204025001,08/14/21,3
14204025001,08/15/21,3
14204025001,08/16/21,4
14204025001,08/17/21,2
14204025001,08/18/21,4
14204025001,08/19/21,7
14204025001,08/20/21,2
14204025001,08/21/21,1
14204028001,08/03/21,3
14204028001,08/05/21,1
14204028001,08/07/21,1
14204028001,08/11/21,2
14204028001,08/12/21,2
14204028001,08/13/21,2
14204028001,08/15/21,7
14204028001,08/17/21,2
14204028001,08/18/21,2
14204029001,08/04/21,1
14204029001,08/09/21,1
14204029001,08/13/21,1
14204030001,08/09/21,1
14204030001,08/11/21,1
14204036001,08/01/21,3
14204036001,08/04/21,6
14204036001,08/05/21,12
14204036001,08/06/21,12
14204036001,08/08/21,18
14204036001,08/10/21,3
14204036001,08/12/21,18
14204036001,08/13/21,12
14204036001,08/15/21,15
14204036001,08/16/21,12
14204036001,08/17/21,24
14204036001,08/18/21,33
14204036001,08/19/21,9
14204036001,08/20/21,21
14204036001,08/21/21,3
14204041001,08/01/21,22
14204041001,08/02/21,23
14204041001,08/03/21,36
14204041001,08/04/21,53
14204041001,08/05/21,32
14204041001,08/06/21,12
14204041001,08/07/21,14
14204041001,08/08/21,12
14204041001,08/09/21,22
14204041001,08/10/21,22
14204041001,08/11/21,28
14204041001,08/12/21,34
14204041001,08/13/21,10
14204041001,08/14/21,38
14204041001,08/15/21,33
14204041001,08/16/21,20
14204041001,08/17/21,21
14204041001,08/18/21,27
14204041001,08/19/21,16
14204041001,08/20/21,34
14204041001,08/21/21,11
14204043001,08/02/21,14
14204043001,08/03/21,6
14204043001,08/05/21,2
14204043001,08/06/21,4
14204043001,08/07/21,6
14204043001,08/11/21,4
14204043001,08/12/21,2
14204043001,08/13/21,4
14204043001,08/14/21,2
14204043001,08/15/21,6
14204043001,08/17/21,8
14204043001,08/18/21,6
14204043001,08/20/21,6
14204043001,08/21/21,2
14204044001,08/01/21,3
14204044001,08/02/21,2
14204044001,08/03/21,1
14204044001,08/04/21,2
14204044001,08/06/21,2
14204044001,08/08/21,4
14204044001,08/09/21,2
14204044001,08/10/21,5
14204044001,08/11/21,3
14204044001,08/13/21,2
14204044001,08/14/21,2
14204044001,08/15/21,4
14204044001,08/16/21,3
14204044001,08/17/21,4
14204044001,08/18/21,7
14204044001,08/19/21,14
14204044001,08/20/21,3
14204048001,08/01/21,2
14204048001,08/02/21,5
14204048001,08/03/21,4
14204048001,08/04/21,11
14204048001,08/05/21,7
14204048001,08/06/21,10
14204048001,08/07/21,9
14204048001,08/09/21,3
14204048001,08/10/21,14
14204048001,08/11/21,16
14204048001,08/12/21,15
14204048001,08/13/21,7
14204048001,08/14/21,3
14204048001,08/15/21,2
14204048001,08/16/21,1
14204048001,08/17/21,26
14204048001,08/18/21,9
14204048001,08/19/21,7
14204048001,08/20/21,1
14204048001,08/21/21,4
14204049001,08/01/21,1
14204049001,08/02/21,10
14204049001,08/04/21,8
14204049001,08/05/21,1
14204049001,08/07/21,1
14204049001,08/09/21,2
14204049001,08/10/21,11
14204049001,08/11/21,7
14204049001,08/12/21,8
14204049001,08/14/21,5
14204049001,08/15/21,3
14204049001,08/16/21,7
14204049001,08/17/21,7
14204049001,08/18/21,9
14204049001,08/19/21,4
14204049001,08/20/21,5
14204051001,08/01/21,4
14204051001,08/03/21,1
14204051001,08/04/21,1
14204051001,08/07/21,1
14204051001,08/08/21,1
14204051001,08/12/21,3
14204051001,08/14/21,1
14204051001,08/15/21,1
14204051001,08/19/21,4
14204051001,08/20/21,3
14204052001,08/03/21,8
14204052001,08/04/21,4
14204052001,08/07/21,4
14204052001,08/09/21,2
14204052001,08/17/21,1
14204052001,08/19/21,8
14204052001,08/20/21,1
14204053001,08/01/21,2
14204053001,08/05/21,7
14204053001,08/08/21,1
14204053001,08/10/21,3
14204053001,08/13/21,2
14204053001,08/14/21,1
14204053001,08/15/21,14
14204053001,08/16/21,3
14204053001,08/17/21,1
14204053001,08/18/21,2
14204053001,08/20/21,2
14204053001,08/21/21,1
14204054001,08/01/21,8
14204054001,08/02/21,2
14204054001,08/03/21,14
14204054001,08/04/21,5
14204054001,08/05/21,8
14204054001,08/06/21,7
14204054001,08/07/21,9
14204054001,08/08/21,6
14204054001,08/09/21,7
14204054001,08/10/21,6
14204054001,08/11/21,7
14204054001,08/12/21,20
14204054001,08/13/21,2
14204054001,08/14/21,21
14204054001,08/15/21,10
14204054001,08/16/21,5
14204054001,08/17/21,7
14204054001,08/18/21,14
14204054001,08/19/21,10
14204054001,08/20/21,8
14204054001,08/21/21,6
14204055001,08/01/21,1
14204055001,08/02/21,4
14204055001,08/04/21,2
14204055001,08/05/21,4
14204055001,08/06/21,4
14204055001,08/07/21,1
14204055001,08/09/21,8
14204055001,08/10/21,4
14204055001,08/11/21,4
14204055001,08/12/21,3
14204055001,08/13/21,1
14204055001,08/14/21,6
14204055001,08/15/21,3
14204055001,08/16/21,4
14204055001,08/17/21,2
14204055001,08/18/21,7
14204055001,08/19/21,1
14204055001,08/20/21,1
14204059001,08/01/21,18
14204059001,08/02/21,12
14204059001,08/03/21,8
14204059001,08/04/21,15
14204059001,08/05/21,18
14204059001,08/06/21,9
14204059001,08/07/21,4
14204059001,08/08/21,9
14204059001,08/09/21,19
14204059001,08/10/21,14
14204059001,08/11/21,54
14204059001,08/12/21,16
14204059001,08/13/21,13
14204059001,08/14/21,15
14204059001,08/15/21,31
14204059001,08/16/21,12
14204059001,08/17/21,31
14204059001,08/18/21,21
14204059001,08/19/21,11
14204059001,08/20/21,10
14204059001,08/21/21,3
14204060001,08/03/21,1
14204060001,08/04/21,4
14204060001,08/05/21,1
14204060001,08/06/21,3
14204060001,08/07/21,1
14204060001,08/10/21,1
14204060001,08/11/21,1
14204060001,08/12/21,2
14204060001,08/13/21,1
14204060001,08/14/21,1
14204060001,08/15/21,1
14204060001,08/17/21,1
14204061001,08/01/21,10
14204061001,08/02/21,11
14204061001,08/03/21,11
14204061001,08/04/21,4
14204061001,08/05/21,22
14204061001,08/06/21,14
14204061001,08/07/21,4
14204061001,08/08/21,11
14204061001,08/09/21,25
14204061001,08/10/21,21
14204061001,08/11/21,23
14204061001,08/12/21,23
14204061001,08/13/21,26
14204061001,08/14/21,12
14204061001,08/15/21,32
14204061001,08/16/21,5
14204061001,08/17/21,17
14204061001,08/18/21,22
14204061001,08/19/21,16
14204061001,08/20/21,16
14204061001,08/21/21,3
14204062001,08/01/21,2
14204062001,08/02/21,2
14204062001,08/03/21,7
14204062001,08/04/21,5
14204062001,08/05/21,4
14204062001,08/07/21,2
14204062001,08/08/21,7
14204062001,08/09/21,4
14204062001,08/10/21,9
14204062001,08/11/21,1
14204062001,08/13/21,7
14204062001,08/14/21,3
14204062001,08/15/21,3
14204062001,08/16/21,11
14204062001,08/17/21,14
14204062001,08/18/21,7
14204062001,08/19/21,14
14204062001,08/20/21,1
14204065001,08/01/21,11
14204065001,08/02/21,1
14204065001,08/03/21,1
14204065001,08/04/21,21
14204065001,08/05/21,1
14204065001,08/06/21,4
14204065001,08/09/21,4
14204065001,08/11/21,13
14204065001,08/12/21,5
14204065001,08/13/21,4
14204065001,08/14/21,14
14204065001,08/15/21,4
14204065001,08/17/21,10
14204065001,08/18/21,4
14204065001,08/19/21,4
14204065001,08/20/21,10
14204066001,08/14/21,1
14204066001,08/18/21,1
14204066001,08/19/21,1
14204067001,08/18/21,2
14204067001,08/19/21,4
14204067001,08/20/21,6
14204067001,08/21/21,2
14204068001,08/01/21,24
14204068001,08/05/21,18
14204068001,08/11/21,6
14204068001,08/12/21,3
14204068001,08/13/21,12
14204068001,08/15/21,36
14204068001,08/17/21,15
14204068001,08/18/21,9
14204068001,08/19/21,9
14204068001,08/20/21,3
14204069001,08/17/21,1
14204069001,08/18/21,4
14204070001,08/01/21,7
14204070001,08/02/21,10
14204070001,08/03/21,1
14204070001,08/04/21,2
14204070001,08/05/21,1
14204070001,08/06/21,2
14204070001,08/07/21,1
14204070001,08/08/21,4
14204070001,08/09/21,5
14204070001,08/10/21,11
14204070001,08/11/21,2
14204070001,08/12/21,21
14204070001,08/13/21,10
14204070001,08/14/21,7
14204070001,08/15/21,17
14204070001,08/16/21,3
14204070001,08/17/21,13
14204070001,08/18/21,7
14204070001,08/19/21,8
14204070001,08/20/21,1
14204070001,08/21/21,2
14204071001,08/01/21,12
14204071001,08/02/21,7
14204071001,08/03/21,4
14204071001,08/04/21,16
14204071001,08/05/21,4
14204071001,08/06/21,11
14204071001,08/07/21,2
14204071001,08/08/21,15
14204071001,08/09/21,6
14204071001,08/10/21,9
14204071001,08/11/21,6
14204071001,08/12/21,16
14204071001,08/13/21,13
14204071001,08/14/21,7
14204071001,08/15/21,5
14204071001,08/16/21,1
14204071001,08/17/21,23
14204071001,08/18/21,24
14204071001,08/19/21,18
14204071001,08/20/21,15
14204071001,08/21/21,2
14204073001,08/15/21,4
14204073001,08/16/21,1
14204073001,08/17/21,2
14204073001,08/18/21,2
14204073001,08/20/21,1
14204073001,08/21/21,1
14204077001,08/02/21,1
14204077001,08/03/21,1
14204077001,08/05/21,3
14204077001,08/06/21,1
14204077001,08/08/21,1
14204077001,08/12/21,1
14204077001,08/13/21,2
14204077001,08/14/21,2
14204077001,08/15/21,2
14204077001,08/17/21,3
14204077001,08/18/21,1
14204077001,08/19/21,1
14204078001,08/04/21,1
14204078001,08/05/21,4
14204078001,08/07/21,1
14204078001,08/08/21,3
14204078001,08/09/21,2
14204078001,08/11/21,3
14204078001,08/12/21,13
14204078001,08/14/21,3
14204078001,08/15/21,3
14204078001,08/17/21,4
14204078001,08/18/21,8
14204078001,08/19/21,8
14204078001,08/20/21,3
14204083001,08/01/21,7
14204083001,08/03/21,6
14204083001,08/04/21,3
14204083001,08/05/21,2
14204083001,08/07/21,3
14204083001,08/08/21,1
14204083001,08/09/21,1
14204083001,08/11/21,5
14204083001,08/12/21,2
14204083001,08/13/21,4
14204083001,08/14/21,12
14204083001,08/15/21,17
14204083001,08/16/21,1
14204083001,08/17/21,17
14204083001,08/18/21,5
14204083001,08/19/21,20
14204083001,08/20/21,8
14204083001,08/21/21,3
14204086001,08/01/21,6
14204086001,08/02/21,8
14204086001,08/03/21,3
14204086001,08/04/21,2
14204086001,08/05/21,1
14204086001,08/06/21,13
14204086001,08/07/21,1
14204086001,08/08/21,15
14204086001,08/09/21,1
14204086001,08/10/21,2
14204086001,08/11/21,5
14204086001,08/12/21,9
14204086001,08/13/21,2
14204086001,08/14/21,15
14204086001,08/15/21,1
14204086001,08/16/21,2
14204086001,08/17/21,9
14204086001,08/18/21,2
14204086001,08/19/21,16
14204086001,08/20/21,9
14204086001,08/21/21,6
14204090001,08/01/21,2
14204090001,08/07/21,1
14204090001,08/08/21,2
14204090001,08/09/21,3
14204090001,08/10/21,1
14204090001,08/13/21,3
14204090001,08/18/21,5
14204090001,08/20/21,5
14204100001,08/02/21,2
14204100001,08/06/21,2
14204100001,08/07/21,2
14204100001,08/09/21,2
14204100001,08/15/21,1
14204100001,08/20/21,3
14204101001,08/06/21,1
14204101001,08/09/21,1
14204102001,08/01/21,1
14204102001,08/09/21,1
14204103001,08/03/21,1
14204103001,08/09/21,4
14204103001,08/18/21,1
14204103001,08/19/21,3
14204105001,08/13/21,4
14204105001,08/14/21,4
14204105001,08/15/21,4
14204105001,08/16/21,4
14204105001,08/17/21,4
14204105001,08/18/21,4
14204105001,08/19/21,2
14204105001,08/20/21,10
14204105001,08/21/21,2
14204107001,08/14/21,2
14204107001,08/15/21,3
14204107001,08/17/21,1
14204118001,08/03/21,1
14204118001,08/06/21,3
14204118001,08/10/21,2
14204118001,08/13/21,2
14204118001,08/14/21,2
14204118001,08/15/21,3
14204118001,08/16/21,2
14204118001,08/17/21,1
14204118001,08/18/21,1
14204118001,08/19/21,1
14204118001,08/20/21,1
14204118001,08/21/21,7
14204125001,08/01/21,23
14204125001,08/02/21,14
14204125001,08/03/21,10
14204125001,08/04/21,16
14204125001,08/06/21,10
14204125001,08/07/21,2
14204125001,08/08/21,10
14204125001,08/09/21,8
14204125001,08/11/21,10
14204125001,08/12/21,14
14204125001,08/13/21,12
14204125001,08/14/21,22
14204125001,08/15/21,22
14204125001,08/16/21,4
14204125001,08/17/21,6
14204125001,08/18/21,8
14204125001,08/19/21,6
14204125001,08/20/21,12
14204125001,08/21/21,2
14204126001,08/01/21,4
14204126001,08/04/21,3
14204126001,08/05/21,3
14204126001,08/06/21,2
14204126001,08/07/21,2
14204126001,08/09/21,2
14204126001,08/10/21,6
14204126001,08/11/21,1
14204126001,08/12/21,5
14204126001,08/13/21,3
14204126001,08/14/21,1
14204126001,08/15/21,20
14204126001,08/17/21,4
14204126001,08/19/21,1
14204126001,08/20/21,2
14204126001,08/21/21,1
14204127001,08/01/21,1
14204127001,08/02/21,1
14204127001,08/14/21,8
14204127001,08/15/21,12
14204129001,08/05/21,24
14204129001,08/07/21,1
14204129001,08/08/21,5
14204129001,08/09/21,4
14204129001,08/10/21,5
14204129001,08/11/21,5
14204129001,08/12/21,6
14204129001,08/13/21,5
14204129001,08/14/21,8
14204129001,08/15/21,12
14204129001,08/16/21,21
14204129001,08/17/21,11
14204129001,08/18/21,11
14204129001,08/19/21,12
14204129001,08/20/21,3
14204129001,08/21/21,4
14204131001,08/01/21,5
14204131001,08/02/21,7
14204131001,08/03/21,19
14204131001,08/04/21,9
14204131001,08/05/21,4
14204131001,08/06/21,112
14204131001,08/07/21,8
14204131001,08/08/21,10
14204131001,08/09/21,18
14204131001,08/13/21,2
14204132001,08/02/21,21
14204132001,08/03/21,5
14204132001,08/05/21,2
14204132001,08/06/21,6
14204132001,08/08/21,11
14204132001,08/09/21,1
14204132001,08/10/21,1
14204132001,08/11/21,4
14204132001,08/12/21,10
14204132001,08/13/21,8
14204132001,08/14/21,15
14204132001,08/15/21,3
14204132001,08/16/21,2
14204132001,08/17/21,3
14204132001,08/18/21,7
14204132001,08/19/21,10
14204132001,08/20/21,6
14204132001,08/21/21,1
14204133001,08/01/21,6
14204133001,08/03/21,12
14204133001,08/04/21,6
14204133001,08/15/21,1
14204133001,08/16/21,1
14204133001,08/17/21,3
14204133001,08/18/21,13
14204133001,08/19/21,5
14204133001,08/20/21,3
14204133001,08/21/21,2
14204135001,08/02/21,6
14204135001,08/03/21,12
14204135001,08/04/21,6
14204135001,08/05/21,2
14204135001,08/06/21,2
14204135001,08/08/21,1
14204135001,08/16/21,1
14204135001,08/20/21,1
14204136001,08/02/21,4
14204136001,08/03/21,3
14204136001,08/04/21,2
14204136001,08/05/21,3
14204136001,08/07/21,2
14204136001,08/08/21,2
14204136001,08/12/21,1
14204136001,08/15/21,1
14204136001,08/18/21,4
14204136001,08/19/21,3
14204136001,08/20/21,2
14204136001,08/21/21,4
14204137001,08/02/21,1
14204137001,08/04/21,4
14204137001,08/10/21,2
14204137001,08/12/21,4
14204137001,08/13/21,1
14204137001,08/18/21,12
14204142001,08/04/21,5
14204142001,08/05/21,1
14204142001,08/06/21,2
14204142001,08/07/21,1
14204142001,08/08/21,1
14204142001,08/09/21,7
14204142001,08/10/21,9
14204142001,08/11/21,3
14204142001,08/12/21,3
14204142001,08/13/21,3
14204142001,08/14/21,3
14204142001,08/15/21,2
14204142001,08/17/21,8
14204142001,08/18/21,4
14204142001,08/19/21,2
14204142001,08/20/21,3
14204142001,08/21/21,1
14204148001,08/02/21,1
14204148001,08/03/21,4
14204148001,08/04/21,2
14204148001,08/05/21,1
14204148001,08/06/21,2
14204148001,08/10/21,4
14204148001,08/11/21,4
14204148001,08/13/21,2
14204148001,08/17/21,1
14204148001,08/18/21,1
14204148001,08/20/21,1
14204150001,08/03/21,2
14204150001,08/04/21,2
14204150001,08/06/21,2
14204150001,08/07/21,4
14204150001,08/08/21,4
14204150001,08/10/21,1
14204150001,08/11/21,2
14204150001,08/12/21,2
14204150001,08/14/21,1
14204150001,08/15/21,1
14204150001,08/17/21,1
14204150001,08/18/21,1
14204150001,08/19/21,1
14204151001,08/02/21,2
14204151001,08/06/21,1
14204151001,08/07/21,2
14204151001,08/12/21,2
14204151001,08/16/21,1
14204151001,08/19/21,1
14204162001,08/01/21,4
14204162001,08/07/21,2
14204162001,08/10/21,4
14204162001,08/12/21,2
14204162001,08/13/21,20
14204162001,08/14/21,2
14204162001,08/15/21,30
14204162001,08/16/21,11
14204162001,08/17/21,2
14204162001,08/18/21,2
14204162001,08/19/21,4
14204162001,08/20/21,32
14204162001,08/21/21,4
14204197001,08/13/21,2
14204197001,08/14/21,1
14204197001,08/16/21,10
14204198001,08/12/21,2
14204198001,08/14/21,2
14204198001,08/15/21,1
14204198001,08/17/21,5
14204198001,08/20/21,1
14204892001,08/01/21,3
14204892001,08/02/21,5
14204892001,08/03/21,6
14204892001,08/04/21,8
14204892001,08/05/21,13
14204892001,08/06/21,2
14204892001,08/07/21,1
14204892001,08/08/21,9
14204892001,08/09/21,7
14204892001,08/10/21,23
14204892001,08/11/21,15
14204892001,08/12/21,27
14204892001,08/13/21,4
14204892001,08/14/21,8
14204892001,08/15/21,32
14204892001,08/16/21,6
14204892001,08/17/21,27
14204892001,08/18/21,17
14204892001,08/19/21,22
14204892001,08/20/21,8
14204892001,08/21/21,1
14204897001,08/08/21,2
14204897001,08/09/21,1
14204897001,08/11/21,1
14204897001,08/13/21,1
14204897001,08/14/21,2
14204899001,08/02/21,5
14204899001,08/03/21,1
14204899001,08/04/21,5
14204899001,08/08/21,1
14204899001,08/11/21,2
14204899001,08/12/21,17
14204899001,08/13/21,2
14204899001,08/20/21,1
14210005001,08/02/21,1
14210005001,08/03/21,1
14210005001,08/05/21,3
14210005001,08/06/21,1
14210005001,08/08/21,3
14210005001,08/10/21,1
14210005001,08/12/21,2
14210005001,08/13/21,1
14210005001,08/14/21,2
14210005001,08/15/21,2
14210005001,08/16/21,1
14210005001,08/17/21,3
14210005001,08/18/21,3
14210005001,08/19/21,3
14210009001,08/02/21,1
14210009001,08/03/21,2
14210009001,08/05/21,1
14210009001,08/08/21,3
14210009001,08/11/21,2
14210009001,08/12/21,1
14210009001,08/13/21,1
14210009001,08/14/21,1
14210009001,08/18/21,1
14210009001,08/19/21,2
14210010001,08/01/21,1
14210010001,08/02/21,2
14210010001,08/03/21,1
14210010001,08/08/21,1
14210010001,08/10/21,3
14210010001,08/12/21,4
14210010001,08/13/21,3
14210010001,08/15/21,4
14210010001,08/17/21,3
14210010001,08/18/21,1
14210010001,08/19/21,1
14210015001,08/03/21,1
14210015001,08/05/21,1
14210015001,08/06/21,1
14210015001,08/07/21,1
14210015001,08/08/21,2
14210015001,08/10/21,1
14210015001,08/15/21,1
14210015001,08/16/21,1
14210017001,08/03/21,4
14210017001,08/05/21,1
14210017001,08/07/21,3
14210017001,08/09/21,1
14210017001,08/10/21,1
14210017001,08/11/21,1
14210017001,08/13/21,1
14210017001,08/15/21,1
14210017001,08/19/21,7
14210017001,08/20/21,1
14210018001,08/09/21,2
14210018001,08/12/21,12
14210018001,08/16/21,1
14210018001,08/17/21,1
14210018001,08/19/21,1
14210019001,08/08/21,1
14210019001,08/12/21,1
14210019001,08/15/21,1
14210019001,08/21/21,2
14210021001,08/01/21,1
14210021001,08/04/21,1
14210021001,08/08/21,1
14210021001,08/09/21,1
14210021001,08/10/21,1
14210021001,08/13/21,1
14210021001,08/14/21,4
14210021001,08/17/21,1
14210021001,08/21/21,1
14210024001,08/01/21,1
14210024001,08/02/21,7
14210024001,08/07/21,1
14210024001,08/08/21,2
14210024001,08/09/21,6
14210024001,08/11/21,1
14210024001,08/12/21,3
14210024001,08/14/21,3
14210024001,08/15/21,2
14210024001,08/17/21,1
14210024001,08/18/21,8
14210024001,08/21/21,2
14210025001,08/01/21,1
14210025001,08/06/21,2
14210025001,08/08/21,1
14210025001,08/10/21,1
14210025001,08/11/21,4
14210026001,08/06/21,1
14210026001,08/10/21,4
14210026001,08/11/21,1
14210026001,08/12/21,1
14210026001,08/16/21,1
14210026001,08/18/21,3
14210026001,08/19/21,1
14210026001,08/20/21,1
14210027001,08/01/21,2
14210027001,08/06/21,1
14210027001,08/07/21,4
14210027001,08/09/21,1
14210027001,08/11/21,1
14210027001,08/17/21,3
14210027001,08/20/21,2
14210029001,08/01/21,2
14210029001,08/02/21,1
14210029001,08/11/21,1
14210029001,08/12/21,1
14210029001,08/15/21,1
14210029001,08/18/21,2
14210031001,08/06/21,1
14210031001,08/07/21,1
14210031001,08/09/21,1
14210031001,08/11/21,1
14210031001,08/17/21,2
14210034001,08/04/21,1
14210034001,08/06/21,2
14210034001,08/07/21,1
14210034001,08/08/21,4
14210034001,08/09/21,2
14210034001,08/10/21,2
14210034001,08/11/21,16
14210034001,08/12/21,2
14210034001,08/15/21,1
14210034001,08/16/21,1
14210034001,08/18/21,2
14210034001,08/20/21,1
14210035001,08/01/21,2
14210035001,08/05/21,2
14210035001,08/06/21,1
14210035001,08/08/21,1
14210035001,08/09/21,2
14210035001,08/10/21,1
14210035001,08/12/21,2
14210035001,08/15/21,2
14210035001,08/16/21,1
14210035001,08/17/21,2
14210035001,08/18/21,1
14210039001,08/01/21,2
14210039001,08/07/21,7
14210039001,08/09/21,1
14210039001,08/12/21,2
14210039001,08/14/21,1
14210039001,08/15/21,2
14210045001,08/10/21,1
14210045001,08/11/21,1
14210045001,08/15/21,1
14210045001,08/21/21,1
14210046001,08/01/21,1
14210046001,08/02/21,1
14210046001,08/03/21,1
14210046001,08/04/21,4
14210046001,08/08/21,1
14210046001,08/10/21,1
14210046001,08/11/21,3
14210046001,08/12/21,1
14210046001,08/14/21,4
14210046001,08/17/21,1
14210046001,08/18/21,1
14210046001,08/20/21,3
14210046001,08/21/21,1
14210047001,08/15/21,1
14210047001,08/16/21,1
14210047001,08/20/21,3
14210048001,08/02/21,3
14210048001,08/08/21,12
14210048001,08/11/21,1
14210048001,08/13/21,2
14210048001,08/14/21,2
14210048001,08/19/21,2
14210048001,08/20/21,13
14210050001,08/01/21,1
14210050001,08/09/21,1
14210050001,08/10/21,1
14210050001,08/14/21,1
14210050001,08/15/21,2
14210050001,08/17/21,2
14210050001,08/20/21,1
14210051001,08/02/21,2
14210051001,08/04/21,2
14210051001,08/05/21,6
14210051001,08/06/21,6
14210051001,08/08/21,12
14210051001,08/09/21,10
14210051001,08/10/21,4
14210051001,08/11/21,4
14210051001,08/12/21,4
14210051001,08/14/21,4
