item_code,cluster,initial_inventory_items,initial_inventory_boxes,unassigned_boxes,unassigned_items_equivalent
14313019001,0,6,6,6,6
12105034001,0,6,2,2,6
12105045001,0,5,2,2,6
14312045001,0,6,1,1,6
14612012001,0,6,1,1,6
14243034001,0,6,1,1,6
14243133001,0,4,1,1,6
14602026001,0,4,1,1,6
14243020001,0,3,1,1,6
12001109001,0,3,1,1,6
12000081001,0,4,1,1,6
12000124001,0,3,1,1,6
14312056001,0,4,1,1,6
14602107001,0,3,1,1,6
14632059001,0,4,1,1,6
12011473001,0,3,1,1,6
12020324001,0,4,1,1,6
12000125001,0,2,1,1,6
12000129001,0,2,1,1,6
12001004001,0,3,1,1,6
14342028001,0,3,1,1,6
14602011001,0,3,1,1,6
14343028001,0,3,1,1,6
12001108001,0,2,1,1,6
12001112001,0,3,1,1,6
14604047001,0,2,1,1,6
11110079001,0,2,1,1,6
31531169001,0,2,1,1,6
32400180001,0,3,1,1,6
14632067001,0,2,1,1,6
12002100001,0,2,1,1,6
12002107001,0,2,1,1,6
12011018001,0,2,1,1,6
14604037001,0,2,1,1,6
12000169001,0,2,1,1,6
12002106001,0,2,1,1,6
14602049001,0,2,1,1,6
14721018001,0,2,1,1,6
31709946001,0,2,1,1,6
12002125001,0,2,1,1,6
12105021001,0,2,1,1,6
14602055001,0,2,1,1,6
12000496001,0,2,1,1,6
12002114001,0,2,1,1,6
12105058001,0,2,1,1,6
14602029001,0,2,1,1,6
14602044001,0,2,1,1,6
11110079005,0,2,1,1,6
12001023001,0,1,1,1,6
12002005001,0,2,1,1,6
12002035001,0,1,1,1,6
12105059001,0,1,1,1,6
12105070001,0,2,1,1,6
14604041001,0,1,1,1,6
14612925001,0,2,1,1,6
14850124001,0,5,5,5,5
14850040001,0,5,5,5,5
10023005001,0,4,1,1,5
14510030001,0,5,5,5,5
14510118001,0,5,5,5,5
14511080001,0,5,5,5,5
12221001001,0,5,5,5,5
14510145001,0,5,5,5,5
12220006001,0,5,5,5,5
32511048001,0,5,1,1,5
14102025001,0,3,1,1,5
11050081001,0,5,5,5,5
12120033001,0,5,5,5,5
12121082001,0,5,5,5,5
12123129001,0,5,5,5,5
12123135001,0,5,5,5,5
11050093001,0,5,5,5,5
14100005001,0,4,1,1,5
11100112001,0,4,4,4,4
41300016002,0,4,2,2,4
11103303001,0,4,2,2,4
41300016001,0,4,2,2,4
11111007001,0,4,1,1,4
12130031001,0,4,1,1,4
33550938001,0,4,1,1,4
11051044001,0,4,1,1,4
11100018001,0,4,1,1,4
31414020001,0,4,1,1,4
11100017001,0,4,1,1,4
11100010001,0,4,1,1,4
11110091001,0,4,1,1,4
11111030001,0,4,1,1,4
11111012001,0,3,1,1,4
11100015001,0,3,1,1,4
11100019001,0,3,1,1,4
11100003001,0,4,1,1,4
12130035001,0,3,1,1,4
11110094001,0,2,1,1,4
11100012001,0,3,1,1,4
11103265001,0,3,1,1,4
11110083001,0,3,1,1,4
11100108001,0,3,1,1,4
11110014002,0,2,1,1,4
14615061001,0,2,1,1,4
11110088002,0,2,1,1,4
11110086001,0,2,1,1,4
11110092001,0,2,1,1,4
11110084001,0,2,1,1,4
11100021001,0,2,1,1,4
41310021001,0,1,1,1,4
31822064001,0,4,4,4,4
10023051001,0,3,1,1,4
12212027001,0,4,4,4,4
10023002001,0,4,1,1,4
10023892001,0,3,1,1,4
14805019001,0,3,1,1,4
10023008001,0,2,1,1,4
10023044001,0,3,1,1,4
10023029001,0,2,1,1,4
11103152001,0,2,1,1,4
10023066001,0,2,1,1,4
14804013001,0,4,2,2,4
11050045001,0,4,1,1,4
11111003001,0,4,1,1,4
11050064001,0,4,1,1,4
11103014001,0,3,1,1,4
11103067001,0,3,1,1,4
11103224001,0,3,1,1,4
11022017001,0,2,1,1,4
11103262001,0,2,1,1,4
11111009001,0,2,1,1,4
11103370001,0,2,1,1,4
12011262001,0,2,1,1,4
14506129001,0,2,1,1,4
14511007001,0,4,4,4,4
12220019001,0,4,4,4,4
14511076001,0,4,4,4,4
14111058001,0,4,4,4,4
14510253001,0,4,4,4,4
14510015001,0,4,4,4,4
14510005001,0,4,4,4,4
14506059001,0,2,1,1,4
14506334001,0,2,1,1,4
10023078001,0,2,1,1,4
14111030001,0,4,4,4,4
14523104001,0,4,4,4,4
31823049001,0,3,3,3,3
41522092001,0,3,3,3,3
14850126001,0,3,3,3,3
14850173001,0,3,3,3,3
14850042001,0,3,3,3,3
34511013001,0,3,1,1,3
12327084001,0,3,3,3,3
10023049001,0,3,1,1,3
14510205001,0,3,3,3,3
12220011001,0,3,3,3,3
14510084001,0,3,3,3,3
12220021001,0,3,3,3,3
14510099001,0,3,3,3,3
14510259001,0,3,3,3,3
14510186001,0,3,3,3,3
14510176001,0,3,3,3,3
14512035001,0,3,3,3,3
14510255001,0,3,3,3,3
12220016001,0,3,3,3,3
11103031001,0,3,3,3,3
11103179001,0,3,3,3,3
12211005001,0,3,3,3,3
14021090001,0,3,3,3,3
14111067001,0,3,3,3,3
12123017001,0,3,3,3,3
14360032001,0,3,3,3,3
12201116001,0,3,3,3,3
11103291001,0,3,3,3,3
14523107001,0,3,3,3,3
12005082009,0,2,1,1,3
41522101001,0,2,2,2,2
12234036001,0,2,1,1,2
14850102001,0,2,2,2,2
14851073001,0,2,2,2,2
31821065001,0,2,2,2,2
41521020001,0,2,2,2,2
12327048001,0,2,2,2,2
14510227001,0,2,2,2,2
12327050001,0,2,2,2,2
10904003001,0,2,2,2,2
12220009001,0,2,2,2,2
14111059001,0,2,2,2,2
14511057001,0,2,2,2,2
33551909001,0,2,2,2,2
12327076001,0,2,2,2,2
11021017001,0,2,2,2,2
14313023001,0,2,2,2,2
12211016001,0,2,2,2,2
14311095001,0,2,2,2,2
14104029001,0,2,2,2,2
12212044001,0,2,2,2,2
14340027001,0,2,2,2,2
11051023001,0,2,2,2,2
41401071001,0,2,2,2,2
10010027001,1,293,13,13,312
12106068001,1,1,1,1,144
12101032001,1,1,1,1,120
12201077001,1,25,1,1,96
14852031001,1,7,1,1,96
14852006001,1,2,1,1,96
12023184001,1,1,1,1,80
32502011001,1,56,3,3,72
12103003001,1,4,1,1,72
12100019001,1,1,1,1,72
12010062001,1,4,1,1,72
12103083001,1,4,1,1,72
12010058001,1,3,1,1,72
14633043001,1,2,1,1,72
12103081001,1,12,1,1,72
12104900001,1,3,1,1,72
32501007001,1,2,1,1,70
12201099001,1,7,1,1,60
30045079001,1,2,1,1,60
14226167001,1,1,1,1,60
12100911001,1,1,1,1,60
12100078001,1,2,1,1,60
14833059001,1,60,5,5,60
12103147001,1,1,1,1,60
11074021001,1,2,1,1,50
31533034001,1,1,1,1,50
31264013001,1,1,1,1,50
60011899002,1,12,1,1,48
12100017001,1,1,1,1,48
12106085001,1,1,1,1,48
31422899001,1,1,1,1,48
12103091001,1,1,1,1,48
10035041001,1,43,2,2,48
12106027001,1,4,1,1,48
12103154001,1,3,1,1,48
11076926001,1,2,1,1,48
14853040001,1,2,1,1,48
12102021001,1,2,1,1,48
12022114001,1,1,1,1,48
12102014001,1,1,1,1,48
12103126001,1,1,1,1,48
12103127001,1,1,1,1,48
12103139001,1,1,1,1,48
12103156001,1,1,1,1,48
12106066001,1,1,1,1,48
12106005001,1,1,1,1,48
31602031001,1,1,1,1,48
11062008001,1,1,1,1,40
14361124001,1,1,1,1,40
14222009001,1,4,1,1,40
12121032001,1,1,1,1,36
11062017001,1,1,1,1,36
14204069001,1,2,1,1,36
11021019001,1,1,1,1,36
12034055001,1,1,1,1,36
31533211001,1,1,1,1,36
12120090001,1,1,1,1,36
11030049001,1,1,1,1,36
14602013001,1,6,1,1,36
12101001002,1,2,1,1,36
12003003001,1,2,1,1,36
12120065001,1,1,1,1,36
12120048001,1,1,1,1,36
12103005001,1,1,1,1,36
14225934001,1,1,1,1,36
14506122001,1,2,1,1,32
14303008001,1,2,1,1,30
11061050001,1,1,1,1,30
11062002001,1,1,1,1,30
14243069001,1,11,1,1,30
14222036001,1,1,1,1,30
14502044001,1,2,1,1,30
14506025001,1,2,1,1,30
11061024001,1,1,1,1,30
30013004001,1,1,1,1,30
14523101001,1,1,1,1,30
14241036001,1,1,1,1,30
11032219001,1,1,1,1,28
11072011001,1,6,1,1,24
11070012001,1,5,1,1,24
11021018001,1,3,1,1,24
12122026001,1,3,1,1,24
11070040001,1,2,1,1,24
11070042001,1,2,1,1,24
11070027001,1,2,1,1,24
11070022001,1,2,1,1,24
12123123001,1,1,1,1,24
32507026001,1,1,1,1,24
11070034001,1,1,1,1,24
11070054001,1,1,1,1,24
11071011001,1,1,1,1,24
11072906001,1,1,1,1,24
11075039001,1,1,1,1,24
12014025001,1,1,1,1,24
12103066001,1,1,1,1,24
12123151001,1,1,1,1,24
31623901001,1,1,1,1,24
32431067001,1,1,1,1,24
14633036001,1,7,1,1,24
14852904001,1,8,1,1,24
11076004001,1,4,1,1,24
12121006002,1,4,1,1,24
12121007001,1,4,1,1,24
14506349001,1,2,1,1,24
10020102001,1,2,1,1,24
14506647001,1,2,1,1,24
11075006001,1,1,1,1,24
12010214001,1,1,1,1,24
12105017001,1,1,1,1,24
10035051001,1,12,1,1,24
10031006001,1,9,1,1,24
10031030001,1,8,1,1,24
10014119001,1,8,1,1,24
10016018001,1,8,1,1,24
10020093001,1,8,1,1,24
10040069001,1,8,1,1,24
10040072001,1,8,1,1,24
10041014001,1,8,1,1,24
10041036001,1,8,1,1,24
10041087001,1,8,1,1,24
12327028001,1,8,1,1,24
10014005001,1,6,1,1,24
10023037001,1,6,1,1,24
10041058001,1,4,1,1,24
12120005001,1,3,1,1,24
10014075001,1,2,1,1,24
14805902001,1,2,1,1,24
10014127001,1,1,1,1,24
11070037001,1,1,1,1,24
11073032001,1,1,1,1,24
12122037001,1,1,1,1,24
10041076001,1,1,1,1,24
11074043001,1,1,1,1,24
12020955001,1,1,1,1,24
12020956001,1,1,1,1,24
12125005001,1,1,1,1,24
10002026001,1,20,2,2,24
14505065001,1,12,1,1,24
12120011001,1,9,1,1,24
15022020001,1,10,1,1,24
10014027001,1,8,1,1,24
10014055001,1,8,1,1,24
10031909001,1,8,1,1,24
12327018001,1,8,1,1,24
15023036001,1,8,1,1,24
15023038001,1,8,1,1,24
10015005001,1,6,1,1,24
10014110001,1,5,1,1,24
12120031001,1,4,1,1,24
10016006001,1,4,1,1,24
14853027001,1,4,1,1,24
10035033001,1,3,1,1,24
10035038001,1,3,1,1,24
35752005001,1,3,1,1,24
10020017001,1,2,1,1,24
11031910002,1,2,1,1,24
10002911001,1,2,1,1,24
10010023001,1,2,1,1,24
10014001001,1,2,1,1,24
10014069001,1,2,1,1,24
10020006001,1,2,1,1,24
10020029001,1,2,1,1,24
10023004001,1,2,1,1,24
10032005001,1,2,1,1,24
11070046001,1,2,1,1,24
12016009001,1,2,1,1,24
10022918001,1,2,1,1,24
11070006001,1,2,1,1,24
12120087001,1,2,1,1,24
31707941001,1,2,1,1,24
12003137001,1,1,1,1,24
12012985001,1,1,1,1,24
14832009001,1,1,1,1,24
11073899001,1,1,1,1,24
12103013001,1,1,1,1,24
30450039001,1,1,1,1,24
11021011001,1,1,1,1,24
11072013001,1,1,1,1,24
11073898001,1,1,1,1,24
11074004001,1,1,1,1,24
12006001001,1,1,1,1,24
12016999001,1,1,1,1,24
12020011001,1,1,1,1,24
12020050001,1,1,1,1,24
14225008001,1,1,1,1,24
14521019001,1,1,1,1,24
15302010001,1,1,1,1,24
31251002001,1,1,1,1,24
31602030001,1,1,1,1,24
32503044001,1,1,1,1,24
12102003001,1,1,1,1,24
12016100001,1,1,1,1,24
12020101001,1,1,1,1,24
12020189001,1,1,1,1,24
12022100001,1,1,1,1,24
12023143001,1,1,1,1,24
12016102001,1,1,1,1,24
12020471001,1,1,1,1,24
12023022001,1,1,1,1,24
12023039001,1,1,1,1,24
12023115001,1,1,1,1,24
12023189001,1,1,1,1,24
12032072001,1,1,1,1,24
12032101001,1,1,1,1,24
12102038001,1,1,1,1,24
12102141001,1,1,1,1,24
12104006001,1,1,1,1,24
12106047001,1,1,1,1,24
14242169001,1,4,1,1,20
31423902001,1,3,1,1,20
31270009001,1,1,1,1,20
14204022001,1,1,1,1,20
14700077001,1,6,1,1,20
14720003001,1,2,1,1,20
14311015001,1,2,1,1,20
14853069001,1,2,1,1,20
12011248001,1,1,1,1,20
35307905001,1,1,1,1,20
11030028003,1,1,1,1,20
11030028004,1,1,1,1,20
14242128001,1,1,1,1,20
14505102001,1,4,1,1,20
14241001001,1,1,1,1,20
14602033001,1,1,1,1,20
10040078001,1,7,1,1,20
10040080001,1,7,1,1,20
10040089001,1,7,1,1,20
30045078002,1,4,1,1,20
14241025001,1,1,1,1,20
11032225001,1,1,1,1,20
14506012001,1,1,1,1,20
32420015001,1,1,1,1,20
12014022001,1,1,1,1,20
30052112001,1,1,1,1,20
32420004001,1,1,1,1,20
11030012002,1,1,1,1,20
11061033001,1,1,1,1,19
12120040001,1,1,1,1,18
14351069001,1,11,1,1,18
14121025001,1,1,1,1,18
10010007001,1,10,1,1,18
10010001001,1,4,1,1,18
12123134001,1,2,1,1,18
12122017001,1,2,1,1,18
12106088001,1,2,1,1,18
11102010001,1,1,1,1,18
11061027001,1,1,1,1,18
12103021001,1,1,1,1,18
14010273001,1,9,2,2,16
31235906001,1,2,1,1,16
11110031002,1,2,1,1,16
14242137001,1,2,1,1,16
12123052001,1,1,1,1,16
14351001001,1,1,1,1,16
14370073001,1,1,1,1,16
12022070001,1,1,1,1,16
14010039001,1,5,1,1,15
12020957001,1,1,1,1,15
11020001001,1,2,1,1,14
14020978001,1,10,1,1,14
14022103001,1,3,1,1,14
12010003001,1,1,1,1,14
12010095001,1,1,1,1,14
12010096001,1,1,1,1,14
10002039001,1,8,1,1,12
10014021001,1,4,1,1,12
14612916001,1,4,1,1,12
10041069001,1,4,1,1,12
14002006001,1,4,1,1,12
14320006001,1,4,1,1,12
14362033001,1,4,1,1,12
12123106001,1,4,1,1,12
12011487001,1,3,1,1,12
11040027001,1,2,1,1,12
12123105001,1,2,1,1,12
31273002001,1,2,1,1,12
11103313001,1,2,1,1,12
12130011001,1,2,1,1,12
12106089001,1,2,1,1,12
14506488001,1,2,1,1,12
14023181001,1,1,1,1,12
11072033001,1,1,1,1,12
12000013001,1,1,1,1,12
12011098001,1,1,1,1,12
12011173001,1,1,1,1,12
12011322001,1,1,1,1,12
12011488001,1,1,1,1,12
14022098001,1,1,1,1,12
34123005001,1,1,1,1,12
11010038001,1,1,1,1,12
11021059002,1,1,1,1,12
11050055001,1,1,1,1,12
11051030001,1,1,1,1,12
11072019001,1,1,1,1,12
11110063001,1,1,1,1,12
11110075001,1,1,1,1,12
11112015001,1,1,1,1,12
12011019001,1,1,1,1,12
12011039001,1,1,1,1,12
12104005001,1,1,1,1,12
12105002001,1,1,1,1,12
12130006001,1,1,1,1,12
12201128001,1,1,1,1,12
14002032001,1,1,1,1,12
14010899001,1,1,1,1,12
14353009001,1,1,1,1,12
14506132001,1,1,1,1,12
14509025001,1,1,1,1,12
31545006001,1,1,1,1,12
32504024001,1,4,1,1,12
11100007001,1,8,2,2,12
14111053001,1,8,1,1,12
11032229001,1,4,1,1,12
14304128001,1,3,1,1,12
11101009001,1,2,1,1,12
14854027001,1,2,1,1,12
12011126001,1,2,1,1,12
12123108001,1,2,1,1,12
14331025001,1,2,1,1,12
14353026001,1,2,1,1,12
11032011001,1,1,1,1,12
12327020001,1,1,1,1,12
14311189001,1,1,1,1,12
12000149001,1,1,1,1,12
14333004001,1,1,1,1,12
14353035001,1,1,1,1,12
14506006001,1,1,1,1,12
14710017001,1,1,1,1,12
14731899001,1,1,1,1,12
11021046001,1,1,1,1,12
11050019001,1,1,1,1,12
11051899001,1,1,1,1,12
11074052001,1,1,1,1,12
12010082001,1,1,1,1,12
12011140001,1,1,1,1,12
12011293001,1,1,1,1,12
12011335001,1,1,1,1,12
12011342001,1,1,1,1,12
12023093001,1,1,1,1,12
12327015001,1,1,1,1,12
14310101001,1,1,1,1,12
14311033001,1,1,1,1,12
14353030001,1,1,1,1,12
14361122001,1,1,1,1,12
35751001001,1,4,1,1,12
14360016001,1,3,1,1,12
11040062001,1,3,1,1,12
14310128001,1,2,1,1,12
11073002001,1,2,1,1,12
12005107003,1,2,1,1,12
11040007001,1,2,1,1,12
11050073002,1,2,1,1,12
14111230001,1,2,1,1,12
14243076001,1,2,1,1,12
11050062001,1,2,1,1,12
12000349001,1,2,1,1,12
11050111001,1,1,1,1,12
14701013001,1,1,1,1,12
11051016001,1,1,1,1,12
11074040001,1,1,1,1,12
12003008001,1,1,1,1,12
12005107006,1,1,1,1,12
12005107007,1,1,1,1,12
11073001001,1,1,1,1,12
11073002002,1,1,1,1,12
12005089004,1,1,1,1,12
12011292001,1,1,1,1,12
12140011001,1,1,1,1,12
14222069001,1,1,1,1,12
14501905001,1,1,1,1,12
14700031001,1,1,1,1,12
14740035001,1,1,1,1,12
31530106001,1,1,1,1,12
14509035001,1,9,1,1,12
35750013001,1,8,1,1,12
12020222001,1,8,1,1,12
14620046001,1,6,1,1,12
10040017001,1,5,1,1,12
14509021001,1,6,1,1,12
10052014001,1,5,1,1,12
12023995001,1,5,1,1,12
11021005001,1,4,1,1,12
11043012001,1,4,1,1,12
10014043001,1,4,1,1,12
10014046001,1,4,1,1,12
10014112001,1,4,1,1,12
12020164001,1,4,1,1,12
11022006001,1,4,1,1,12
31531171001,1,4,1,1,12
11040004001,1,3,1,1,12
14353002001,1,3,1,1,12
12005108003,1,3,1,1,12
12023202001,1,3,1,1,12
14620061001,1,3,1,1,12
35307005001,1,3,1,1,12
11070019001,1,2,1,1,12
12011182001,1,2,1,1,12
12020005001,1,2,1,1,12
14342012001,1,2,1,1,12
12000069001,1,2,1,1,12
12112038001,1,2,1,1,12
14616075001,1,2,1,1,12
14620022001,1,2,1,1,12
14620115001,1,2,1,1,12
14620124001,1,2,1,1,12
14721033001,1,2,1,1,12
14802010001,1,2,1,1,12
11030002001,1,2,1,1,12
12002998001,1,2,1,1,12
12011422001,1,2,1,1,12
12023330001,1,2,1,1,12
14001143001,1,2,1,1,12
14243021001,1,2,1,1,12
14616053001,1,2,1,1,12
14631013001,1,2,1,1,12
14632194001,1,2,1,1,12
14632215001,1,2,1,1,12
14701040001,1,2,1,1,12
14854024001,1,2,1,1,12
30045025001,1,2,1,1,12
35301020001,1,2,1,1,12
11103045001,1,1,1,1,12
12001114001,1,1,1,1,12
14243130001,1,1,1,1,12
14243147001,1,1,1,1,12
31215012001,1,1,1,1,12
35302038001,1,1,1,1,12
10052046001,1,1,1,1,12
11021027001,1,1,1,1,12
11022021001,1,1,1,1,12
11031021001,1,1,1,1,12
11031027001,1,1,1,1,12
11040032001,1,1,1,1,12
11051056001,1,1,1,1,12
11051057001,1,1,1,1,12
11072004001,1,1,1,1,12
12000144001,1,1,1,1,12
12000196001,1,1,1,1,12
12000229001,1,1,1,1,12
12000301001,1,1,1,1,12
12001113001,1,1,1,1,12
12002119001,1,1,1,1,12
12005002004,1,1,1,1,12
12005019005,1,1,1,1,12
12005072003,1,1,1,1,12
12005108006,1,1,1,1,12
12010147001,1,1,1,1,12
12010206001,1,1,1,1,12
12011281001,1,1,1,1,12
12011405001,1,1,1,1,12
12012086001,1,1,1,1,12
12017037001,1,1,1,1,12
12020008001,1,1,1,1,12
12020166001,1,1,1,1,12
12021052001,1,1,1,1,12
12023094001,1,1,1,1,12
12023195001,1,1,1,1,12
12023332001,1,1,1,1,12
12034063001,1,1,1,1,12
12034073001,1,1,1,1,12
12034103001,1,1,1,1,12
12105018001,1,1,1,1,12
12105025001,1,1,1,1,12
12105036001,1,1,1,1,12
14244087001,1,1,1,1,12
14303012001,1,1,1,1,12
14620033001,1,1,1,1,12
31567060001,1,1,1,1,12
11021043001,1,1,1,1,12
11022068001,1,1,1,1,12
11022075001,1,1,1,1,12
11022077001,1,1,1,1,12
11030016002,1,1,1,1,12
11030048001,1,1,1,1,12
11030079002,1,1,1,1,12
11030183001,1,1,1,1,12
11030196002,1,1,1,1,12
11030198001,1,1,1,1,12
11030207003,1,1,1,1,12
11030234001,1,1,1,1,12
11031918001,1,1,1,1,12
11040029001,1,1,1,1,12
11040059001,1,1,1,1,12
11040061001,1,1,1,1,12
11050091001,1,1,1,1,12
11050095001,1,1,1,1,12
11050104001,1,1,1,1,12
11070005001,1,1,1,1,12
11074009001,1,1,1,1,12
11075012001,1,1,1,1,12
11103229001,1,1,1,1,12
12000053001,1,1,1,1,12
12000054001,1,1,1,1,12
12000064001,1,1,1,1,12
12000071001,1,1,1,1,12
12000090001,1,1,1,1,12
12000176001,1,1,1,1,12
12000212001,1,1,1,1,12
12000275001,1,1,1,1,12
12000276001,1,1,1,1,12
12000369001,1,1,1,1,12
12000396001,1,1,1,1,12
12000485001,1,1,1,1,12
12001022001,1,1,1,1,12
12002030001,1,1,1,1,12
12002036001,1,1,1,1,12
12002158001,1,1,1,1,12
12002996001,1,1,1,1,12
12003031001,1,1,1,1,12
12003035001,1,1,1,1,12
12003056001,1,1,1,1,12
12003063001,1,1,1,1,12
12003065001,1,1,1,1,12
12003138001,1,1,1,1,12
12003142001,1,1,1,1,12
12005007001,1,1,1,1,12
12005009008,1,1,1,1,12
12005015008,1,1,1,1,12
12005072005,1,1,1,1,12
12005072013,1,1,1,1,12
12005109003,1,1,1,1,12
12010122001,1,1,1,1,12
12010148001,1,1,1,1,12
12011142001,1,1,1,1,12
12011204001,1,1,1,1,12
12011346001,1,1,1,1,12
12011357001,1,1,1,1,12
12011358001,1,1,1,1,12
12011470001,1,1,1,1,12
12011479001,1,1,1,1,12
12012003001,1,1,1,1,12
12012054001,1,1,1,1,12
12012059001,1,1,1,1,12
12012165001,1,1,1,1,12
12017039001,1,1,1,1,12
12020234001,1,1,1,1,12
12021064001,1,1,1,1,12
12022079001,1,1,1,1,12
12022137001,1,1,1,1,12
12023393001,1,1,1,1,12
12103146001,1,1,1,1,12
12105026001,1,1,1,1,12
12105027001,1,1,1,1,12
12111003001,1,1,1,1,12
12111010004,1,1,1,1,12
12151006001,1,1,1,1,12
12151099001,1,1,1,1,12
12151100001,1,1,1,1,12
12325186001,1,1,1,1,12
14023250001,1,1,1,1,12
14210216001,1,1,1,1,12
14210286001,1,1,1,1,12
14243152001,1,1,1,1,12
14304084001,1,1,1,1,12
14315001001,1,1,1,1,12
14506386001,1,1,1,1,12
14509037001,1,1,1,1,12
14601012001,1,1,1,1,12
14612039001,1,1,1,1,12
14612922001,1,1,1,1,12
14620088001,1,1,1,1,12
14620170001,1,1,1,1,12
14621062001,1,1,1,1,12
14721072001,1,1,1,1,12
30071047001,1,1,1,1,12
31175002001,1,1,1,1,12
32503007002,1,1,1,1,12
32503007003,1,1,1,1,12
32503007004,1,1,1,1,12
32503008003,1,1,1,1,12
32503035001,1,1,1,1,12
32503040003,1,1,1,1,12
35306002001,1,1,1,1,12
12016072001,1,1,1,1,12
12020070001,1,1,1,1,12
12021994001,1,1,1,1,12
12023263001,1,1,1,1,12
14634023001,1,1,1,1,12
31226017001,1,1,1,1,12
11050050001,1,1,1,1,12
12000092001,1,1,1,1,12
12003126001,1,1,1,1,12
12004046001,1,1,1,1,12
12004218001,1,1,1,1,12
12005015003,1,1,1,1,12
12010180001,1,1,1,1,12
12012119001,1,1,1,1,12
12012161001,1,1,1,1,12
12013048001,1,1,1,1,12
12013050001,1,1,1,1,12
12013052001,1,1,1,1,12
12013055001,1,1,1,1,12
12020138001,1,1,1,1,12
12020184001,1,1,1,1,12
12020210001,1,1,1,1,12
12020219001,1,1,1,1,12
12020224001,1,1,1,1,12
12020332001,1,1,1,1,12
12020341001,1,1,1,1,12
12020342001,1,1,1,1,12
12022027001,1,1,1,1,12
12023278001,1,1,1,1,12
12103135001,1,1,1,1,12
14304157001,1,1,1,1,12
14632007001,1,1,1,1,12
11031011002,1,1,1,1,12
11031908001,1,1,1,1,12
11031908002,1,1,1,1,12
11031915001,1,1,1,1,12
11071909001,1,1,1,1,12
11071912001,1,1,1,1,12
12000082001,1,1,1,1,12
12000136001,1,1,1,1,12
12002127001,1,1,1,1,12
12003046001,1,1,1,1,12
12003064001,1,1,1,1,12
12003100001,1,1,1,1,12
12004095001,1,1,1,1,12
12004193001,1,1,1,1,12
12005003005,1,1,1,1,12
12005015001,1,1,1,1,12
12005015004,1,1,1,1,12
12005015006,1,1,1,1,12
12006059001,1,1,1,1,12
12010194001,1,1,1,1,12
12010221001,1,1,1,1,12
12011195001,1,1,1,1,12
12011387001,1,1,1,1,12
12012012001,1,1,1,1,12
12012046001,1,1,1,1,12
12012171001,1,1,1,1,12
12012173001,1,1,1,1,12
12012929001,1,1,1,1,12
12016070001,1,1,1,1,12
12016096001,1,1,1,1,12
12020952001,1,1,1,1,12
12020979001,1,1,1,1,12
12021042001,1,1,1,1,12
12022030001,1,1,1,1,12
12022062001,1,1,1,1,12
12022224001,1,1,1,1,12
12032035001,1,1,1,1,12
12032043007,1,1,1,1,12
12034167001,1,1,1,1,12
12034999001,1,1,1,1,12
12102092001,1,1,1,1,12
12102123001,1,1,1,1,12
12104027001,1,1,1,1,12
12104040001,1,1,1,1,12
12106034001,1,1,1,1,12
12106109002,1,1,1,1,12
12151103001,1,1,1,1,12
12302047001,1,1,1,1,12
12320188001,1,1,1,1,12
14312012001,1,1,1,1,12
14522044001,1,1,1,1,12
14615025001,1,1,1,1,12
14615047001,1,1,1,1,12
14615076001,1,1,1,1,12
14616037001,1,1,1,1,12
14631042001,1,1,1,1,12
14631054001,1,1,1,1,12
14632094001,1,1,1,1,12
14633032001,1,1,1,1,12
14633107001,1,1,1,1,12
14634032001,1,1,1,1,12
14741050001,1,1,1,1,12
14832044001,1,1,1,1,12
32470079001,1,1,1,1,12
32514005001,1,1,1,1,12
10023999001,1,1,1,1,11
31504001001,1,4,1,1,10
32600042001,1,1,1,1,10
14508924001,1,1,1,1,10
30071044001,1,1,1,1,10
65031070001,1,1,1,1,10
14243131001,1,1,1,1,10
14244024001,1,1,1,1,10
14403105001,1,1,1,1,10
32524032001,1,1,1,1,10
65011150001,1,1,1,1,10
14111048001,1,1,1,1,10
30071053001,1,1,1,1,10
14242210001,1,2,1,1,10
30061026001,1,1,1,1,10
11103331001,1,1,1,1,10
14203066001,1,1,1,1,10
14304014001,1,1,1,1,10
30073022001,1,1,1,1,10
12344036001,1,1,1,1,10
14603013001,1,1,1,1,10
14632019001,1,1,1,1,10
11074045002,1,1,1,1,10
12020929001,1,1,1,1,10
12023225001,1,1,1,1,10
12102114001,1,1,1,1,10
12102998001,1,1,1,1,10
12102999001,1,1,1,1,10
14222121001,1,1,1,1,10
14603001001,1,1,1,1,10
14603116001,1,1,1,1,10
14721916001,1,1,1,1,10
14850048001,1,1,1,1,9
14850061001,1,1,1,1,9
11101002001,1,1,1,1,9
11100111001,1,1,1,1,9
32421010001,1,2,1,1,9
12001015001,1,1,1,1,9
12001110001,1,1,1,1,9
12002002001,1,1,1,1,9
12002075001,1,1,1,1,9
12002096001,1,1,1,1,9
12003051001,1,1,1,1,9
12011123001,1,1,1,1,9
12011274001,1,1,1,1,9
14615059001,1,1,1,1,9
12011024001,1,1,1,1,9
12000044001,1,1,1,1,9
31271016001,1,3,1,1,8
14244077001,1,2,1,1,8
11103130001,1,2,1,1,8
11103361001,1,2,1,1,8
12230999001,1,1,1,1,8
31270006001,1,1,1,1,8
11103212001,1,1,1,1,8
11103312001,1,1,1,1,8
12130005001,1,1,1,1,8
14501930001,1,1,1,1,8
14506031001,1,1,1,1,8
10023043001,1,1,1,1,8
11103296001,1,1,1,1,8
14620168001,1,1,1,1,8
31260001001,1,1,1,1,8
31856016002,1,1,1,1,8
10023087001,1,2,1,1,8
