order_id,item_id,item_quantity,order_arrival
3595,47,2,2802
3595,245,2,2802
3595,213,2,2802
3595,124,2,2802
3595,114,1,2802
3595,2,1,2802
3595,71,3,2802
3595,341,3,2802
3595,1,1,2802
3595,12,1,2802
3595,41,2,2802
3596,33,2,2803
3596,97,3,2803
3596,159,2,2803
3597,34,3,2804
3597,46,2,2804
3597,54,3,2804
3598,118,2,2805
3599,274,1,2806
3600,92,2,2807
3601,315,3,2808
3601,422,3,2808
3602,291,2,2809
3602,245,1,2809
3602,359,3,2809
3603,19,3,2810
3603,493,2,2810
3603,234,3,2810
3604,49,2,2811
3605,145,3,2812
3606,16,2,2813
3606,134,3,2813
3606,14,2,2813
3607,43,3,2814
3607,34,2,2814
3608,19,2,2815
3608,46,3,2815
3608,24,1,2815
3608,112,2,2815
3608,323,1,2815
3608,30,3,2815
3609,154,1,2816
3609,135,1,2816
3610,165,1,2817
3610,106,3,2817
3610,21,3,2817
3611,176,1,2818
3612,3,3,2819
3612,5,2,2819
3612,193,2,2819
3612,155,3,2819
3612,149,3,2819
3612,189,3,2819
3612,7,3,2819
3613,396,2,2820
3613,258,1,2820
3614,2,3,2821
3614,22,1,2821
3614,97,3,2821
3614,23,2,2821
3615,47,3,2822
3616,255,1,2823
3616,32,3,2823
3616,171,1,2823
3616,28,1,2823
3617,2,2,2824
3618,164,2,2825
3618,497,1,2825
3618,447,1,2825
3618,107,2,2825
3618,6,2,2825
3619,10,3,2826
3620,250,2,2827
3620,148,3,2827
3621,26,1,2828
3621,39,3,2828
3622,33,1,2829
3622,16,1,2829
3622,7,1,2829
3622,0,1,2829
3623,177,2,2830
3623,243,3,2830
3623,271,3,2830
3623,496,1,2830
3624,7,3,2831
3625,23,3,2832
3626,74,1,2833
3626,162,2,2833
3626,248,3,2833
3627,202,3,2834
3628,12,2,2835
3628,401,3,2835
3628,455,2,2835
3629,12,3,2836
3629,8,1,2836
3630,449,3,2837
3630,353,3,2837
3630,231,2,2837
3630,31,1,2837
3630,10,3,2837
3631,283,3,2838
3632,238,3,2839
3632,214,1,2839
3633,28,3,2840
3633,0,1,2840
3634,422,2,2841
3634,403,2,2841
3634,21,1,2841
3634,452,3,2841
3635,270,1,2842
3635,462,1,2842
3635,350,1,2842
3635,56,2,2842
3636,40,1,2843
3636,4,2,2843
3636,42,2,2843
3637,31,3,2844
3637,29,1,2844
3637,115,3,2844
3637,226,1,2844
3638,141,3,2845
3638,33,3,2845
3638,86,3,2845
3638,167,2,2845
3638,19,1,2845
3638,13,2,2845
3638,410,2,2845
3638,175,1,2845
3638,17,1,2845
3639,436,1,2846
3640,184,3,2847
3640,1,2,2847
3640,129,3,2847
3641,78,2,2848
3641,2,2,2848
3642,5,1,2849
3642,0,2,2849
3642,260,3,2849
3642,83,3,2849
3642,125,3,2849
3643,51,1,2850
3644,140,2,2851
3644,472,1,2851
3645,125,1,2852
3646,165,2,2853
3646,23,1,2853
3647,486,3,2854
3647,38,1,2854
3647,268,1,2854
3647,106,2,2854
3648,105,1,2855
3649,10,1,2856
3649,206,2,2856
3650,35,3,2857
3650,458,3,2857
3651,53,1,2858
3651,316,3,2858
3651,110,1,2858
3651,26,2,2858
3651,24,1,2858
3652,14,1,2859
3652,1,1,2859
3652,21,3,2859
3652,38,2,2859
3652,80,2,2859
3652,4,3,2859
3652,176,1,2859
3652,301,1,2859
3652,71,2,2859
3652,269,3,2859
3652,127,1,2859
3652,106,3,2859
3652,410,3,2859
3652,403,1,2859
3652,110,1,2859
3652,104,3,2859
3653,20,1,2860
3653,77,1,2860
3653,310,1,2860
3653,484,2,2860
3654,466,2,2861
3654,19,2,2861
3654,63,3,2861
3654,349,2,2861
3654,1,1,2861
3654,37,3,2861
3655,159,3,2862
3656,32,1,2863
3656,2,2,2863
3656,422,1,2863
3656,310,1,2863
3656,102,2,2863
3657,18,1,2864
3657,410,1,2864
3657,94,3,2864
3657,259,2,2864
3657,127,3,2864
3657,11,1,2864
3657,359,3,2864
3657,37,3,2864
3657,340,3,2864
3657,40,1,2864
3657,15,1,2864
3657,312,2,2864
3657,214,1,2864
3658,327,1,2865
3658,349,3,2865
3658,107,1,2865
3658,18,3,2865
3659,81,3,2866
3660,488,1,2867
3660,172,2,2867
3661,423,3,2868
3661,195,3,2868
3661,285,2,2868
3661,228,1,2868
3661,105,3,2868
3661,9,1,2868
3661,141,1,2868
3662,104,3,2869
3663,24,2,2870
3663,17,2,2870
3663,32,2,2870
3663,30,3,2870
3664,1,1,2871
3664,110,2,2871
3664,27,3,2871
3664,224,1,2871
3664,32,3,2871
3664,67,3,2871
3665,6,2,2872
3666,15,2,2873
3666,24,1,2873
3666,9,3,2873
3667,13,1,2874
3667,35,3,2874
3667,323,1,2874
3668,7,1,2875
3668,21,1,2875
3668,244,3,2875
3669,223,3,2876
3670,162,3,2877
3670,82,3,2877
3670,447,1,2877
3670,34,1,2877
3670,62,3,2877
3671,33,3,2878
3672,13,3,2879
3672,21,1,2879
3673,29,3,2880
3674,341,2,2881
3674,296,3,2881
3674,42,1,2881
3675,44,3,2882
3675,4,2,2882
3675,120,1,2882
3675,144,1,2882
3676,70,1,2883
3677,91,3,2884
3678,3,3,2885
3678,6,1,2885
3679,82,2,2886
3679,333,3,2886
3679,496,2,2886
3679,69,1,2886
3679,186,2,2886
3680,23,2,2887
3680,115,2,2887
3681,5,2,2888
3681,61,3,2888
3682,0,2,2889
3682,20,3,2889
3682,172,1,2889
3683,34,1,2890
3683,115,3,2890
3684,352,1,2891
3684,142,2,2891
3684,79,1,2891
3685,320,1,2892
3686,264,3,2893
3687,51,2,2894
3688,46,3,2895
3688,104,3,2895
3689,11,1,2896
3689,0,2,2896
3689,332,3,2896
3689,162,1,2896
3689,45,3,2896
3689,20,3,2896
3689,2,1,2896
3689,22,3,2896
3689,42,1,2896
3689,81,3,2896
3689,76,3,2896
3689,391,1,2896
3689,438,2,2896
3689,47,2,2896
3689,370,3,2896
3689,360,1,2896
3690,27,3,2897
3691,0,1,2898
3691,107,2,2898
3691,467,2,2898
3691,21,1,2898
3691,22,2,2898
3691,83,1,2898
3691,275,2,2898
3691,154,3,2898
3691,10,2,2898
3691,11,1,2898
3692,296,1,2899
3692,211,2,2899
3692,245,3,2899
3692,44,1,2899
3692,68,1,2899
3693,16,2,2900
3694,36,2,2901
3694,12,1,2901
3694,0,2,2901
3695,6,2,2902
3695,92,3,2902
3695,498,2,2902
3696,79,1,2903
3696,348,1,2903
3696,455,2,2903
3697,151,1,2904
3698,266,1,2905
3699,16,1,2906
3699,47,3,2906
3699,30,3,2906
3700,32,3,2907
3700,151,3,2907
3701,127,1,2908
3701,120,3,2908
3701,391,3,2908
3701,184,1,2908
3701,399,1,2908
3702,102,1,2909
3702,137,2,2909
3702,462,2,2909
3702,185,2,2909
3703,59,2,2910
3704,0,3,2911
3704,185,1,2911
3704,280,1,2911
3704,21,1,2911
3704,214,1,2911
3704,263,2,2911
3704,159,1,2911
3705,316,1,2912
3705,286,3,2912
3706,0,3,2913
3706,16,1,2913
3706,117,2,2913
3706,143,3,2913
3706,10,1,2913
3706,187,3,2913
3706,6,1,2913
3706,74,2,2913
3706,157,3,2913
3707,40,3,2914
3707,0,1,2914
3707,65,3,2914
3707,79,3,2914
3707,20,2,2914
3707,15,2,2914
3707,10,2,2914
3707,37,2,2914
3708,225,3,2915
3709,78,1,2916
3710,168,1,2917
3710,100,2,2917
3710,34,1,2917
3710,25,2,2917
3711,0,3,2918
3711,345,1,2918
3712,296,3,2919
3713,93,3,2920
3713,5,2,2920
3713,162,1,2920
3714,12,1,2921
3714,60,2,2921
3714,119,2,2921
3714,33,2,2921
3714,35,3,2921
3714,188,2,2921
3714,43,3,2921
3714,445,2,2921
3714,41,3,2921
3715,51,3,2922
3715,146,3,2922
3715,113,1,2922
3716,71,2,2923
3717,48,3,2924
3718,51,3,2925
3719,118,3,2926
3719,283,2,2926
3719,4,1,2926
3719,45,1,2926
3720,4,3,2927
3720,15,3,2927
3720,50,2,2927
3720,465,2,2927
3720,26,2,2927
3721,88,3,2928
3721,32,1,2928
3721,172,3,2928
3722,62,3,2929
3723,72,2,2930
3723,22,2,2930
3724,26,3,2931
3725,42,3,2932
3725,97,2,2932
3726,30,2,2933
3726,348,1,2933
3726,391,3,2933
3726,159,1,2933
3726,47,1,2933
3726,91,2,2933
3727,144,1,2934
3728,10,1,2935
3728,74,1,2935
3728,280,3,2935
3728,455,1,2935
3729,80,2,2936
3729,11,1,2936
3730,48,3,2937
3730,10,2,2937
3730,39,2,2937
3730,12,1,2937
3730,25,3,2937
3731,242,1,2938
3731,0,2,2938
3731,82,2,2938
3731,9,1,2938
3731,190,2,2938
3731,367,2,2938
3732,42,2,2939
3733,97,3,2940
3734,62,2,2941
3735,62,1,2942
3735,93,2,2942
3735,288,1,2942
3735,3,1,2942
3735,75,1,2942
3736,23,3,2943
3736,8,2,2943
3737,2,3,2944
3737,50,2,2944
3737,15,2,2944
3737,145,3,2944
3737,102,3,2944
3737,5,1,2944
3738,349,2,2945
3739,39,3,2946
3740,9,2,2947
3741,2,2,2948
3742,5,2,2949
3742,111,2,2949
3742,65,2,2949
3742,4,1,2949
3742,50,2,2949
3742,35,1,2949
3743,13,2,2950
3743,355,1,2950
3743,27,3,2950
3743,2,1,2950
3743,11,3,2950
3743,184,2,2950
3743,193,2,2950
3744,379,1,2951
3744,304,2,2951
3744,193,2,2951
3744,314,1,2951
3744,33,2,2951
3744,294,1,2951
3744,498,2,2951
3745,137,3,2952
3745,420,2,2952
3745,156,2,2952
3745,332,3,2952
3745,53,1,2952
3745,10,1,2952
3746,2,2,2953
3746,110,2,2953
3746,5,3,2953
3746,180,3,2953
3746,25,2,2953
3747,15,3,2954
3747,3,2,2954
3748,6,3,2955
3749,12,3,2956
3750,37,2,2957
3750,46,2,2957
3751,40,3,2958
3751,30,3,2958
3751,21,2,2958
3752,61,1,2959
3752,175,1,2959
3752,122,3,2959
3752,351,2,2959
3752,148,2,2959
3752,71,1,2959
3753,13,2,2960
3754,16,3,2961
3754,0,2,2961
3754,2,2,2961
3754,449,3,2961
3754,203,1,2961
3755,117,2,2962
3755,155,2,2962
3755,297,1,2962
3755,469,1,2962
3755,54,3,2962
3756,48,1,2963
3756,16,3,2963
3757,368,1,2964
3757,143,2,2964
3757,465,2,2964
3757,160,3,2964
3758,52,3,2965
3758,18,2,2965
3759,1,2,2966
3759,104,3,2966
3759,49,1,2966
3759,22,1,2966
3760,473,3,2967
3760,131,2,2967
3760,84,1,2967
3760,8,2,2967
3760,176,1,2967
3760,18,1,2967
3760,367,1,2967
3760,497,3,2967
3760,23,2,2967
3760,116,1,2967
3761,36,3,2968
3761,109,2,2968
3761,437,2,2968
3761,286,3,2968
3761,200,1,2968
3761,106,1,2968
3761,84,2,2968
3762,25,2,2969
3762,277,1,2969
3762,65,2,2969
3762,4,2,2969
3762,91,3,2969
3763,6,1,2970
3763,24,2,2970
3764,16,3,2971
3764,79,2,2971
3764,403,2,2971
3765,168,2,2972
3766,59,1,2973
3767,21,1,2974
3768,248,3,2975
3769,41,1,2976
3769,16,2,2976
3769,37,2,2976
3769,9,1,2976
3769,206,3,2976
3769,10,1,2976
3769,254,2,2976
3769,6,3,2976
3769,23,1,2976
3769,7,1,2976
3769,160,3,2976
3770,183,2,2977
3770,42,1,2977
3770,151,2,2977
3771,184,3,2978
3772,157,3,2979
3773,39,3,2980
3773,53,3,2980
3773,279,2,2980
3773,211,3,2980
3773,244,2,2980
3773,51,2,2980
3774,30,2,2981
3775,48,2,2982
3775,273,3,2982
3775,61,1,2982
3775,84,1,2982
3775,105,1,2982
3775,68,2,2982
3776,81,3,2983
3777,37,3,2984
3778,116,1,2985
3778,5,2,2985
3779,47,2,2986
3779,148,1,2986
3779,46,3,2986
3779,356,2,2986
3779,19,3,2986
3780,12,2,2987
3780,13,1,2987
3780,156,1,2987
3781,85,3,2988
3781,9,3,2988
3781,140,1,2988
3781,352,1,2988
3782,280,1,2989
3782,201,1,2989
3782,57,1,2989
3783,278,3,2990
3783,423,2,2990
3783,86,1,2990
3783,166,1,2990
3783,8,1,2990
3784,7,2,2991
3784,51,3,2991
3784,71,2,2991
3784,28,3,2991
3784,49,2,2991
3784,0,3,2991
3784,31,1,2991
3784,90,2,2991
3785,29,3,2992
3786,8,3,2993
3787,359,3,2994
3787,30,1,2994
3787,143,1,2994
3787,69,2,2994
3787,117,3,2994
3787,170,2,2994
3787,469,2,2994
3787,46,3,2994
3787,184,2,2994
3788,123,3,2995
3788,50,1,2995
3788,490,2,2995
3788,177,3,2995
3789,64,2,2996
3789,74,1,2996
3790,312,1,2997
3790,142,1,2997
3790,465,2,2997
3790,131,2,2997
3790,83,2,2997
3790,349,1,2997
3790,224,1,2997
3790,310,1,2997
3791,41,3,2998
3792,87,2,2999
3793,46,2,3000
3793,6,1,3000
3793,0,3,3000
3793,13,1,3000
3793,148,2,3000
3794,13,3,3001
3794,264,3,3001
3794,466,3,3001
3795,473,1,3002
3795,40,1,3002
3796,152,3,3003
3796,201,3,3003
3796,147,3,3003
3796,445,1,3003
3796,93,2,3003
3796,367,1,3003
3796,109,1,3003
3796,231,2,3003
3797,79,1,3004
3797,25,2,3004
3797,271,2,3004
3797,437,3,3004
3797,417,3,3004
3798,4,3,3005
3798,445,1,3005
3798,157,1,3005
3798,388,1,3005
3798,312,3,3005
3798,204,1,3005
3799,206,1,3006
3799,1,1,3006
3799,13,3,3006
3799,106,1,3006
3800,83,3,3007
3801,21,2,3008
3801,6,2,3008
3801,178,3,3008
3801,486,2,3008
3801,127,3,3008
3801,389,1,3008
3802,5,2,3009
3803,206,3,3010
3803,112,2,3010
3803,6,2,3010
3803,2,3,3010
3804,88,1,3011
3804,104,3,3011
3805,10,3,3012
3805,130,2,3012
3805,348,1,3012
3805,446,2,3012
3805,194,3,3012
3805,26,1,3012
3806,12,2,3013
3806,254,2,3013
3806,130,2,3013
3806,0,1,3013
3806,52,2,3013
3806,169,3,3013
3806,350,2,3013
3806,184,1,3013
3806,4,2,3013
3806,323,1,3013
3807,80,3,3014
3807,114,1,3014
3807,399,1,3014
3808,5,3,3015
3809,3,3,3016
3810,178,2,3017
3810,229,2,3017
3810,2,3,3017
3810,197,1,3017
3810,147,1,3017
3810,285,3,3017
3811,15,2,3018
3811,139,3,3018
3811,450,2,3018
3811,109,3,3018
3811,48,1,3018
3811,36,3,3018
3811,244,3,3018
3811,125,3,3018
3812,391,3,3019
3812,270,3,3019
3812,466,1,3019
3813,237,2,3020
3814,140,2,3021
3814,178,2,3021
3815,30,2,3022
3815,6,3,3022
3816,157,1,3023
3816,83,3,3023
3816,39,2,3023
3817,27,2,3024
3818,5,1,3025
3818,38,2,3025
3818,102,3,3025
3819,345,1,3026
3819,255,1,3026
3819,131,2,3026
3819,38,1,3026
3820,26,3,3027
3821,21,3,3028
3821,49,3,3028
3821,12,2,3028
3821,39,2,3028
3822,447,1,3029
3823,52,1,3030
3823,0,2,3030
3823,11,3,3030
3824,19,3,3031
3825,40,2,3032
3825,20,1,3032
3825,101,2,3032
3825,114,2,3032
3825,447,3,3032
3825,11,2,3032
3825,171,3,3032
3825,69,1,3032
3825,270,1,3032
3825,367,3,3032
3825,349,1,3032
3825,370,3,3032
3825,258,2,3032
3825,27,3,3032
3826,159,2,3033
3826,225,3,3033
3827,17,1,3034
3827,0,3,3034
3827,396,1,3034
3827,274,3,3034
3827,348,2,3034
3828,280,3,3035
3828,114,3,3035
3828,2,1,3035
3828,1,3,3035
3828,38,2,3035
3828,256,1,3035
3828,396,3,3035
3828,140,1,3035
3829,25,2,3036
3830,47,3,3037
3830,186,1,3037
3830,396,2,3037
3831,18,1,3038
3831,35,1,3038
3832,187,1,3039
3833,180,2,3040
3834,4,1,3041
3834,0,3,3041
3835,294,2,3042
3835,14,2,3042
3835,1,1,3042
3835,10,2,3042
3835,181,3,3042
3835,39,1,3042
3836,8,3,3043
3836,30,3,3043
3836,19,3,3043
3836,155,3,3043
3837,37,1,3044
3837,174,1,3044
3837,2,2,3044
3837,27,1,3044
3837,0,3,3044
3837,122,3,3044
3837,8,3,3044
3838,105,3,3045
3838,190,2,3045
3838,197,3,3045
3839,1,1,3046
3839,39,3,3046
3840,159,2,3047
3841,50,3,3048
3841,425,1,3048
3841,100,1,3048
3841,22,2,3048
3842,214,1,3049
3843,46,1,3050
3843,24,1,3050
3844,144,3,3051
3844,177,2,3051
3844,121,3,3051
3844,106,3,3051
3845,8,2,3052
3845,125,1,3052
3846,6,1,3053
3846,30,2,3053
3846,17,2,3053
3846,20,2,3053
3846,29,3,3053
3846,156,3,3053
3846,16,1,3053
3846,23,3,3053
3846,4,3,3053
3846,25,2,3053
3846,389,2,3053
3846,102,1,3053
3846,263,2,3053
3846,163,1,3053
3847,446,3,3054
3847,447,1,3054
3848,174,1,3055
3848,18,3,3055
3849,11,3,3056
3850,134,1,3057
3850,245,2,3057
3851,31,3,3058
3852,21,1,3059
3853,11,2,3060
3853,1,1,3060
3853,104,1,3060
3854,0,3,3061
3854,205,3,3061
3855,34,2,3062
3855,39,2,3062
3855,143,1,3062
3855,63,1,3062
3855,158,1,3062
3856,157,1,3063
3857,15,2,3064
3857,56,3,3064
3857,60,1,3064
3857,199,3,3064
3857,318,2,3064
3857,174,1,3064
3857,42,3,3064
3857,156,2,3064
3857,16,1,3064
3857,96,1,3064
3857,202,1,3064
3858,154,2,3065
3858,151,2,3065
3859,0,3,3066
3859,2,1,3066
3860,5,2,3067
3861,1,2,3068
3861,68,1,3068
3861,21,2,3068
3862,45,1,3069
3862,1,1,3069
3862,25,1,3069
3862,124,1,3069
3862,22,1,3069
3862,407,2,3069
3862,162,2,3069
3862,2,2,3069
3862,50,2,3069
3862,223,1,3069
3862,106,2,3069
3862,379,3,3069
3862,417,1,3069
3862,36,1,3069
3863,185,3,3070
3863,14,2,3070
3863,16,3,3070
3863,13,3,3070
3863,322,1,3070
3864,267,2,3071
3864,85,3,3071
3865,4,3,3072
3865,2,3,3072
3866,26,1,3073
3866,41,3,3073
3866,5,3,3073
3866,86,2,3073
3867,0,2,3074
3867,2,1,3074
3867,43,1,3074
3867,21,3,3074
3867,125,3,3074
3867,282,2,3074
3867,42,3,3074
3867,315,2,3074
3867,5,2,3074
3867,114,2,3074
3867,60,2,3074
3867,190,3,3074
3868,48,2,3075
3868,74,3,3075
3868,359,2,3075
3869,280,1,3076
3870,493,1,3077
3871,4,3,3078
3872,2,2,3079
3872,40,1,3079
3872,3,1,3079
3872,34,2,3079
3872,43,3,3079
3873,190,3,3080
3873,403,3,3080
3873,454,2,3080
3874,45,1,3081
3874,17,2,3081
3874,33,3,3081
3874,22,1,3081
3874,44,2,3081
3875,3,2,3082
3876,35,3,3083
3876,177,1,3083
3877,82,3,3084
3877,27,1,3084
3877,388,2,3084
3878,5,2,3085
3878,87,3,3085
3878,63,3,3085
3878,96,3,3085
3879,222,3,3086
3879,74,2,3086
3880,18,2,3087
3881,283,3,3088
3882,106,2,3089
3882,5,2,3089
3883,49,3,3090
3883,29,3,3090
3883,186,1,3090
3883,188,1,3090
3883,18,3,3090
3883,97,2,3090
3883,143,3,3090
3884,43,3,3091
3884,478,2,3091
3884,72,2,3091
3885,113,3,3092
3885,454,2,3092
3885,243,3,3092
3885,92,1,3092
3886,5,1,3093
3886,49,3,3093
3886,44,1,3093
3886,9,3,3093
3886,22,1,3093
3886,107,1,3093
3886,1,2,3093
3887,2,3,3094
3887,22,3,3094
3888,13,3,3095
3888,131,3,3095
3888,214,2,3095
3888,260,1,3095
3889,5,3,3096
3889,162,1,3096
3889,35,3,3096
3890,23,3,3097
3890,7,3,3097
3890,158,2,3097
3890,367,2,3097
3891,21,1,3098
3892,124,3,3099
3892,31,1,3099
3893,68,1,3100
3893,163,1,3100
3893,81,3,3100
3894,145,2,3101
3894,152,2,3101
3895,56,2,3102
3895,145,3,3102
3895,171,2,3102
3895,13,2,3102
3896,151,1,3103
3897,32,1,3104
3897,25,2,3104
3897,2,3,3104
3897,1,2,3104
3897,7,1,3104
3897,0,1,3104
3897,29,1,3104
3897,27,3,3104
3897,44,2,3104
3897,20,1,3104
3897,9,2,3104
3897,5,2,3104
3897,19,1,3104
3897,46,3,3104
3897,14,3,3104
3897,40,2,3104
3898,335,3,3105
3898,222,1,3105
3898,267,1,3105
3898,71,2,3105
3898,373,3,3105
3898,190,1,3105
3898,54,1,3105
3898,3,3,3105
3898,60,2,3105
3898,109,3,3105
3898,282,2,3105
3899,33,1,3106
3899,13,1,3106
3900,12,3,3107
3900,110,3,3107
3900,196,3,3107
3900,3,3,3107
3900,250,2,3107
3901,482,3,3108
3901,40,3,3108
3901,2,3,3108
3902,72,2,3109
3903,249,2,3110
3903,41,1,3110
3904,157,1,3111
3904,314,2,3111
3904,54,2,3111
3904,356,3,3111
3905,25,3,3112
3906,59,1,3113
3906,9,2,3113
3906,49,3,3113
3907,18,2,3114
3907,240,1,3114
3908,349,2,3115
3908,240,3,3115
3908,97,2,3115
3909,0,3,3116
3909,78,1,3116
3909,18,3,3116
3909,195,1,3116
3909,202,1,3116
3909,438,3,3116
3909,197,3,3116
3909,2,2,3116
3909,44,1,3116
3909,299,1,3116
3910,22,1,3117
3911,40,3,3118
3911,172,3,3118
3912,26,1,3119
3912,37,3,3119
3912,66,3,3119
3912,228,2,3119
3913,33,1,3120
3914,12,2,3121
3914,228,2,3121
3914,300,2,3121
3915,47,2,3122
3916,247,1,3123
3916,174,1,3123
3916,12,1,3123
3917,163,1,3124
3917,333,1,3124
3917,367,2,3124
3917,7,1,3124
3917,146,3,3124
3917,248,1,3124
3917,38,1,3124
3917,47,1,3124
3918,300,3,3125
3918,1,2,3125
3918,14,1,3125
3918,111,3,3125
3918,43,2,3125
3918,3,1,3125
3918,151,3,3125
3919,277,2,3126
3919,128,2,3126
3920,25,3,3127
3921,294,2,3128
3921,7,2,3128
3921,6,1,3128
3921,103,1,3128
3921,86,1,3128
3921,74,1,3128
3922,129,2,3129
3923,33,1,3130
3924,236,2,3131
3925,215,3,3132
3925,142,2,3132
3925,114,2,3132
3925,15,2,3132
3926,7,1,3133
3926,25,1,3133
3927,60,2,3134
3927,439,1,3134
3928,18,3,3135
3929,0,1,3136
3929,437,2,3136
3929,370,3,3136
3929,154,3,3136
3930,16,2,3137
3930,490,2,3137
3930,61,3,3137
3930,44,3,3137
3930,349,3,3137
3930,114,1,3137
3930,14,3,3137
3930,2,1,3137
3930,8,1,3137
3930,30,2,3137
3930,46,2,3137
3930,93,2,3137
3930,273,3,3137
3930,1,3,3137
3930,187,3,3137
3930,153,1,3137
3931,167,1,3138
3931,40,1,3138
3931,88,3,3138
3932,10,3,3139
3932,77,2,3139
3932,143,1,3139
3933,227,3,3140
3933,312,2,3140
3934,10,3,3141
3934,154,1,3141
3934,8,2,3141
3935,46,1,3142
3936,31,3,3143
3936,6,1,3143
3937,206,1,3144
3937,447,1,3144
3938,18,3,3145
3939,85,3,3146
3939,194,3,3146
3940,49,3,3147
3940,438,1,3147
3941,112,1,3148
3941,23,1,3148
3941,344,1,3148
3941,396,1,3148
3941,306,2,3148
3942,5,3,3149
3943,0,3,3150
3943,116,2,3150
3944,48,1,3151
3945,40,1,3152
3946,23,1,3153
3946,96,2,3153
3947,24,2,3154
3947,147,1,3154
3947,204,1,3154
3948,2,3,3155
3948,71,2,3155
3948,267,2,3155
3948,13,1,3155
3948,299,3,3155
3949,472,2,3156
3949,224,3,3156
3949,279,3,3156
3949,78,1,3156
3949,39,3,3156
3949,297,1,3156
3949,148,2,3156
3950,3,1,3157
3950,23,1,3157
3950,474,3,3157
3951,6,3,3158
3951,27,2,3158
3951,110,1,3158
3951,1,3,3158
3952,270,3,3159
3953,10,1,3160
3954,69,1,3161
3954,223,3,3161
3954,52,3,3161
3954,331,1,3161
3954,186,2,3161
3954,161,3,3161
3954,271,1,3161
3954,316,1,3161
3955,28,1,3162
3955,6,2,3162
3955,21,1,3162
3955,78,1,3162
3955,75,2,3162
3955,322,3,3162
3955,232,2,3162
3955,73,2,3162
3955,160,2,3162
3955,271,1,3162
3955,403,1,3162
3955,119,1,3162
3955,445,1,3162
3955,4,3,3162
3955,107,2,3162
3955,225,1,3162
3956,430,3,3163
3956,264,2,3163
3957,8,2,3164
3957,40,1,3164
3957,5,1,3164
3958,10,1,3165
3958,11,3,3165
3958,236,1,3165
3959,31,1,3166
3959,107,3,3166
3959,1,3,3166
3959,0,2,3166
3960,23,3,3167
3961,48,2,3168
3962,69,3,3169
3962,271,3,3169
3962,130,1,3169
3963,91,2,3170
3963,179,1,3170
3964,344,1,3171
3964,76,2,3171
3964,175,1,3171
3964,265,3,3171
3964,423,2,3171
3964,195,2,3171
3964,2,2,3171
3964,92,3,3171
3964,6,1,3171
3964,110,1,3171
3964,132,1,3171
3964,193,3,3171
3965,38,1,3172
3965,137,3,3172
3965,87,1,3172
3965,314,1,3172
3965,164,1,3172
3965,7,2,3172
3966,143,3,3173
3966,183,3,3173
3966,273,2,3173
3966,484,2,3173
3967,62,1,3174
3968,51,1,3175
3968,40,3,3175
3968,117,2,3175
3968,149,2,3175
3968,74,1,3175
3969,55,1,3176
3969,49,3,3176
3970,103,1,3177
3970,0,2,3177
3970,48,2,3177
3971,23,2,3178
3971,26,2,3178
3972,38,3,3179
3972,493,3,3179
3972,99,3,3179
3972,224,3,3179
3972,204,3,3179
3973,344,2,3180
3973,455,3,3180
3974,0,3,3181
3975,124,3,3182
3975,5,2,3182
3976,11,1,3183
3976,137,3,3183
3976,28,2,3183
3977,48,2,3184
3977,22,3,3184
3977,40,3,3184
3978,2,1,3185
3978,105,2,3185
3978,29,2,3185
3979,1,2,3186
3979,18,1,3186
3980,78,1,3187
3980,180,3,3187
3981,93,1,3188
3982,185,1,3189
3982,25,2,3189
3982,6,1,3189
3983,4,2,3190
3983,2,2,3190
3984,96,3,3191
3985,21,2,3192
3986,0,1,3193
3986,7,3,3193
3986,263,3,3193
3986,20,2,3193
3986,26,3,3193
3986,21,2,3193
3986,132,3,3193
3986,113,2,3193
3986,297,1,3193
3986,278,3,3193
3986,193,3,3193
3986,68,1,3193
3987,15,3,3194
3987,172,1,3194
3987,150,3,3194
3987,399,2,3194
3987,271,1,3194
3987,373,3,3194
3987,105,2,3194
3987,26,3,3194
3987,32,3,3194
3988,97,3,3195
3988,223,1,3195
3988,9,3,3195
3988,43,3,3195
3988,72,3,3195
3988,269,2,3195
3988,106,1,3195
3989,193,3,3196
3989,158,1,3196
3990,15,3,3197
3990,25,1,3197
3990,285,3,3197
3990,50,3,3197
3991,12,1,3198
3991,49,2,3198
3991,93,2,3198
3991,20,2,3198
3992,478,3,3199
3992,333,1,3199
3992,250,3,3199
3992,194,3,3199
3993,186,2,3200
3993,404,1,3200
3994,72,2,3201
3995,26,1,3202
3995,172,2,3202
3995,89,3,3202
3995,38,2,3202
3996,0,1,3203
3996,171,1,3203
3996,75,1,3203
3996,465,3,3203
3996,284,2,3203
3997,275,2,3204
3997,422,3,3204
3997,264,3,3204
3998,12,3,3205
3998,1,2,3205
3999,19,2,3206
3999,104,2,3206
3999,8,2,3206
4000,113,3,3207
4001,54,2,3208
4001,365,3,3208
4001,482,2,3208
4001,8,1,3208
4002,79,2,3209
4002,197,3,3209
4003,155,1,3210
4003,222,2,3210
4003,34,3,3210
4003,1,3,3210
4004,33,1,3211
4005,28,1,3212
4005,12,2,3212
4005,0,1,3212
4006,314,3,3213
4006,53,2,3213
4006,92,3,3213
4007,4,2,3214
4007,310,1,3214
4008,60,3,3215
4008,2,2,3215
4009,129,1,3216
4010,9,2,3217
4011,30,1,3218
4012,59,3,3219
4012,108,3,3219
4012,143,1,3219
4013,198,1,3220
4014,39,3,3221
4014,23,3,3221
