item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,avg_affinity,max_affinity,cluster,item_initial_inventory,box_initial_inventory
14105026001,LOTTE Pepero 巧克力棒分享盒,36.0,34.0,18.0,22032.0,2.71,9.0,2.1904761904761907,3.445066142416366,1.5727475867552974,11,21,0.5238095238095238,1.6947874e-06,0.00016927348,0,7,1
14105102001,御之味蔬菜棒棒餅,52.0,36.0,19.0,35568.0,4.42,12.0,12.238095238095235,10.831632519548878,0.8850750307802585,20,21,0.9523809523809524,7.2182143e-06,0.00074480334,2,27,3
14105129001,LOTTE Pepero 白巧克力棒分享盒,36.0,34.0,18.0,22032.0,2.28,9.0,5.380952380952381,4.22550296218648,0.7852704619992573,20,21,0.9523809523809524,3.723989e-06,0.00037240167,2,11,2
14105130001,LOTTE Pepero杏仁巧克力棒分享盒,36.0,34.0,18.0,22032.0,2.29,9.0,6.809523809523809,6.381663073428935,0.937167304489564,19,21,0.9047619047619048,4.9751793e-06,0.00050782046,2,15,2
14110002001,家福葡萄派,43.0,26.0,22.0,24596.0,3.03,10.0,1.6666666666666667,2.0314980007334804,1.2188988004400882,14,21,0.6666666666666666,8.6900064e-07,0.00010156409,2,5,1
14110003001,LOTTE 黑巧克力派,46.0,25.0,23.0,26450.0,3.99,16.0,2.9047619047619047,2.860315698605944,0.9846988470610628,17,21,0.8095238095238095,1.8540294e-06,0.00018620084,2,7,1
14110006001,LOTTE 蛋黃派-香甜草莓風味,45.0,26.0,21.0,24570.0,2.62,12.0,9.238095238095235,5.299638459409614,0.573672204369082,21,21,1.0,6.042106e-06,0.0008125127,4,17,2
14110007001,雪之戀銅鑼燒(紅豆奶香風味),51.0,29.0,38.0,56202.0,5.7,12.0,0.2857142857142857,0.6998542122237651,2.449489742783178,4,21,0.1904761904761904,1.5924138e-07,3.3854696e-05,3,2,1
14110009001,奧利奧 巧心蛋糕量販包,34.0,24.0,40.0,32640.0,3.16,12.0,65.80952380952381,36.46866763155547,0.5541548627081512,21,21,1.0,1.5557982e-05,0.0012695511,4,113,10
14110010001,家福杏仁派,43.0,26.0,22.0,24596.0,2.61,10.0,1.8571428571428572,2.3761857047380284,1.2794846102435538,15,21,0.7142857142857143,1.1192371e-06,0.00013541878,2,5,1
14110011001,達人巧克力派,44.0,26.0,24.0,27456.0,2.7,8.0,1.761904761904762,1.8232561637215856,1.034821065896035,14,21,0.6666666666666666,8.75825e-07,0.000118491436,2,5,1
14110015001,樂天蛋黃派,46.0,25.0,21.0,24150.0,2.78,12.0,47.0,31.48847105725855,0.6699674693033734,21,21,1.0,2.360655e-05,0.001845081,4,88,8
14110019001,家福奶油派,43.0,26.0,22.0,24596.0,3.07,10.0,2.5714285714285716,3.7868372099182936,1.4726589149682252,16,21,0.7619047619047619,1.7744101e-06,0.00016927348,2,8,1
14110024001,好麗友蛋黃派,44.0,25.0,30.0,33000.0,3.55,8.0,3.142857142857143,2.396142023887452,0.7624088257823712,18,21,0.8571428571428571,2.0678683e-06,0.00015234613,2,7,1
14110028001,好麗友巧克力派,41.0,25.0,24.0,24600.0,3.98,8.0,1.1428571428571428,1.9342948582466577,1.692508000965825,8,21,0.3809523809523809,5.186707e-07,6.770939e-05,0,4,1
14110029001,樂天黑巧克力派,42.0,25.0,23.0,24150.0,3.74,8.0,10.761904761904765,5.528323278955744,0.513693756009162,21,21,1.0,6.763245e-06,0.00066016655,2,18,3
14110051001,盛香珍葡萄派,39.0,28.0,27.0,29484.0,2.59,10.0,1.6666666666666667,2.123190172343614,1.2739141034061687,16,21,0.7619047619047619,1.3831266e-06,0.00015234613,2,5,1
14110053001,盛香珍酥餅總匯量販盒,40.0,35.0,27.0,37800.0,3.61,10.0,3.0952380952380953,5.281637209235155,1.7063750983682808,12,21,0.5714285714285714,1.18976e-06,0.000118491436,0,10,1
14110054001,樂天巧克力派-6入,47.0,25.0,23.0,27025.0,3.95,16.0,18.666666666666668,8.385550686595385,0.4492259296390384,21,21,1.0,1.1247061e-05,0.00089714944,4,30,2
14110056001,野川經典蛋黃派,42.0,32.0,26.0,34944.0,2.25,5.0,4.523809523809524,5.188072838081847,1.1468371536812505,18,21,0.8571428571428571,2.145216e-06,0.0002877649,2,12,3
14110067001,義美蔓越葡萄千層派,61.0,24.0,23.0,33672.0,4.37,12.0,0.238095238095238,0.4259177099999599,1.7888543819998317,5,21,0.238095238095238,2.8663433e-07,5.0782044e-05,3,1,1
14110074001,台灣鄉親牛奶牛舌餅,20.0,7.0,1.0,140.0,0.11,1.0,0.1904761904761904,0.6632565846278151,3.48209706929603,2,21,0.0952380952380952,5.9146743e-08,1.6927348e-05,1,2,2
14110078001,法國好媽媽檸檬塔,29.0,20.0,20.0,11600.0,2.05,12.0,0.7142857142857143,0.8247860988423226,1.1547005383792517,11,21,0.5238095238095238,5.9146663e-07,6.770939e-05,0,2,1
14110081001,盛香珍蝴蝶派,35.0,35.0,26.0,31850.0,3.28,12.0,11.285714285714286,7.96505975311851,0.7057647882510072,20,21,0.9523809523809524,5.8055157e-06,0.0004231837,2,22,2
14110084001,77蜜蘭諾楓糖葡萄鬆塔,74.0,29.0,24.0,51504.0,8.0,15.0,14.285714285714286,7.759128922285868,0.5431390245600107,21,21,1.0,1.058506e-05,0.0010156409,4,25,2
14110086001,77蜜蘭諾-醇黑千層,74.0,29.0,24.0,51504.0,8.0,15.0,7.523809523809524,4.425241963995788,0.5881650711639971,21,21,1.0,5.309586e-06,0.0004908931,2,14,1
14110106001,Custard Cake-蛋黃派(卡士達口味蛋糕),50.0,33.0,20.0,33000.0,5.89,10.0,35.142857142857146,37.31881398907286,1.0619174712337804,13,21,0.6190476190476191,8.492163e-06,0.00089714944,2,83,9
14110145001,家樂福雙餡麻糬-紅豆奶香風味,41.0,20.0,15.0,12300.0,3.5,12.0,0.9047619047619048,0.920908552657796,1.017846295042827,13,21,0.6190476190476191,8.007543e-07,0.000118491436,0,3,1
14110146001,家樂福雙餡麻糬-花生奶香風味,41.0,20.0,15.0,12300.0,3.45,12.0,1.3333333333333333,1.6426846010152705,1.2320134507614529,13,21,0.6190476190476191,6.6426236e-07,0.000118491436,0,4,1
14110154001,盛香珍法式奶油千層酥,35.0,30.0,25.0,26250.0,2.276,10.0,11.095238095238097,17.85631744124074,1.6093676663779208,9,21,0.4285714285714285,2.5319478e-06,0.000389329,0,34,4
14110163001,小林煎餅千層派,35.0,35.0,26.0,31850.0,3.71,12.0,2.3333333333333335,2.3970881806958513,1.0273235060125077,16,21,0.7619047619047619,1.3217023e-06,0.00016927348,2,6,1
14110179001,奧利奧紅絲絨蛋糕餅乾量販包,44.0,33.0,16.0,23232.0,5.98,12.0,0.1904761904761904,0.5870870479018072,3.082207001484488,2,21,0.0952380952380952,7.962064e-08,1.6927348e-05,3,1,1
14110270001,樂天海派箱,33.0,13.0,26.0,11154.0,1.2,1.0,0.3809523809523809,1.1328930717495542,2.97384431334258,3,21,0.1428571428571428,2.9573375e-08,1.6927348e-05,3,2,2
14110271001,樂天派好運箱,29.0,17.0,21.0,10353.0,1.1,1.0,0.0952380952380952,0.2935435239509036,3.082207001484488,2,21,0.0952380952380952,4.3222624e-08,1.6927348e-05,3,1,1
14111001001,家福沙琪瑪,43.0,36.0,28.0,43344.0,7.61,6.0,15.476190476190476,12.845673897016097,0.8300281594995016,21,21,1.0,7.0339474e-06,0.00066016655,2,32,6
14111002001,正福堂香港桃酥,37.0,26.0,17.0,16354.0,2.37,6.0,5.333333333333333,3.846251525011175,0.7211721609395955,20,21,0.9523809523809524,4.1903404e-06,0.00027083757,2,11,2
14111004001,新東陽鳳梨酥,41.0,21.0,15.0,12915.0,3.59,12.0,3.8095238095238098,4.52105179101635,1.186776095141792,16,21,0.7619047619047619,1.5901423e-06,0.00013541878,2,10,1
14111005001,原味巡禮雞蛋沙琪瑪,38.0,28.0,25.0,26600.0,3.92,12.0,2.047619047619047,2.359906989212165,1.1525127156617552,13,21,0.6190476190476191,1.1374367e-06,0.00013541878,0,6,1
14111006001,原味巡禮黑糖沙琪瑪,38.0,28.0,26.0,27664.0,3.92,12.0,2.238095238095238,2.0448486241508466,0.9136557682376124,17,21,0.8095238095238095,1.5787685e-06,0.00015234613,2,5,1
14111007001,家福黑糖沙琪瑪 450g,57.0,23.0,30.0,39330.0,5.4,10.0,0.2857142857142857,0.880630571852711,3.0822070014844885,3,21,0.1428571428571428,2.6616064e-07,5.0782044e-05,3,2,1
14111008001,純黑糖沙琪瑪,50.0,28.0,21.0,29400.0,4.726,10.0,4.0,3.903600291794133,0.9759000729485332,19,21,0.9047619047619048,2.607019e-06,0.00018620084,2,10,1
14111009001,卡賀黑糖沙琪瑪(盒裝),59.0,20.0,25.0,29500.0,4.33,6.0,6.0476190476190474,4.755710256665294,0.7863772865352061,18,21,0.8571428571428571,3.482848e-06,0.00023698287,2,13,3
14111010001,家福蜂蜜蜜麻花,65.0,43.0,26.0,72670.0,7.95,8.0,5.095238095238095,5.647627077806866,1.108412790971441,17,21,0.8095238095238095,3.2166897e-06,0.00020312818,2,13,2
14111011001,卡賀沙琪瑪,55.0,22.0,31.0,37510.0,5.65,6.0,4.761904761904762,5.041775593358638,1.058772874605314,17,21,0.8095238095238095,2.802658e-06,0.0002877649,2,12,2
14111012001,皇族珍珠奶茶酥,53.0,21.0,20.0,22260.0,3.44,12.0,0.4285714285714285,0.659828879073858,1.539600717839002,7,21,0.3333333333333333,4.8682256e-07,5.0782044e-05,0,2,1
14111015001,家福黑糖蜜麻花,66.0,44.0,26.0,75504.0,7.85,8.0,2.619047619047619,2.5723102544894294,0.9821548244414184,14,21,0.6666666666666666,1.5719438e-06,0.00020312818,2,6,1
14111017001,活力家族葡萄芝麻沙琪瑪,46.0,25.0,18.0,20700.0,4.06,6.0,1.0952380952380951,1.3418097908195592,1.22513067857438,11,21,0.5238095238095238,8.05304e-07,0.00010156409,0,3,1
14111018001,台鳳牌鳳梨酥-全麥(蛋奶素),38.0,21.0,18.0,14364.0,5.1,24.0,1.8571428571428572,3.151503258623676,1.6969632931050562,12,21,0.5714285714285714,3.298569e-07,5.0782044e-05,0,6,1
14111020001,原味巡禮原味地瓜酥,49.0,41.0,36.0,72324.0,5.68,24.0,6.428571428571429,4.8064582403602065,0.7476712818338098,21,21,1.0,4.4360277e-06,0.00037240167,2,13,1
14111021001,西塢堅果黑糖沙琪瑪,40.0,28.0,27.0,30240.0,4.76,12.0,1.238095238095238,1.4110030847646715,1.1396563376945426,13,21,0.6190476190476191,8.1440305e-07,8.463674e-05,0,4,1
14111023001,皇族巧克力花生Q餅,42.0,33.0,31.0,42966.0,3.662,12.0,1.2857142857142858,1.547435886597326,1.2035612451312534,13,21,0.6190476190476191,7.52982e-07,0.00010156409,0,4,1
14111024001,家福沙琪瑪500g,57.0,23.0,30.0,39330.0,5.96,10.0,6.857142857142857,6.341741643651996,0.9248373230325828,18,21,0.8571428571428571,3.874131e-06,0.0003554743,2,15,2
14111025001,TW雲林旭成純素菜脯酥270G,29.0,21.0,8.0,4872.0,0.27,1.0,4.428571428571429,5.66166245626737,1.2784399094797287,19,21,0.9047619047619048,2.2089107e-06,0.00018620084,2,12,12
14111028001,原味巡禮黑糖地瓜酥,49.0,41.0,36.0,72324.0,5.68,24.0,1.0,1.2724180205607036,1.2724180205607036,11,21,0.5238095238095238,8.962987e-07,0.00010156409,0,3,1
14111029001,葡萄芝麻沙琪瑪,53.0,28.0,21.0,31164.0,5.42,10.0,2.9047619047619047,3.1908315367144673,1.0984829880492428,17,21,0.8095238095238095,2.1474902e-06,0.00022005552,2,7,1
14111030001,TW雲林旭成菜脯酥-海苔270G,29.0,21.0,8.0,4872.0,0.27,1.0,1.619047619047619,1.7855555485002546,1.102843132897216,11,21,0.5238095238095238,9.895685e-07,0.00013541878,0,4,4
14111031001,TW雲林旭成菜脯餅-芥末250G,29.0,21.0,8.0,4872.0,0.25,1.0,3.380952380952381,3.470641363483542,1.0265277272275266,18,21,0.8571428571428571,2.4682492e-06,0.00023698287,2,8,8
14111034001,原味巡禮淡水魚酥,47.0,35.0,37.0,60865.0,4.46,24.0,2.1904761904761907,1.9178124348192636,0.8755230680696637,18,21,0.8571428571428571,1.0714635e-06,0.00010156409,2,5,1
14111035001,卡賀黑糖沙琪瑪 (袋裝),42.0,32.0,25.0,33600.0,4.8,10.0,0.1904761904761904,0.4994327848429293,2.6220221204253793,3,21,0.1428571428571428,1.4786698e-07,3.3854696e-05,3,1,1
14111036001,家福黑糖沙琪瑪,37.0,34.0,27.0,33966.0,6.29,6.0,10.523809523809524,9.916888181370911,0.9423287412162404,18,21,0.8571428571428571,5.896513e-06,0.00050782046,2,24,4
14111037001,原味巡禮菜脯餅,50.0,41.0,38.0,77900.0,5.62,24.0,4.9523809523809526,8.374997884725762,1.6911053421080864,18,21,0.8571428571428571,2.8822758e-06,0.0003554743,2,16,1
14111038001,原味巡禮豬耳朵,48.0,41.0,30.0,59040.0,8.03,24.0,4.190476190476191,2.985983886969692,0.7125643366632219,20,21,0.9523809523809524,2.1429419e-06,0.00015234613,2,9,1
14111039001,TW雲林旭成原味菜脯餅250G,29.0,21.0,8.0,4872.0,1.0,1.0,9.857142857142858,10.114985178934669,1.026157916703517,18,21,0.8571428571428571,5.7190678e-06,0.0006093845,2,23,23
14111040001,原味巡禮小麻酥,49.0,41.0,38.0,76342.0,11.32,24.0,0.9047619047619048,2.3685390696087407,2.6178589716728187,7,21,0.3333333333333333,2.6616064e-07,5.0782044e-05,3,4,1
14111041001,家福蜂蜜蜜麻花375g,43.0,35.0,24.0,36120.0,5.0,10.0,1.5714285714285714,2.700466072144348,1.7184784095464032,9,21,0.4285714285714285,9.417963e-07,0.000118491436,0,6,1
14111044001,良澔蔓越莓葡萄乾黑糖沙琪瑪,41.0,28.0,30.0,34440.0,6.0,10.0,0.8571428571428571,1.081696827771481,1.261979632400061,11,21,0.5238095238095238,7.120343e-07,6.770939e-05,0,3,1
14111045001,紅藜果仁黑糖沙琪瑪,39.0,24.0,33.0,30888.0,5.6,12.0,0.5714285714285714,0.8491692619108099,1.4860462083439174,8,21,0.3809523809523809,4.777231e-07,8.463674e-05,0,2,1
14111048001,家福黑糖蜜麻花375g,43.0,35.0,24.0,36120.0,5.0,10.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,4.3222624e-08,1.6927348e-05,1,1,1
14111050001,古道鳳梨酥,54.0,22.0,22.0,26136.0,3.7,12.0,2.0952380952380953,3.2791514858451087,1.565049572789711,13,21,0.6190476190476191,8.0530424e-07,0.00010156409,0,7,1
14111053001,家樂福葡萄蔓越莓沙琪瑪,47.0,20.0,25.0,23500.0,2.91,12.0,1.1428571428571428,5.11101251999952,4.47213595499958,1,21,0.0476190476190476,4.3222624e-08,1.6927348e-05,1,8,1
14111055001,日香家庭派對綜合包,60.0,34.0,34.0,69360.0,5.33,9.0,2.0,1.447493728911492,0.723746864455746,16,21,0.7619047619047619,1.4195236e-06,0.00016927348,2,4,1
14111058001,崑崎鹹蛋黃麥芽餅-黑糖味,40.0,30.0,8.0,9600.0,0.2,1.0,1.1904761904761905,2.014685314410112,1.6923356641044942,11,21,0.5238095238095238,7.780055e-07,6.770939e-05,0,4,4
14111059001,崑崎鹹蛋黃麥芽餅,40.0,30.0,8.0,9600.0,0.2,1.0,0.5714285714285714,0.9035079029052512,1.5811388300841898,7,21,0.3333333333333333,6.619876e-07,6.770939e-05,0,2,2
14111063001,良澔綜合堅果沙琪瑪,41.0,28.0,30.0,34440.0,5.4,10.0,1.5714285714285714,2.1060327988091405,1.3402026901512714,13,21,0.6190476190476191,7.4160744e-07,5.0782044e-05,0,5,1
14111067001,日香菜脯餅90g,20.0,7.0,5.0,700.0,0.09,1.0,0.9523809523809524,1.2140522651411394,1.2747548783981963,12,21,0.5714285714285714,5.0957135e-07,6.770939e-05,0,3,3
14111078001,大黑松小倆口元首鳳梨酥,20.0,6.0,5.0,600.0,0.5,1.0,0.0476190476190476,0.2129588549999799,4.47213595499958,1,21,0.0476190476190476,2.5023628e-08,1.6927348e-05,1,1,1
14111079001,皇族棉大福(綜合口味),45.0,34.0,19.0,29070.0,3.79,12.0,0.3809523809523809,0.9988655696858584,2.622022120425379,3,21,0.1428571428571428,1.6151624e-07,3.3854696e-05,3,2,1
14111090001,原味巡禮芝麻巧果,49.0,41.0,38.0,76342.0,11.86,24.0,0.4285714285714285,0.659828879073858,1.539600717839002,7,21,0.3333333333333333,2.456867e-07,5.0782044e-05,0,2,1
14111098001,綜合果仁黑糖沙琪瑪,38.0,24.0,33.0,30096.0,5.85,12.0,0.9523809523809524,1.430157849302972,1.5016657417681207,9,21,0.4285714285714285,6.7791143e-07,8.463674e-05,0,3,1
14111099001,義美禧之美純鳳梨酥,38.0,27.0,29.0,29754.0,4.0,12.0,0.3809523809523809,0.8984743935292003,2.358495283014151,4,21,0.1904761904761904,3.890034e-07,5.0782044e-05,3,2,1
14111100001,義美御之美純鳳梨酥,41.0,28.0,15.0,17220.0,2.92,12.0,0.7142857142857143,1.1605769149479943,1.624807680927192,7,21,0.3333333333333333,4.8227315e-07,6.770939e-05,0,3,1
14111102001,皇族杏仁餅,42.0,24.0,32.0,32256.0,4.3,12.0,0.7619047619047619,1.1507662831994832,1.5103807466993218,8,21,0.3809523809523809,2.911841e-07,3.3854696e-05,0,3,1
14111107001,蔓越莓非籠飼雞蛋沙琪瑪,38.0,24.0,33.0,30096.0,5.94,12.0,0.238095238095238,0.4259177099999599,1.7888543819998317,5,21,0.238095238095238,2.092887e-07,3.3854696e-05,3,1,1
14111118001,日香白胡椒餅,61.0,34.0,34.0,70516.0,4.65,9.0,10.61904761904762,8.323667864110037,0.7838431620910797,20,21,0.9523809523809524,5.4893035e-06,0.00044011103,2,22,3
14111119001,日香豌豆蒜香餅,60.0,33.0,31.0,61380.0,4.76,10.0,0.6190476190476191,1.5576597365520122,2.5162195744301736,5,21,0.238095238095238,1.7061576e-07,3.3854696e-05,3,3,1
14111120001,家樂福堅果黑糖沙琪瑪,47.0,20.0,25.0,23500.0,2.91,12.0,1.238095238095238,1.7431433540688692,1.4079234782863943,11,21,0.5238095238095238,8.6672543e-07,8.463674e-05,0,4,1
14111123001,福味手工麻花捲(黑糖撞奶口味),44.0,39.0,17.0,29172.0,5.2,20.0,8.857142857142858,7.869686956233752,0.8885130434457461,14,21,0.6666666666666666,2.1019937e-06,0.00027083757,2,19,1
14111132001,福味手工麻花捲(黑糖口味),44.0,39.0,17.0,29172.0,5.2,20.0,9.714285714285714,7.820259751762342,0.8050267391520058,19,21,0.9047619047619048,1.7129869e-06,0.0002877649,2,20,1
14111134001,福味手工麻花捲(原味),44.0,39.0,17.0,29172.0,5.2,20.0,12.571428571428571,9.805593294846853,0.7799903757264542,17,21,0.8095238095238095,2.4364035e-06,0.0002877649,2,26,2
14111142001,西塢黑糖沙琪瑪,47.0,20.0,39.0,36660.0,6.24,12.0,4.428571428571429,3.6458904271525663,0.823265580324773,19,21,0.9047619047619048,3.0619958e-06,0.00022005552,2,10,1
14111143001,西塢原味沙琪瑪,47.0,20.0,39.0,36660.0,5.8,12.0,4.190476190476191,3.5270255594554674,0.8416765539609637,19,21,0.9047619047619048,2.8072072e-06,0.00023698287,2,9,1
14111146001,芊宏麻花捲,60.0,33.0,28.0,55440.0,4.0,18.0,0.3809523809523809,0.7853534524986019,2.0615528128088303,5,21,0.238095238095238,2.4796162e-07,5.0782044e-05,3,2,1
14111230001,皇族芝麻杏仁餅,42.0,24.0,31.0,31248.0,4.39,12.0,0.238095238095238,0.8676603408708857,3.64417343165772,2,21,0.0952380952380952,5.9146746e-08,3.3854696e-05,1,2,1
14112007001,義美牛奶小泡芙(三入),40.0,28.0,31.0,34720.0,3.65,10.0,55.76190476190476,61.72898120155076,1.107009910531653,17,21,0.8095238095238095,2.5342293e-05,0.0021497733,4,135,14
14112009001,樂天小熊餅乾家庭號-牛奶風味,57.0,27.0,23.0,35397.0,3.08,10.0,4.333333333333333,3.8214100281407393,0.8818638526478629,20,21,0.9523809523809524,2.7457854e-06,0.0004908931,2,10,1
14112013001,義美巧克力小泡芙 (三入),40.0,28.0,31.0,34720.0,3.33,10.0,72.85714285714286,48.528131963189495,0.6660723994947577,21,21,1.0,3.076791e-05,0.0020820638,4,136,14
14112014001,義美草莓小泡芙(三入),46.0,28.0,31.0,39928.0,3.51,10.0,42.0,23.620007660980168,0.5623811347852421,21,21,1.0,2.1274784e-05,0.0021497733,4,73,8
14112016001,樂天小熊餅-巧克力風味(家庭號),59.0,28.0,24.0,39648.0,3.32,10.0,20.714285714285715,11.22557817852501,0.5419244637908626,21,21,1.0,1.128801e-05,0.001117205,4,36,4
14112018001,義美小泡芙-檸檬風味,40.0,28.0,32.0,35840.0,3.0,10.0,18.142857142857142,11.149570627161747,0.6145432629144272,21,21,1.0,9.411224e-06,0.0009310041,4,33,4
14112021001,樂天小熊餅乾家庭號--草莓風味,58.0,26.0,24.0,36192.0,3.03,10.0,6.571428571428571,4.67588981673342,0.711548450372477,21,21,1.0,5.0479766e-06,0.00054167514,2,13,2
14112038001,樂天小熊餅超值美味組合,40.0,40.0,17.0,27200.0,2.5,10.0,2.8095238095238093,2.770921243043077,0.9862601034560106,17,21,0.8095238095238095,1.8472058e-06,0.00022005552,2,7,1
14112040001,樂天小熊澎湃箱-巧克力風味,29.0,18.0,21.0,10962.0,0.73,1.0,7.238095238095238,8.434084825757479,1.165235403558599,15,21,0.7142857142857143,4.258582e-06,0.0004231837,2,19,19
14112041001,樂天小熊澎湃箱-綜合口味,30.0,19.0,21.0,11970.0,0.74,1.0,16.047619047619047,13.559309543020497,0.8449421376956392,18,21,0.8571428571428571,7.074902e-06,0.0007109486,2,34,34
14112053001,樂天小熊餅家庭號-香濃煉乳風味,58.0,27.0,23.0,36018.0,3.08,10.0,1.8571428571428572,1.6120296076010243,0.8680159425543978,16,21,0.7619047619047619,1.5764932e-06,0.00020312818,2,4,1
14112054001,樂天小熊餅家庭號-濃黑巧克力風味,57.0,26.0,23.0,34086.0,3.01,10.0,8.380952380952381,5.5332431760543,0.6602165153246607,21,21,1.0,5.311861e-06,0.00047396575,2,16,2
14113013001,家樂福香蔥脆餅100g,35.0,26.0,25.0,22750.0,1.7,12.0,1.1904761904761905,1.2196427118919713,1.0244998779892558,14,21,0.6666666666666666,6.7108647e-07,5.0782044e-05,2,3,1
14113066001,樂天巧克力派,42.0,25.0,23.0,24150.0,3.74,8.0,35.333333333333336,19.342362423628195,0.5474253516121187,21,21,1.0,1.9661878e-05,0.001845081,4,61,8
14120002001,韓國樂天BINCH 巧克力餅乾,39.0,27.0,24.0,25272.0,4.9,16.0,1.761904761904762,1.3058389715049608,0.7411518486920048,18,21,0.8571428571428571,1.5833169e-06,0.00013541878,2,4,1
14120005001,奧利奧黑白巧克力餅乾量販包,44.0,33.0,16.0,23232.0,5.88,12.0,3.7142857142857144,3.614031611621004,0.9730085108210396,19,21,0.9047619047619048,2.3590537e-06,0.00018620084,2,9,1
14120008001,奧利奧巧克力夾心量販包,44.0,33.0,16.0,23232.0,5.91,12.0,0.6190476190476191,1.0454523047666735,1.688807569238473,7,21,0.3333333333333333,4.29951e-07,5.0782044e-05,0,2,1
14120012001,奧利奧巧克力三明治餅乾原味香,44.0,33.0,16.0,23232.0,7.08,12.0,20.952380952380953,10.812145685804726,0.5160342259134074,21,21,1.0,1.2637021e-05,0.0011510596,4,35,3
14120014001,奧利奧雙倍夾心 (量販包),44.0,33.0,20.0,29040.0,6.71,12.0,1.1904761904761905,1.789361355052946,1.5030635382444748,11,21,0.5238095238095238,8.508016e-07,0.00010156409,0,4,1
14120017001,茱蒂絲雷蒙德巧克力夾心餅,41.0,31.0,22.0,27962.0,2.9,12.0,5.761904761904762,5.335458760163544,0.9259887104416068,19,21,0.9047619047619048,3.2462597e-06,0.0003554743,2,13,2
14120019001,義美巧克力法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,16.333333333333332,9.608197558203114,0.5882569933593744,21,21,1.0,8.519463e-06,0.0011002776,4,29,3
14120020001,奧利奧夾心餅乾隨手包-巧克力,45.0,18.0,26.0,21060.0,5.42,12.0,6.571428571428571,4.282538505888974,0.6516906422004961,20,21,0.9523809523809524,4.4246494e-06,0.00040625635,2,13,2
14120024001,明治貓熊巧克力夾心餅家庭號,31.0,42.0,22.0,28644.0,2.91,10.0,1.238095238095238,1.7156079556811257,1.3856833488193707,10,21,0.4761904761904761,9.554451e-07,6.770939e-05,0,4,1
14120044001,麗滋巧克力三明治餅乾兩條裝236g,37.0,24.0,24.0,21312.0,3.84,12.0,1.9047619047619049,1.9977311393717172,1.0488088481701516,14,21,0.6666666666666666,1.0964878e-06,0.00010156409,2,5,1
14120045001,麗滋巧克力三明治餅乾隨手包243g,49.0,21.0,21.0,21609.0,3.75,12.0,4.904761904761905,6.538565168836369,1.333105519859842,17,21,0.8095238095238095,2.3840764e-06,0.00020312818,2,14,2
14120054001,迷你Oreo隨手包-巧克力,40.0,30.0,41.0,49200.0,4.16,16.0,3.8095238095238098,3.171585867685088,0.8325412902673357,18,21,0.8571428571428571,2.8527058e-06,0.00032161962,2,8,1
14120060001,奧利奧黑白巧克力口味隨手包,33.0,19.0,27.0,16929.0,3.9,12.0,1.1428571428571428,2.1444438569900384,1.8763883748662835,11,21,0.5238095238095238,6.3923886e-07,8.463674e-05,0,4,1
14121004001,家福牛奶法國薄酥,41.0,34.0,27.0,37638.0,3.21,10.0,3.0952380952380953,3.4073416799996794,1.10083346584605,15,21,0.7142857142857143,2.0519453e-06,0.00016927348,2,8,1
14121006001,家福草莓法國薄酥,41.0,34.0,26.0,36244.0,3.21,10.0,3.4761904761904763,3.4862867081377384,1.002904395491678,15,21,0.7142857142857143,2.4432247e-06,0.00020312818,2,8,1
14121007001,ACE五穀牛奶夾心餅乾,45.0,31.0,26.0,36270.0,4.16,20.0,3.5714285714285716,3.140691894826886,0.8793937305515278,17,21,0.8095238095238095,2.3203816e-06,0.00018620084,2,8,1
14121011001,優群蘇打牛軋餅-原味,41.0,29.0,29.0,34481.0,2.1,12.0,1.380952380952381,1.5879363810031493,1.1498849655540049,14,21,0.6666666666666666,8.485264e-07,6.770939e-05,2,4,1
14121014001,義美草莓法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,32.42857142857143,17.96709009635707,0.5540512364515395,21,21,1.0,1.8101297e-05,0.001455752,4,56,5
14121015001,ACE 起司夾心餅乾,46.0,31.0,25.0,35650.0,4.05,20.0,4.761904761904762,4.946424989970624,1.0387492478938312,15,21,0.7142857142857143,2.9528026e-06,0.00027083757,2,12,1
14121017001,義美牛奶法蘭酥,46.0,26.0,20.0,23920.0,2.7,12.0,15.61904761904762,10.097034880532243,0.6464565014974913,19,21,0.9047619047619048,9.570457e-06,0.0013203331,4,29,3
14121019001,茱蒂絲雷蒙德夾心餅-檸檬味,48.0,38.0,19.0,34656.0,3.65,12.0,32.666666666666664,20.49932248202906,0.6275302800621142,21,21,1.0,1.735741e-05,0.001455752,4,59,5
14121020001,盛香珍濃厚芋頭牛奶巧克酥,36.0,24.0,18.0,15552.0,1.73,10.0,38.23809523809524,12.542896915726796,0.3280209654175127,21,21,1.0,9.242879e-06,0.001946645,4,55,6
14121022001,奧利奧減甜香草夾心餅乾量販包399g,43.0,32.0,16.0,22016.0,5.85,12.0,3.857142857142857,2.3761857047380284,0.6160481456728222,19,21,0.9047619047619048,2.6525163e-06,0.00027083757,2,7,1
